# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
10200 51.0000 -8.933211 0.9866 -0.039803 0.021644 0.025770 19.1827 57.5482 0.00000 0.000000 0.00000
10400 52.0000 -8.945841 1.0173 -0.057143 -0.065225 -0.040663 19.1827 57.5482 0.00000 0.000000 0.00000
10600 53.0000 -8.931346 1.0042 -0.122104 -0.103920 -0.005335 19.1827 57.5482 0.00000 0.000000 0.00000
10800 54.0000 -8.905752 1.0139 -0.036860 -0.106828 -0.056287 19.1827 57.5482 0.00000 0.000000 0.00000
11000 55.0000 -8.924492 0.9880 -0.064715 -0.096331 -0.002106 19.1827 57.5482 0.00000 0.000000 0.00000
11200 56.0000 -8.930572 0.9991 -0.041878 -0.065363 -0.000287 19.1827 57.5482 0.00000 0.000000 0.00000
11400 57.0000 -8.950586 1.0134 -0.098842 -0.060146 -0.035205 19.1827 57.5482 0.00000 0.000000 0.00000
11600 58.0000 -8.971777 1.0069 -0.103748 -0.048577 -0.017475 19.1827 57.5482 0.00000 0.000000 0.00000
11800 59.0000 -8.961468 1.0079 -0.053825 -0.081896 -0.035114 19.1827 57.5482 0.00000 0.000000 0.00000
12000 60.0000 -8.962263 1.0007 -0.056107 -0.065210 0.005908 19.1827 57.5482 0.00000 0.000000 0.00000
12200 61.0000 -8.974314 1.0010 -0.059427 -0.063208 -0.067488 19.1827 57.5482 0.00000 0.000000 0.00000
12400 62.0000 -8.942649 0.9991 -0.052528 0.025108 0.033139 19.1827 57.5482 0.00000 0.000000 0.00000
12600 63.0000 -8.949537 0.9983 -0.107503 -0.070420 -0.002765 19.1827 57.5482 0.00000 0.000000 0.00000
12800 64.0000 -8.926807 0.9847 -0.072204 -0.040017 -0.017041 19.1827 57.5482 0.00000 0.000000 0.00000
13000 65.0000 -8.944714 1.0138 -0.012213 -0.033319 -0.009366 19.1827 57.5482 0.00000 0.000000 0.00000
13200 66.0000 -8.971050 1.0064 -0.117919 -0.108789 -0.011363 19.1827 57.5482 0.00000 0.000000 0.00000
13400 67.0000 -8.960215 1.0189 -0.007781 -0.046315 -0.003681 19.1827 57.5482 0.00000 0.000000 0.00000
13600 68.0000 -8.954296 1.0034 -0.090169 -0.063084 0.037542 19.1827 57.5482 0.00000 0.000000 0.00000
13800 69.0000 -8.929919 0.9935 -0.072497 -0.030424 -0.006905 19.1827 57.5482 0.00000 0.000000 0.00000
14000 70.0000 -8.959055 0.9906 -0.094001 -0.095105 0.040027 19.1827 57.5482 0.00000 0.000000 0.00000
14200 71.0000 -8.970299 0.9885 -0.002661 -0.020036 0.041159 19.1827 57.5482 0.00000 0.000000 0.00000
14400 72.0000 -9.003669 0.9972 -0.019455 -0.036195 -0.014738 19.1827 57.5482 0.00000 0.000000 0.00000
14600 73.0000 -9.003605 0.9781 -0.111102 -0.010607 0.006545 19.1827 57.5482 0.00000 0.000000 0.00000
14800 74.0000 -8.999787 0.9989 -0.052581 -0.081775 -0.017597 19.1827 57.5482 0.00000 0.000000 0.00000
15000 75.0000 -8.982477 0.9833 -0.068039 -0.055231 0.000105 19.1827 57.5482 0.00000 0.000000 0.00000
15200 76.0000 -8.986525 0.9942 -0.099591 -0.039374 -0.001276 19.1827 57.5482 0.00000 0.000000 0.00000
15400 77.0000 -9.010884 0.9946 -0.070888 -0.067820 -0.036105 19.1827 57.5482 0.00000 0.000000 0.00000
15600 78.0000 -8.983158 1.0071 -0.073539 -0.055267 0.004395 19.1827 57.5482 0.00000 0.000000 0.00000
15800 79.0000 -8.948502 0.9882 -0.061626 -0.047441 0.011935 19.1827 57.5482 0.00000 0.000000 0.00000
16000 80.0000 -8.921361 0.9962 -0.129369 -0.059913 -0.015581 19.1827 57.5482 0.00000 0.000000 0.00000
16200 81.0000 -8.936663 0.9963 -0.054299 -0.137131 -0.039783 19.1827 57.5482 0.00000 0.000000 0.00000
16400 82.0000 -8.945082 1.0074 -0.060075 -0.099402 -0.040064 19.1827 57.5482 0.00000 0.000000 0.00000
16600 83.0000 -8.927988 0.9953 -0.055917 -0.078476 -0.054105 19.1827 57.5482 0.00000 0.000000 0.00000
16800 84.0000 -8.950039 0.9894 -0.107209 -0.062133 -0.040431 19.1827 57.5482 0.00000 0.000000 0.00000
17000 85.0000 -8.968323 0.9981 -0.064961 -0.097288 -0.059428 19.1827 57.5482 0.00000 0.000000 0.00000
17200 86.0000 -8.960513 1.0065 0.005083 -0.046470 0.060431 19.1827 57.5482 0.00000 0.000000 0.00000
17400 87.0000 -8.948815 0.9872 -0.067898 -0.059697 0.018966 19.1827 57.5482 0.00000 0.000000 0.00000
17600 88.0000 -8.949554 0.9930 -0.109671 -0.117883 -0.034790 19.1827 57.5482 0.00000 0.000000 0.00000
17800 89.0000 -8.918872 1.0010 -0.053071 -0.003156 0.033792 19.1827 57.5482 0.00000 0.000000 0.00000
18000 90.0000 -8.919179 1.0110 -0.037303 -0.054374 -0.006503 19.1827 57.5482 0.00000 0.000000 0.00000
18200 91.0000 -8.878091 0.9994 -0.023566 -0.111158 0.032269 19.1827 57.5482 0.00000 0.000000 0.00000
18400 92.0000 -8.872325 0.9880 -0.036236 -0.089196 0.003520 19.1827 57.5482 0.00000 0.000000 0.00000
18600 93.0000 -8.888983 1.0014 -0.049745 -0.067878 0.049271 19.1827 57.5482 0.00000 0.000000 0.00000
18800 94.0000 -8.935343 1.0062 -0.102211 -0.045763 -0.072820 19.1827 57.5482 0.00000 0.000000 0.00000
