# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
12750 63.7500 -5.176906 0.9974 0.001509 0.096671 -0.167255 19.8797 22.5217 1.01266 0.000000 1.21976
13000 65.0000 -5.141448 0.9984 0.067555 0.189655 0.012337 19.8935 22.5120 0.99850 0.000000 1.22145
13250 66.2500 -5.160984 1.0103 0.019689 -0.036556 -0.063069 19.8998 22.5059 0.97968 0.000000 1.22223
13500 67.5000 -5.168166 1.0064 0.078328 -0.011705 -0.226102 19.9060 22.4939 0.99160 0.000000 1.22300
13750 68.7500 -5.160666 0.9944 -0.035368 0.106201 -0.095699 19.9109 22.4664 0.91541 0.000000 1.22359
14000 70.0000 -5.177679 1.0011 0.028758 0.000926 -0.186342 19.9157 22.4393 1.09436 0.000000 1.22418
14250 71.2500 -5.182038 0.9892 0.086589 0.110048 -0.076984 19.9193 22.4232 1.10572 0.000000 1.22463
14500 72.5000 -5.188241 0.9927 -0.005937 0.064419 -0.313016 19.9229 22.3937 1.08980 0.000000 1.22507
14750 73.7500 -5.186724 0.9897 -0.106757 -0.019897 0.052979 19.9262 22.3803 1.04988 0.000000 1.22547
15000 75.0000 -5.189634 0.9903 0.090561 0.027368 -0.034541 19.9285 22.3553 1.11120 0.000000 1.22575
15250 76.2500 -5.190362 0.9933 0.120352 -0.049972 -0.209369 19.9381 22.3396 1.03085 0.000000 1.22694
15500 77.5000 -5.215473 1.0165 -0.143033 0.108246 -0.293809 19.9386 22.3127 1.06883 0.000000 1.22700
15750 78.7500 -5.202603 0.9953 0.136507 0.054456 0.026118 19.9487 22.2932 1.09608 0.000000 1.22824
16000 80.0000 -5.184944 0.9888 0.175784 0.024812 -0.004248 19.9568 22.2949 0.99608 0.000000 1.22924
16250 81.2500 -5.180230 0.9991 0.056913 0.155071 0.012237 19.9634 22.2858 0.94058 0.000000 1.23006
16500 82.5000 -5.192104 1.0064 -0.130721 -0.124983 -0.100867 19.9745 22.2660 1.07604 0.000000 1.23143
16750 83.7500 -5.172536 0.9978 0.144716 0.121088 0.096422 19.9776 22.2460 1.05108 0.000000 1.23181
17000 85.0000 -5.178770 0.9880 0.127196 -0.025848 0.005931 19.9916 22.2397 0.94337 0.000000 1.23354
17250 86.2500 -5.181834 0.9793 0.031024 0.069381 0.123776 19.9927 22.2204 1.13506 0.000000 1.23367
17500 87.5000 -5.161133 0.9938 0.073487 0.286515 0.188596 19.9948 22.2072 1.12935 0.000000 1.23393
17750 88.7500 -5.161424 0.9977 -0.046040 0.245548 -0.097621 20.0112 22.2071 0.91488 0.000000 1.23595
18000 90.0000 -5.158349 1.0097 0.027707 0.125201 -0.170279 20.0232 22.2029 0.98091 0.000000 1.23744
18250 91.2500 -5.187398 1.0059 -0.072388 0.100213 -0.082246 20.0286 22.1857 1.10376 0.000000 1.23810
18500 92.5000 -5.159233 1.0021 -0.019918 0.145329 -0.022065 20.0357 22.1753 1.07182 0.000000 1.23898
18750 93.7500 -5.166535 0.9840 0.074748 0.078996 -0.174710 20.0403 22.1582 1.08999 0.000000 1.23955
19000 95.0000 -5.184263 1.0035 0.068946 0.171870 -0.144281 20.0427 22.1400 1.07107 0.000000 1.23985
19250 96.2500 -5.183354 0.9982 0.015515 -0.020898 -0.125065 20.0510 22.1245 1.14859 0.000000 1.24087
19500 97.5000 -5.181171 1.0051 -0.021895 0.085209 -0.096008 20.0551 22.1085 1.25055 0.000000 1.24139
19750 98.7500 -5.169069 1.0006 0.204335 0.223180 -0.187203 20.0621 22.0948 1.29746 0.000000 1.24224
20000 100.0000 -5.172228 0.9933 0.070827 -0.002460 0.007400 20.0718 22.0821 1.26276 0.000000 1.24344
20250 101.2500 -5.184949 0.9954 0.073620 0.009912 -0.077482 20.0698 22.0649 1.14987 0.000000 1.24320
20500 102.5000 -5.195376 1.0067 0.061860 0.013749 -0.110658 20.0747 22.0506 1.17329 0.000000 1.24381
20750 103.7500 -5.187020 0.9893 0.035654 -0.061121 -0.092396 20.0839 22.0352 1.26747 0.000000 1.24495
21000 105.0000 -5.199477 1.0018 -0.110900 -0.102523 -0.187423 20.0865 22.0243 1.22226 0.000000 1.24527
21250 106.2500 -5.184732 1.0101 0.095411 0.019044 -0.253781 20.0954 22.0146 1.16403 0.000000 1.24638
21500 107.5000 -5.181338 1.0009 0.013618 -0.067579 -0.138908 20.1050 22.0113 1.15326 0.000000 1.24757
21750 108.7500 -5.201500 0.9975 -0.025508 -0.017053 -0.258797 20.0993 21.9882 1.26184 0.000000 1.24686
22000 110.0000 -5.194436 0.9930 -0.007072 0.071921 -0.054231 20.1073 21.9727 1.22304 0.000000 1.24785
22250 111.2500 -5.180197 0.9987 0.122096 0.100521 0.134519 20.1144 21.9627 1.10826 0.000000 1.24874
22500 112.5000 -5.207140 1.0063 0.004006 -0.008954 -0.240301 20.1212 21.9593 1.19349 0.000000 1.24958
22750 113.7500 -5.190702 1.0089 0.015403 0.116966 -0.145884 20.1308 21.9445 1.19380 0.000000 1.25077
23000 115.0000 -5.156564 0.9981 0.065165 0.125381 0.216892 20.1386 21.9330 1.13865 0.000000 1.25174
23250 116.2500 -5.162995 1.0048 0.186897 0.016263 -0.151335 20.1495 21.9261 1.17929 0.000000 1.25310
23500 117.5000 -5.166677 0.9883 0.116268 0.127030 0.036134 20.1557 21.9133 1.36034 0.000000 1.25386
23750 118.7500 -5.181198 0.9978 -0.027221 0.040358 -0.077914 20.1584 21.8955 1.19464 0.000000 1.25420
24000 120.0000 -5.172862 0.9844 0.077615 0.094786 -0.063736 20.1606 21.8834 1.10808 0.000000 1.25448
24250 121.2500 -5.178101 1.0056 0.042143 0.004504 -0.066541 20.1678 21.8792 1.25227 0.000000 1.25537
24500 122.5000 -5.168031 0.9999 0.115091 0.094554 -0.004119 20.1708 21.8700 1.09776 0.000000 1.25574
24750 123.7500 -5.189685 0.9929 -0.122885 0.050077 -0.115650 20.1734 21.8590 1.03525 0.000000 1.25607
25000 125.0000 -5.183489 0.9988 0.095709 0.084676 -0.009367 20.1711 21.8416 1.19575 0.000000 1.25578
25250 126.2500 -5.199944 0.9939 -0.110545 0.047763 -0.147415 20.1809 21.8278 1.11131 0.000000 1.25701
25500 127.5000 -5.198671 0.9972 -0.173338 -0.054455 -0.077080 20.1859 21.8215 0.98531 0.000000 1.25762
25750 128.7500 -5.177686 0.9947 0.098214 0.080225 -0.038527 20.1844 21.8090 1.01877 0.000000 1.25743
26000 130.0000 -5.142008 0.9984 0.198102 0.181739 -0.067675 20.1939 21.8043 1.03660 0.000000 1.25862
26250 131.2500 -5.163103 0.9959 0.127296 0.065008 -0.043866 20.2080 21.8126 1.18167 0.000000 1.26038
26500 132.5000 -5.175551 0.9880 -0.064424 0.104985 -0.331482 20.2118 21.8027 1.11733 0.000000 1.26086
26750 133.7500 -5.166451 0.9855 0.138209 0.067334 -0.105013 20.2144 21.7914 1.01036 0.000000 1.26117
27000 135.0000 -5.165214 1.0002 0.069137 0.041328 -0.103734 20.2224 21.7703 1.13692 0.000000 1.26218
27250 136.2500 -5.172780 1.0021 0.132310 0.046667 0.102167 20.2226 21.7711 1.09167 0.000000 1.26220
27500 137.5000 -5.186523 0.9869 -0.093142 -0.211497 -0.022597 20.2234 21.7613 1.07983 0.000000 1.26230
27750 138.7500 -5.182683 1.0152 0.109374 0.155638 -0.104804 20.2218 21.7480 1.04827 0.000000 1.26210
28000 140.0000 -5.172537 1.0250 -0.003457 -0.040486 -0.006089 20.2406 21.7518 1.01360 0.000000 1.26445
28250 141.2500 -5.195698 0.9943 -0.155702 0.013386 -0.178867 20.2370 21.7510 1.00883 0.000000 1.26401
28500 142.5000 -5.184952 0.9865 0.045281 0.020829 0.142642 20.2335 21.7462 0.98484 0.000000 1.26356
28750 143.7500 -5.185509 1.0018 0.160362 -0.109326 0.016228 20.2354 21.7397 1.04481 0.000000 1.26380
29000 145.0000 -5.171079 1.0092 -0.181676 -0.026868 -0.163695 20.2438 21.7369 1.06360 0.000000 1.26485
29250 146.2500 -5.155555 1.0166 -0.126062 0.113766 -0.146747 20.2549 21.7250 1.02347 0.000000 1.26624
29500 147.5000 -5.155424 1.0136 0.153538 0.023609 -0.067207 20.2699 21.7185 1.10622 0.000000 1.26812
29750 148.7500 -5.167647 0.9938 -0.113205 -0.060509 0.009935 20.2770 21.7096 1.23588 0.000000 1.26900
30000 150.0000 -5.162704 0.9887 -0.181413 -0.036301 -0.096212 20.2693 21.6939 1.11794 0.000000 1.26804
30250 151.2500 -5.159396 0.9975 0.087997 0.082730 -0.120912 20.2699 21.6829 1.09234 0.000000 1.26812
30500 152.5000 -5.172952 1.0131 -0.073299 0.057841 -0.011816 20.2738 21.6821 1.16146 0.000000 1.26860
30750 153.7500 -5.186153 1.0020 -0.028067 0.049170 -0.076540 20.2804 21.6612 1.19740 0.000000 1.26943
31000 155.0000 -5.197020 1.0006 -0.041104 -0.017773 -0.162449 20.2842 21.6434 1.26107 0.000000 1.26991
31250 156.2500 -5.175982 1.0056 0.039487 0.057525 -0.011877 20.3003 21.6314 1.19428 0.000000 1.27192
31500 157.5000 -5.171551 1.0109 -0.068435 0.094954 -0.062531 20.3051 21.6275 1.26196 0.000000 1.27252
31750 158.7500 -5.151544 0.9916 0.039293 0.084640 0.007229 20.3087 21.6247 1.20980 0.000000 1.27297
32000 160.0000 -5.151888 0.9909 -0.018966 0.031497 -0.059422 20.3126 21.6193 1.36088 0.000000 1.27346
32250 161.2500 -5.161343 1.0019 -0.096329 0.031990 -0.026770 20.3101 21.6065 1.43991 0.000000 1.27315
32500 162.5000 -5.141143 1.0053 0.102663 0.119232 0.021029 20.3177 21.5997 1.34638 0.000000 1.27410
32750 163.7500 -5.149215 0.9932 -0.082345 0.130735 0.018186 20.3225 21.5937 1.39684 0.000000 1.27471
33000 165.0000 -5.166699 0.9947 -0.007820 -0.122409 -0.134659 20.3213 21.5864 1.49891 0.000000 1.27455
33250 166.2500 -5.162393 1.0003 0.143071 0.050937 -0.100585 20.3206 21.5795 1.42162 0.000000 1.27446
