# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
10200 51.0000 -8.911338 0.9852 -0.166892 -0.114225 -0.074319 16.7577 50.2730 0.00000 0.000000 0.00000
10400 52.0000 -8.843013 0.9926 -0.082962 -0.121081 -0.016479 16.7577 50.2730 0.00000 0.000000 0.00000
10600 53.0000 -8.837611 0.9998 -0.088137 -0.055553 -0.068557 16.7577 50.2730 0.00000 0.000000 0.00000
10800 54.0000 -8.840683 1.0079 -0.073580 -0.083511 0.033028 16.7577 50.2730 0.00000 0.000000 0.00000
11000 55.0000 -8.840030 0.9882 -0.138131 -0.087923 -0.030194 16.7577 50.2730 0.00000 0.000000 0.00000
11200 56.0000 -8.881290 1.0033 -0.080617 -0.084971 -0.027984 16.7577 50.2730 0.00000 0.000000 0.00000
11400 57.0000 -8.915831 1.0039 -0.082457 -0.072737 -0.038861 16.7577 50.2730 0.00000 0.000000 0.00000
11600 58.0000 -8.913874 0.9990 -0.107426 -0.097555 -0.063603 16.7577 50.2730 0.00000 0.000000 0.00000
11800 59.0000 -8.854392 0.9924 -0.076240 -0.084093 -0.031936 16.7577 50.2730 0.00000 0.000000 0.00000
12000 60.0000 -8.859200 0.9837 -0.119032 -0.162506 -0.050967 16.7577 50.2730 0.00000 0.000000 0.00000
12200 61.0000 -8.878103 1.0121 -0.084569 -0.110914 0.019103 16.7577 50.2730 0.00000 0.000000 0.00000
12400 62.0000 -8.903884 0.9995 -0.121375 -0.086338 -0.064688 16.7577 50.2730 0.00000 0.000000 0.00000
12600 63.0000 -8.881458 0.9828 0.004171 -0.098637 -0.023519 16.7577 50.2730 0.00000 0.000000 0.00000
12800 64.0000 -8.903938 0.9894 -0.045684 -0.027257 0.038245 16.7577 50.2730 0.00000 0.000000 0.00000
13000 65.0000 -8.935791 0.9904 -0.200720 -0.136628 -0.035222 16.7577 50.2730 0.00000 0.000000 0.00000
13200 66.0000 -8.868580 0.9740 -0.124102 -0.149179 -0.001992 16.7577 50.2730 0.00000 0.000000 0.00000
13400 67.0000 -8.882092 0.9673 -0.136360 -0.092864 -0.003332 16.7577 50.2730 0.00000 0.000000 0.00000
13600 68.0000 -8.900435 0.9991 -0.041750 -0.076633 -0.067417 16.7577 50.2730 0.00000 0.000000 0.00000
13800 69.0000 -8.876433 1.0124 -0.086327 -0.078567 -0.019585 16.7577 50.2730 0.00000 0.000000 0.00000
14000 70.0000 -8.872842 0.9764 -0.088635 -0.145941 -0.032973 16.7577 50.2730 0.00000 0.000000 0.00000
14200 71.0000 -8.873604 0.9843 -0.088203 -0.125577 0.033726 16.7577 50.2730 0.00000 0.000000 0.00000
14400 72.0000 -8.907780 0.9808 -0.023722 -0.086404 -0.011540 16.7577 50.2730 0.00000 0.000000 0.00000
14600 73.0000 -8.870226 0.9918 -0.102191 -0.041871 0.050422 16.7577 50.2730 0.00000 0.000000 0.00000
14800 74.0000 -8.891669 1.0225 -0.111108 -0.057767 0.002055 16.7577 50.2730 0.00000 0.000000 0.00000
15000 75.0000 -8.887523 1.0081 -0.085213 -0.040034 -0.043623 16.7577 50.2730 0.00000 0.000000 0.00000
15200 76.0000 -8.899163 1.0022 -0.183050 -0.064846 -0.020903 16.7577 50.2730 0.00000 0.000000 0.00000
15400 77.0000 -8.912576 1.0044 -0.088981 -0.075808 0.026211 16.7577 50.2730 0.00000 0.000000 0.00000
15600 78.0000 -8.856036 0.9782 -0.067033 -0.004110 -0.020695 16.7577 50.2730 0.00000 0.000000 0.00000
15800 79.0000 -8.884267 0.9943 -0.088653 -0.040855 0.037681 16.7577 50.2730 0.00000 0.000000 0.00000
16000 80.0000 -8.871541 0.9872 -0.010997 -0.059371 0.034586 16.7577 50.2730 0.00000 0.000000 0.00000
16200 81.0000 -8.880688 0.9908 -0.106542 -0.124237 -0.017143 16.7577 50.2730 0.00000 0.000000 0.00000
16400 82.0000 -8.888682 1.0084 -0.074147 -0.076640 -0.019852 16.7577 50.2730 0.00000 0.000000 0.00000
16600 83.0000 -8.896104 1.0026 -0.031750 -0.012434 0.035292 16.7577 50.2730 0.00000 0.000000 0.00000
16800 84.0000 -8.909508 0.9883 0.000872 -0.053719 0.030567 16.7577 50.2730 0.00000 0.000000 0.00000
17000 85.0000 -8.918986 0.9937 0.019723 0.027169 0.059648 16.7577 50.2730 0.00000 0.000000 0.00000
17200 86.0000 -8.927935 1.0057 -0.092277 -0.063047 0.019613 16.7577 50.2730 0.00000 0.000000 0.00000
17400 87.0000 -8.912765 0.9840 0.010637 -0.030717 0.052814 16.7577 50.2730 0.00000 0.000000 0.00000
17600 88.0000 -8.906323 1.0081 -0.067570 0.010758 0.077739 16.7577 50.2730 0.00000 0.000000 0.00000
17800 89.0000 -8.922322 1.0096 -0.040231 -0.100391 0.033813 16.7577 50.2730 0.00000 0.000000 0.00000
