# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
15750 78.7500 -4.612336 1.0051 -0.111608 -0.143147 0.009100 17.9088 26.2680 0.92578 0.000000 1.25284
16000 80.0000 -4.607369 1.0097 0.072260 -0.094676 -0.004294 17.9152 26.2517 0.92381 0.000000 1.25373
16250 81.2500 -4.605422 0.9996 0.083937 -0.018787 -0.149505 17.9251 26.2469 1.00668 0.000000 1.25512
16500 82.5000 -4.581208 1.0061 0.028918 0.148871 0.250266 17.9242 26.2292 0.98863 0.000000 1.25499
16750 83.7500 -4.598709 0.9905 -0.023483 0.032952 -0.239933 17.9265 26.2000 1.01804 0.000000 1.25531
17000 85.0000 -4.604278 0.9976 0.112693 0.041031 0.142276 17.9321 26.1694 0.97384 0.000000 1.25610
17250 86.2500 -4.620555 0.9948 -0.064071 0.109235 -0.217823 17.9346 26.1538 1.01383 0.000000 1.25644
17500 87.5000 -4.586039 0.9867 0.168340 0.009253 -0.015088 17.9396 26.1391 0.99344 0.000000 1.25715
17750 88.7500 -4.613738 1.0194 -0.035212 -0.106373 0.002900 17.9534 26.1351 0.93653 0.000000 1.25908
18000 90.0000 -4.587342 0.9962 0.108217 -0.096618 -0.071254 17.9513 26.1361 0.90856 0.000000 1.25878
18250 91.2500 -4.596626 0.9874 -0.042849 0.193204 0.053838 17.9519 26.1280 0.93643 0.000000 1.25887
18500 92.5000 -4.593445 0.9930 0.176676 0.028951 0.024185 17.9544 26.1071 0.95482 0.000000 1.25922
18750 93.7500 -4.607605 0.9907 0.001233 0.100702 -0.094707 17.9632 26.0897 0.91838 0.000000 1.26046
19000 95.0000 -4.610347 1.0085 -0.007728 0.149838 -0.002234 17.9686 26.0712 0.93767 0.000000 1.26121
19250 96.2500 -4.611903 1.0021 0.064504 -0.095569 0.027811 17.9740 26.0648 0.92037 0.000000 1.26198
19500 97.5000 -4.620237 0.9990 0.015049 0.022188 -0.087921 17.9685 26.0523 0.92237 0.000000 1.26120
19750 98.7500 -4.600454 0.9903 0.089911 0.043932 -0.057118 17.9662 26.0507 0.90777 0.000000 1.26088
20000 100.0000 -4.611425 0.9922 -0.040996 0.011757 0.082729 17.9679 26.0406 0.93468 0.000000 1.26111
20250 101.2500 -4.616128 1.0003 0.117365 -0.047802 -0.201981 17.9770 26.0342 0.93303 0.000000 1.26240
20500 102.5000 -4.601545 0.9859 -0.018211 0.130945 -0.017804 17.9802 26.0228 0.92622 0.000000 1.26284
20750 103.7500 -4.612477 0.9949 -0.064144 0.094762 -0.128636 17.9825 26.0036 0.81424 0.000000 1.26316
21000 105.0000 -4.602790 1.0056 0.244451 0.025981 -0.030566 17.9867 25.9965 0.94388 0.000000 1.26375
21250 106.2500 -4.592845 0.9904 -0.039673 0.045278 0.178748 17.9930 25.9971 0.87576 0.000000 1.26464
21500 107.5000 -4.608652 1.0042 -0.037720 -0.009632 0.048942 17.9974 25.9916 0.87100 0.000000 1.26527
21750 108.7500 -4.597195 1.0101 -0.045513 0.008106 0.175398 18.0045 25.9720 0.91415 0.000000 1.26626
22000 110.0000 -4.587413 0.9983 0.047941 0.139177 -0.164496 18.0111 25.9654 0.79672 0.000000 1.26718
22250 111.2500 -4.616041 1.0073 0.077602 0.070962 0.080496 18.0129 25.9359 0.90801 0.000000 1.26744
22500 112.5000 -4.622977 0.9940 -0.011074 0.035077 -0.272145 18.0169 25.9088 0.92035 0.000000 1.26800
22750 113.7500 -4.625269 1.0029 0.028330 0.020168 0.209925 18.0189 25.8993 0.87670 0.000000 1.26829
23000 115.0000 -4.626761 0.9932 -0.092080 0.148497 -0.215746 18.0238 25.8753 0.86357 0.000000 1.26898
23250 116.2500 -4.633426 0.9927 -0.008643 -0.122796 0.053586 18.0230 25.8518 0.86389 0.000000 1.26887
23500 117.5000 -4.612620 1.0004 0.022756 0.060719 -0.258363 18.0336 25.8417 0.78961 0.000000 1.27035
23750 118.7500 -4.602096 1.0117 -0.065377 0.053462 -0.128886 18.0452 25.8444 0.89352 0.000000 1.27200
24000 120.0000 -4.596003 0.9920 -0.016235 0.091481 -0.033968 18.0517 25.8322 0.99015 0.000000 1.27291
24250 121.2500 -4.611106 0.9818 0.198840 -0.066433 -0.098065 18.0484 25.8199 0.86791 0.000000 1.27244
24500 122.5000 -4.610332 0.9962 0.164577 0.018258 0.072304 18.0608 25.8153 1.05084 0.000000 1.27419
24750 123.7500 -4.605774 1.0006 0.098186 0.005230 -0.053806 18.0689 25.8083 1.01003 0.000000 1.27534
25000 125.0000 -4.615944 0.9836 -0.076077 -0.003750 -0.183720 18.0662 25.7850 1.01232 0.000000 1.27496
25250 126.2500 -4.613101 0.9949 -0.003719 0.194775 0.004427 18.0678 25.7706 0.88701 0.000000 1.27518
25500 127.5000 -4.590080 0.9987 0.097689 0.215563 0.157573 18.0733 25.7601 0.93272 0.000000 1.27596
25750 128.7500 -4.595260 1.0143 0.113287 0.182493 0.101954 18.0833 25.7564 0.93921 0.000000 1.27736
26000 130.0000 -4.568114 0.9841 0.169716 0.272460 -0.023727 18.0959 25.7428 0.90727 0.000000 1.27914
26250 131.2500 -4.565516 0.9973 0.116555 0.055134 0.093229 18.1040 25.7448 0.90926 0.000000 1.28030
26500 132.5000 -4.604053 1.0038 -0.166398 -0.023698 0.082838 18.1055 25.7203 0.91798 0.000000 1.28051
26750 133.7500 -4.593312 1.0023 -0.072587 -0.003292 0.001652 18.1090 25.7152 0.93760 0.000000 1.28099
27000 135.0000 -4.576964 1.0030 -0.014446 0.111922 -0.075376 18.1166 25.7059 0.93125 0.000000 1.28208
27250 136.2500 -4.546470 1.0135 0.118367 0.213053 0.464031 18.1260 25.7178 0.84769 0.000000 1.28341
27500 137.5000 -4.567891 1.0148 -0.018382 0.102707 -0.058256 18.1351 25.7125 0.96813 0.000000 1.28470
27750 138.7500 -4.597303 0.9931 -0.094951 -0.171763 -0.178196 18.1378 25.6926 0.90211 0.000000 1.28507
28000 140.0000 -4.582731 1.0092 0.047073 -0.087084 -0.151722 18.1288 25.6752 0.94848 0.000000 1.28380
28250 141.2500 -4.557205 0.9913 -0.044281 0.106416 0.121831 18.1353 25.6727 0.91941 0.000000 1.28472
28500 142.5000 -4.592354 0.9987 -0.099047 -0.091179 -0.115591 18.1400 25.6598 0.95158 0.000000 1.28539
28750 143.7500 -4.582377 1.0056 -0.022029 0.058117 -0.212992 18.1401 25.6383 1.02825 0.000000 1.28540
29000 145.0000 -4.578715 1.0020 -0.012956 0.016830 -0.172248 18.1439 25.6267 0.93029 0.000000 1.28594
29250 146.2500 -4.602837 1.0004 0.001021 -0.049109 -0.168267 18.1463 25.6074 1.04105 0.000000 1.28629
29500 147.5000 -4.594516 1.0033 0.021019 0.082402 -0.028707 18.1484 25.5800 0.97478 0.000000 1.28658
29750 148.7500 -4.603379 1.0210 -0.074351 0.035954 0.089066 18.1531 25.5670 0.87050 0.000000 1.28725
30000 150.0000 -4.589697 1.0058 0.186421 -0.016901 -0.157807 18.1662 25.5766 0.90568 0.000000 1.28911
30250 151.2500 -4.590759 0.9730 -0.026806 -0.108010 -0.147546 18.1656 25.5630 0.87557 0.000000 1.28903
30500 152.5000 -4.600847 0.9993 -0.123275 0.080181 -0.088531 18.1632 25.5325 0.81489 0.000000 1.28868
30750 153.7500 -4.596949 0.9912 0.111243 -0.027634 0.069764 18.1637 25.5280 0.90921 0.000000 1.28875
31000 155.0000 -4.587462 0.9892 0.016821 -0.006692 -0.135369 18.1704 25.5211 0.88511 0.000000 1.28970
31250 156.2500 -4.597694 0.9981 0.023364 0.041384 -0.074822 18.1704 25.5028 0.89198 0.000000 1.28971
31500 157.5000 -4.597832 0.9868 0.146563 -0.056842 0.027097 18.1761 25.4801 0.82172 0.000000 1.29051
31750 158.7500 -4.606053 0.9957 -0.049443 0.068412 -0.065134 18.1807 25.4672 0.83551 0.000000 1.29116
32000 160.0000 -4.615707 1.0084 0.067707 -0.103039 -0.106660 18.1838 25.4597 0.93427 0.000000 1.29161
32250 161.2500 -4.596407 1.0045 0.030150 0.136586 0.080060 18.1920 25.4451 0.90213 0.000000 1.29277
32500 162.5000 -4.587273 1.0095 0.029848 0.078248 0.055065 18.2019 25.4400 0.89117 0.000000 1.29418
32750 163.7500 -4.588207 1.0062 0.058635 0.022812 -0.045430 18.1986 25.4295 0.89694 0.000000 1.29371
33000 165.0000 -4.573119 0.9926 0.083574 0.081491 -0.057026 18.1998 25.4253 0.89653 0.000000 1.29388
33250 166.2500 -4.604086 0.9951 -0.099727 0.130746 -0.113018 18.1999 25.4168 0.88464 0.000000 1.29389
33500 167.5000 -4.627792 0.9994 -0.029764 0.028270 -0.230278 18.1988 25.4005 0.90281 0.000000 1.29374
33750 168.7500 -4.601017 0.9885 -0.011611 0.074793 -0.043131 18.2006 25.3983 0.88137 0.000000 1.29399
34000 170.0000 -4.630432 0.9907 0.061795 -0.029386 0.136946 18.1940 25.3726 0.94045 0.000000 1.29306
34250 171.2500 -4.627792 0.9878 0.048060 0.123255 -0.058833 18.1979 25.3667 0.96218 0.000000 1.29361
34500 172.5000 -4.636370 1.0081 0.120224 -0.067673 -0.051307 18.2003 25.3534 0.90373 0.000000 1.29395
34750 173.7500 -4.608545 1.0021 0.116810 0.101565 0.011489 18.2122 25.3536 0.92374 0.000000 1.29564
35000 175.0000 -4.617863 0.9962 -0.064274 0.154727 0.015623 18.2230 25.3536 0.94717 0.000000 1.29718
35250 176.2500 -4.609371 0.9856 -0.072618 0.167579 -0.078512 18.2226 25.3373 0.91582 0.000000 1.29712
35500 177.5000 -4.612462 1.0047 0.015776 0.096665 -0.045283 18.2224 25.3323 0.99286 0.000000 1.29709
35750 178.7500 -4.640663 0.9988 -0.124664 -0.101708 -0.132112 18.2198 25.3237 0.86362 0.000000 1.29672
36000 180.0000 -4.603026 0.9919 0.049828 0.142485 0.068267 18.2227 25.3084 0.88339 0.000000 1.29713
36250 181.2500 -4.608210 1.0092 -0.064684 0.127958 -0.143961 18.2342 25.3045 0.93121 0.000000 1.29877
36500 182.5000 -4.597811 1.0003 -0.036040 -0.060938 0.154121 18.2497 25.3058 0.82444 0.000000 1.30098
36750 183.7500 -4.589076 1.0072 0.141300 0.018360 -0.017253 18.2502 25.3095 0.82191 0.000000 1.30106
37000 185.0000 -4.575055 1.0075 0.122803 0.090990 0.082545 18.2620 25.3196 0.79321 0.000000 1.30274
37250 186.2500 -4.601144 0.9863 -0.103562 -0.038472 -0.058095 18.2568 25.3067 0.75121 0.000000 1.30199
37500 187.5000 -4.591422 0.9863 -0.065964 0.055892 0.122873 18.2537 25.2914 0.78828 0.000000 1.30155
37750 188.7500 -4.601278 0.9969 0.101074 -0.044388 -0.258742 18.2556 25.2930 0.78528 0.000000 1.30183
38000 190.0000 -4.612819 0.9948 -0.062364 -0.069867 -0.142769 18.2573 25.2833 0.77528 0.000000 1.30207
38250 191.2500 -4.601728 0.9804 -0.049082 0.000876 0.028504 18.2537 25.2634 0.74485 0.000000 1.30156
38500 192.5000 -4.606673 0.9911 -0.065309 0.089430 -0.174430 18.2559 25.2451 0.82242 0.000000 1.30187
38750 193.7500 -4.601492 0.9994 -0.124480 0.183845 -0.281276 18.2563 25.2344 0.84578 0.000000 1.30192
39000 195.0000 -4.602140 0.9992 -0.192656 0.123835 -0.131841 18.2707 25.2215 0.83097 0.000000 1.30398
39250 196.2500 -4.612221 0.9821 -0.130221 -0.074830 0.001206 18.2714 25.2138 0.82719 0.000000 1.30407
39500 197.5000 -4.607073 1.0140 0.037596 0.139508 0.089532 18.2751 25.2048 0.84472 0.000000 1.30461
39750 198.7500 -4.583183 0.9917 0.152649 -0.182590 0.030538 18.2867 25.2051 0.82799 0.000000 1.30626
40000 200.0000 -4.595760 0.9976 0.173782 -0.119161 -0.320027 18.2891 25.1914 0.85382 0.000000 1.30660
40250 201.2500 -4.588586 0.9900 -0.013089 0.002048 -0.100752 18.2983 25.1889 0.86003 0.000000 1.30792
40500 202.5000 -4.584374 0.9898 0.016451 -0.135490 0.049245 18.2964 25.1907 0.83780 0.000000 1.30765
40750 203.7500 -4.586014 0.9974 -0.053534 -0.066298 0.166404 18.3009 25.2040 0.91976 0.000000 1.30829
41000 205.0000 -4.593888 1.0039 0.026422 -0.286755 -0.196261 18.3017 25.1935 0.87675 0.000000 1.30841
41250 206.2500 -4.572569 0.9973 0.221789 -0.067024 0.039719 18.3011 25.1777 0.88654 0.000000 1.30832
41500 207.5000 -4.584247 1.0061 -0.089215 -0.046455 0.257498 18.3144 25.1803 0.92287 0.000000 1.31023
41750 208.7500 -4.566347 0.9958 0.049288 0.047605 0.095126 18.3128 25.1740 0.84563 0.000000 1.30999
42000 210.0000 -4.587625 0.9867 -0.070378 0.041326 -0.161656 18.3193 25.1596 0.87555 0.000000 1.31093
42250 211.2500 -4.571514 0.9987 0.139056 0.016039 0.022026 18.3203 25.1360 0.82267 0.000000 1.31106
42500 212.5000 -4.582289 1.0018 -0.013520 -0.086493 -0.191226 18.3276 25.1237 0.87379 0.000000 1.31211
42750 213.7500 -4.585303 1.0060 -0.237912 0.003574 -0.108691 18.3334 25.1232 0.81040 0.000000 1.31294
43000 215.0000 -4.575007 0.9927 0.099103 0.084300 0.094104 18.3344 25.1132 0.82668 0.000000 1.31309
43250 216.2500 -4.587483 0.9957 0.077172 -0.090370 -0.025079 18.3385 25.1068 0.87541 0.000000 1.31368
43500 217.5000 -4.602108 1.0172 -0.016231 -0.204779 -0.009614 18.3367 25.0983 0.77940 0.000000 1.31341
43750 218.7500 -4.594374 1.0054 -0.068902 0.060063 -0.094685 18.3304 25.0867 0.77441 0.000000 1.31252
44000 220.0000 -4.585101 0.9877 -0.034190 0.031214 -0.114564 18.3319 25.0693 0.82163 0.000000 1.31272
44250 221.2500 -4.594184 0.9948 0.101454 0.028649 -0.040624 18.3272 25.0557 0.74514 0.000000 1.31206
44500 222.5000 -4.607831 0.9899 -0.198329 0.051242 -0.025245 18.3306 25.0500 0.75483 0.000000 1.31254
44750 223.7500 -4.586912 0.9989 0.000144 -0.040023 0.022584 18.3404 25.0500 0.78673 0.000000 1.31395
45000 225.0000 -4.595838 1.0096 0.040399 -0.041099 -0.082880 18.3469 25.0478 0.76990 0.000000 1.31487
45250 226.2500 -4.596350 0.9946 -0.013177 0.065640 -0.002093 18.3470 25.0412 0.78649 0.000000 1.31490
45500 227.5000 -4.558366 0.9982 0.072002 0.189213 -0.036208 18.3520 25.0495 0.87328 0.000000 1.31561
45750 228.7500 -4.595076 1.0031 -0.032011 0.055521 -0.001778 18.3588 25.0358 0.76446 0.000000 1.31659
46000 230.0000 -4.593833 1.0091 -0.001203 -0.038484 -0.027048 18.3617 25.0279 0.87571 0.000000 1.31701
46250 231.2500 -4.584979 0.9774 0.087978 -0.058977 0.054834 18.3590 25.0211 0.87788 0.000000 1.31662
46500 232.5000 -4.583731 1.0049 0.058886 0.077483 -0.038872 18.3612 25.0036 0.86447 0.000000 1.31693
46750 233.7500 -4.571425 0.9944 -0.009585 0.074806 0.036839 18.3643 25.0012 0.91400 0.000000 1.31737
47000 235.0000 -4.579974 0.9653 -0.005323 0.009521 0.254168 18.3636 24.9982 0.91370 0.000000 1.31727
47250 236.2500 -4.585124 0.9827 0.173552 0.031254 0.138830 18.3627 24.9888 0.84737 0.000000 1.31715
47500 237.5000 -4.578871 0.9943 0.094671 0.202021 0.092511 18.3702 24.9756 0.87172 0.000000 1.31821
47750 238.7500 -4.600677 1.0025 -0.103544 0.020136 -0.347356 18.3744 24.9665 0.82784 0.000000 1.31882
48000 240.0000 -4.593325 0.9949 0.089528 0.063688 0.023256 18.3771 24.9574 0.88289 0.000000 1.31921
48250 241.2500 -4.579958 1.0034 0.057420 0.087839 0.027631 18.3816 24.9404 0.92635 0.000000 1.31986
48500 242.5000 -4.586430 0.9837 0.152213 0.035623 0.088802 18.3808 24.9390 0.84584 0.000000 1.31973
48750 243.7500 -4.597913 1.0096 0.003869 0.114937 0.117696 18.3831 24.9355 0.86316 0.000000 1.32008
49000 245.0000 -4.560510 0.9989 0.035329 0.132188 0.253308 18.3916 24.9514 0.85913 0.000000 1.32129
49250 246.2500 -4.566444 1.0017 -0.058104 0.024149 -0.213348 18.3979 24.9448 0.83018 0.000000 1.32219
49500 247.5000 -4.574773 1.0006 0.101330 0.178892 -0.053350 18.4025 24.9356 0.80933 0.000000 1.32286
49750 248.7500 -4.577307 0.9955 0.035605 -0.196243 -0.017181 18.4005 24.9369 0.86073 0.000000 1.32258
50000 250.0000 -4.597790 0.9932 -0.068663 0.069364 -0.038050 18.3971 24.9259 0.89865 0.000000 1.32208
50250 251.2500 -4.601218 0.9913 0.191963 0.033748 -0.129518 18.3962 24.9118 0.93895 0.000000 1.32195
50500 252.5000 -4.592477 0.9997 -0.053873 -0.041317 0.110215 18.4021 24.8962 0.95901 0.000000 1.32280
50750 253.7500 -4.583243 1.0055 0.098710 -0.189974 0.200523 18.4020 24.8878 0.88875 0.000000 1.32279
51000 255.0000 -4.623224 1.0186 -0.223979 -0.081245 0.060910 18.3987 24.8789 0.95755 0.000000 1.32231
51250 256.2500 -4.613079 1.0047 -0.192056 -0.137129 -0.048240 18.4005 24.8744 0.89319 0.000000 1.32258
51500 257.5000 -4.606510 0.9971 -0.148569 -0.000521 0.075518 18.4025 24.8654 0.90101 0.000000 1.32286
51750 258.7500 -4.587799 0.9939 -0.004361 0.154372 0.218360 18.4061 24.8654 0.83459 0.000000 1.32338
52000 260.0000 -4.589935 1.0040 -0.068397 0.057468 -0.150847 18.4078 24.8738 0.86874 0.000000 1.32362
52250 261.2500 -4.613869 0.9932 -0.153538 -0.265792 -0.045180 18.4045 24.8689 0.90471 0.000000 1.32315
52500 262.5000 -4.623852 0.9855 -0.122851 -0.068700 -0.036839 18.3960 24.8657 0.81933 0.000000 1.32192
52750 263.7500 -4.618384 0.9877 0.007485 0.050796 -0.177464 18.4013 24.8668 0.80437 0.000000 1.32269
53000 265.0000 -4.586349 0.9877 0.079503 0.126942 0.238825 18.4033 24.8511 0.82682 0.000000 1.32298
53250 266.2500 -4.591202 1.0085 0.101276 0.125807 0.018955 18.4073 24.8497 0.83711 0.000000 1.32355
53500 267.5000 -4.603138 1.0061 -0.047672 -0.156916 -0.044504 18.4148 24.8543 0.80760 0.000000 1.32463
53750 268.7500 -4.598192 0.9926 -0.248215 0.148957 -0.086931 18.4168 24.8344 0.80833 0.000000 1.32491
54000 270.0000 -4.582511 0.9895 0.076044 0.035584 -0.108808 18.4193 24.8306 0.78171 0.000000 1.32528
54250 271.2500 -4.612127 0.9998 -0.035329 -0.119678 -0.243580 18.4226 24.8252 0.78076 0.000000 1.32575
54500 272.5000 -4.623242 1.0033 -0.198683 -0.055144 -0.270209 18.4277 24.8142 0.73909 0.000000 1.32648
54750 273.7500 -4.594536 0.9807 0.021491 0.096731 0.113236 18.4240 24.7991 0.74150 0.000000 1.32595
55000 275.0000 -4.614563 0.9935 -0.137229 0.068930 -0.101518 18.4194 24.7920 0.67742 0.000000 1.32529
55250 276.2500 -4.598348 0.9854 -0.007016 0.126672 0.087795 18.4262 24.7815 0.71107 0.000000 1.32627
55500 277.5000 -4.616276 0.9907 -0.244156 0.017033 -0.013474 18.4238 24.7788 0.80453 0.000000 1.32592
55750 278.7500 -4.620256 0.9949 0.014922 -0.023935 0.068447 18.4227 24.7698 0.72998 0.000000 1.32576
56000 280.0000 -4.627035 0.9884 -0.088298 0.201200 0.091355 18.4182 24.7530 0.80738 0.000000 1.32512
56250 281.2500 -4.617554 0.9928 0.031304 0.097516 0.060396 18.4252 24.7644 0.73586 0.000000 1.32612
56500 282.5000 -4.606436 1.0041 -0.056137 -0.046813 -0.156855 18.4386 24.7631 0.76006 0.000000 1.32805
56750 283.7500 -4.597363 1.0022 0.150751 -0.053753 -0.000087 18.4425 24.7590 0.79611 0.000000 1.32862
57000 285.0000 -4.597408 0.9939 -0.081197 0.017769 -0.030106 18.4479 24.7560 0.80804 0.000000 1.32940
57250 286.2500 -4.572691 1.0012 0.220924 0.076256 0.008913 18.4571 24.7527 0.89996 0.000000 1.33072
