# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
10400 52.0000 -2.685950 1.0138 -0.233806 0.083155 -0.373558 13.3484 18.8578 0.95914 0.000000 1.23736
10600 53.0000 -2.659036 0.9874 -0.191908 0.237823 0.225733 13.3569 18.8400 1.01008 0.000000 1.23894
10800 54.0000 -2.609459 1.0107 0.007054 0.286320 0.178821 13.3624 18.8388 0.90969 0.000000 1.23996
11000 55.0000 -2.645072 0.9852 -0.244307 -0.110499 -0.136257 13.3718 18.8395 0.89232 0.000000 1.24171
11200 56.0000 -2.623336 0.9785 0.090692 0.249409 0.294849 13.3712 18.8207 0.87077 0.000000 1.24160
11400 57.0000 -2.636640 1.0271 0.432923 -0.075380 -0.276676 13.3770 18.8134 0.91206 0.000000 1.24266
11600 58.0000 -2.623061 1.0017 -0.389898 0.413530 0.327705 13.3823 18.8142 0.92132 0.000000 1.24366
11800 59.0000 -2.602566 0.9908 -0.129943 0.109406 0.144442 13.3850 18.8063 0.91444 0.000000 1.24415
12000 60.0000 -2.604493 1.0023 0.142400 0.100803 0.329159 13.3909 18.7993 0.92756 0.000000 1.24526
12200 61.0000 -2.614147 1.0035 0.167100 -0.061816 -0.633120 13.3922 18.7946 0.94458 0.000000 1.24550
12400 62.0000 -2.636222 1.0124 0.021001 -0.088864 -0.036364 13.3918 18.7766 1.02544 0.000000 1.24542
12600 63.0000 -2.649242 1.0147 0.034310 0.070408 -0.485217 13.3991 18.7656 1.02148 0.000000 1.24678
12800 64.0000 -2.598713 0.9785 0.051635 0.339202 0.443143 13.4008 18.7524 1.06588 0.000000 1.24710
13000 65.0000 -2.620112 1.0105 0.059841 -0.007746 0.043672 13.4094 18.7446 1.01320 0.000000 1.24869
13200 66.0000 -2.618951 0.9972 0.214809 -0.199741 0.060764 13.4067 18.7357 1.03250 0.000000 1.24819
13400 67.0000 -2.589393 0.9914 0.150094 -0.167436 -0.106009 13.4133 18.7317 1.01677 0.000000 1.24942
13600 68.0000 -2.610590 0.9660 -0.056672 -0.079779 -0.222557 13.4123 18.7226 1.01757 0.000000 1.24924
13800 69.0000 -2.615104 0.9817 0.101353 0.228915 -0.319148 13.4094 18.7060 1.06065 0.000000 1.24870
