# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
10200 51.0000 -8.953131 0.9769 -0.108802 -0.065757 -0.012521 19.1827 57.5482 0.00000 0.000000 0.00000
10400 52.0000 -8.953459 0.9979 -0.052514 -0.070533 -0.009210 19.1827 57.5482 0.00000 0.000000 0.00000
10600 53.0000 -8.941346 1.0061 -0.024326 -0.056823 0.048091 19.1827 57.5482 0.00000 0.000000 0.00000
10800 54.0000 -8.974212 1.0076 -0.101564 -0.098936 -0.043798 19.1827 57.5482 0.00000 0.000000 0.00000
11000 55.0000 -8.965696 0.9848 -0.031419 -0.062752 -0.031530 19.1827 57.5482 0.00000 0.000000 0.00000
11200 56.0000 -8.974398 1.0023 -0.042574 -0.054855 0.032698 19.1827 57.5482 0.00000 0.000000 0.00000
11400 57.0000 -9.009226 0.9999 -0.039107 -0.072159 0.026091 19.1827 57.5482 0.00000 0.000000 0.00000
11600 58.0000 -8.972161 0.9956 0.027660 -0.034291 0.001418 19.1827 57.5482 0.00000 0.000000 0.00000
11800 59.0000 -8.998940 1.0067 -0.088286 -0.080349 0.017652 19.1827 57.5482 0.00000 0.000000 0.00000
12000 60.0000 -8.966938 0.9702 -0.096363 -0.078118 -0.018477 19.1827 57.5482 0.00000 0.000000 0.00000
12200 61.0000 -8.953900 0.9846 -0.022225 -0.079569 -0.025855 19.1827 57.5482 0.00000 0.000000 0.00000
12400 62.0000 -8.957126 0.9827 -0.013901 -0.040139 -0.004917 19.1827 57.5482 0.00000 0.000000 0.00000
12600 63.0000 -8.980044 1.0072 -0.070648 -0.068712 -0.020264 19.1827 57.5482 0.00000 0.000000 0.00000
12800 64.0000 -8.963355 0.9815 -0.078837 -0.035332 0.046720 19.1827 57.5482 0.00000 0.000000 0.00000
13000 65.0000 -8.962214 0.9913 -0.099276 -0.065757 0.018040 19.1827 57.5482 0.00000 0.000000 0.00000
13200 66.0000 -8.963029 1.0071 -0.057185 -0.130448 0.014019 19.1827 57.5482 0.00000 0.000000 0.00000
13400 67.0000 -8.957779 1.0109 -0.096320 -0.027912 0.020893 19.1827 57.5482 0.00000 0.000000 0.00000
13600 68.0000 -8.968146 1.0039 -0.073125 -0.087086 0.033461 19.1827 57.5482 0.00000 0.000000 0.00000
13800 69.0000 -8.977190 0.9936 -0.089122 -0.130172 -0.030270 19.1827 57.5482 0.00000 0.000000 0.00000
14000 70.0000 -8.978965 0.9976 -0.080928 -0.103962 -0.032262 19.1827 57.5482 0.00000 0.000000 0.00000
14200 71.0000 -8.957170 0.9930 -0.111856 -0.066113 -0.104157 19.1827 57.5482 0.00000 0.000000 0.00000
