# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
3600 18.0000 -2.569205 1.0184 -0.005495 0.037884 -0.193560 13.9987 17.2923 0.83561 0.000000 1.36086
3700 18.5000 -2.578203 1.0290 0.033288 0.173258 0.374669 14.0013 17.2950 0.93549 0.000000 1.36136
3800 19.0000 -2.573474 1.0157 -0.144441 0.180864 0.562799 14.0051 17.3044 0.93839 0.000000 1.36211
3900 19.5000 -2.555201 0.9845 0.275524 0.002458 -0.055685 14.0064 17.3044 0.92757 0.000000 1.36236
4000 20.0000 -2.602772 0.9864 -0.202712 -0.041937 -0.386836 14.0013 17.2986 0.91881 0.000000 1.36137
4100 20.5000 -2.564393 0.9958 -0.043908 0.196200 0.016252 14.0004 17.2874 0.91229 0.000000 1.36119
4200 21.0000 -2.533062 0.9917 0.347165 0.379821 -0.251058 14.0032 17.2892 0.90878 0.000000 1.36174
4300 21.5000 -2.580521 0.9993 0.061547 0.237798 -0.169792 14.0059 17.2868 0.95627 0.000000 1.36226
4400 22.0000 -2.577207 0.9866 0.230581 0.172770 -0.286620 14.0084 17.2788 0.92316 0.000000 1.36274
4500 22.5000 -2.576955 0.9731 -0.080406 -0.012739 0.039743 14.0127 17.2749 0.92656 0.000000 1.36358
4600 23.0000 -2.583091 1.0034 0.063469 -0.055455 -0.125200 14.0128 17.2662 0.93021 0.000000 1.36361
4700 23.5000 -2.583565 1.0209 -0.215221 0.056348 0.138248 14.0128 17.2720 0.94078 0.000000 1.36361
4800 24.0000 -2.575256 1.0167 0.177990 0.077281 -0.208361 14.0170 17.2717 0.91179 0.000000 1.36441
4900 24.5000 -2.580802 1.0009 0.143302 -0.041059 -0.035208 14.0171 17.2615 0.85226 0.000000 1.36445
5000 25.0000 -2.567930 0.9901 -0.020435 -0.035034 -0.068188 14.0120 17.2600 0.87538 0.000000 1.36344
5100 25.5000 -2.582552 0.9984 -0.092645 -0.052824 -0.008804 14.0114 17.2592 0.84659 0.000000 1.36334
5200 26.0000 -2.578104 1.0141 -0.075685 0.169514 -0.097005 14.0101 17.2587 0.87007 0.000000 1.36307
5300 26.5000 -2.593198 1.0150 0.112160 0.091683 -0.111057 14.0109 17.2651 0.87293 0.000000 1.36323
5400 27.0000 -2.569271 1.0118 0.043695 -0.032983 -0.015569 14.0147 17.2616 0.90045 0.000000 1.36398
5500 27.5000 -2.559208 0.9989 0.072844 0.227781 0.163209 14.0172 17.2646 0.84822 0.000000 1.36446
5600 28.0000 -2.590442 1.0081 0.046875 -0.105350 0.231399 14.0149 17.2682 0.88886 0.000000 1.36402
5700 28.5000 -2.620694 0.9987 -0.080221 -0.245394 0.000996 14.0110 17.2694 0.81001 0.000000 1.36324
5800 29.0000 -2.615417 0.9930 -0.005577 -0.104310 -0.025372 14.0077 17.2597 0.83514 0.000000 1.36261
5900 29.5000 -2.633195 0.9898 -0.120513 -0.091003 0.009025 14.0040 17.2584 0.83239 0.000000 1.36188
6000 30.0000 -2.594568 1.0003 0.187966 0.122545 0.072561 14.0040 17.2556 0.82718 0.000000 1.36188
6100 30.5000 -2.596710 1.0037 0.067530 0.005403 -0.109567 14.0079 17.2540 0.84130 0.000000 1.36265
6200 31.0000 -2.556980 1.0039 -0.014344 0.148405 0.132308 14.0099 17.2516 0.80477 0.000000 1.36304
6300 31.5000 -2.575456 1.0278 0.228883 -0.160474 0.301869 14.0161 17.2619 0.79093 0.000000 1.36423
6400 32.0000 -2.564467 1.0222 0.132534 0.045804 -0.171866 14.0227 17.2661 0.80332 0.000000 1.36553
6500 32.5000 -2.536399 0.9944 0.079560 0.129660 -0.056649 14.0257 17.2648 0.85312 0.000000 1.36611
6600 33.0000 -2.537364 1.0185 -0.129082 0.108429 -0.410333 14.0252 17.2636 0.87058 0.000000 1.36601
6700 33.5000 -2.540200 1.0175 -0.092794 0.042378 0.127112 14.0246 17.2663 0.81772 0.000000 1.36590
6800 34.0000 -2.538025 0.9878 -0.053212 0.256022 0.189699 14.0254 17.2681 0.83063 0.000000 1.36606
6900 34.5000 -2.524815 1.0045 -0.048769 0.175520 0.042174 14.0256 17.2696 0.82599 0.000000 1.36610
7000 35.0000 -2.523898 1.0151 -0.132992 0.310429 0.105771 14.0249 17.2734 0.83730 0.000000 1.36596
7100 35.5000 -2.504433 0.9768 -0.123590 0.244972 0.013907 14.0259 17.2784 0.90704 0.000000 1.36615
7200 36.0000 -2.541729 0.9961 -0.182268 0.029261 0.261131 14.0249 17.2803 0.89900 0.000000 1.36596
7300 36.5000 -2.530353 1.0085 0.069733 0.160026 -0.090829 14.0245 17.2873 0.90113 0.000000 1.36588
7400 37.0000 -2.553966 1.0078 -0.218629 0.080450 -0.364779 14.0264 17.2857 0.85211 0.000000 1.36625
7500 37.5000 -2.529807 0.9899 -0.107907 0.288271 0.156066 14.0266 17.2871 0.85394 0.000000 1.36628
7600 38.0000 -2.524294 1.0145 0.076031 0.124045 0.148073 14.0253 17.2898 0.85990 0.000000 1.36604
7700 38.5000 -2.510266 1.0146 0.281925 -0.119156 0.228402 14.0269 17.2903 0.88228 0.000000 1.36635
7800 39.0000 -2.542622 1.0244 -0.013980 0.150712 -0.052084 14.0262 17.2940 0.87414 0.000000 1.36621
7900 39.5000 -2.540264 1.0174 -0.038729 -0.063816 0.046925 14.0236 17.2920 0.91658 0.000000 1.36570
8000 40.0000 -2.580515 0.9946 -0.397916 -0.152717 -0.017976 14.0188 17.2949 0.85171 0.000000 1.36477
8100 40.5000 -2.539341 0.9889 0.037842 0.098403 0.540124 14.0164 17.2982 0.80905 0.000000 1.36431
8200 41.0000 -2.538559 0.9941 0.131838 -0.298639 0.036004 14.0199 17.2986 0.85860 0.000000 1.36498
8300 41.5000 -2.545032 0.9994 -0.042528 0.172119 -0.197904 14.0196 17.2981 0.85050 0.000000 1.36492
8400 42.0000 -2.545234 1.0221 -0.056944 -0.044252 0.161567 14.0168 17.3011 0.83852 0.000000 1.36438
8500 42.5000 -2.541686 1.0000 0.087097 0.247948 0.036689 14.0141 17.2982 0.83673 0.000000 1.36386
8600 43.0000 -2.555830 1.0086 -0.048207 -0.146882 -0.076269 14.0194 17.2983 0.82543 0.000000 1.36488
8700 43.5000 -2.530996 1.0298 0.212510 0.059461 0.344978 14.0240 17.3027 0.79523 0.000000 1.36577
8800 44.0000 -2.521579 0.9931 0.113089 0.195548 -0.226633 14.0281 17.3034 0.83285 0.000000 1.36658
8900 44.5000 -2.540707 1.0170 -0.342943 0.322097 0.129753 14.0252 17.3004 0.82555 0.000000 1.36601
9000 45.0000 -2.537014 0.9813 -0.049417 0.019593 0.031868 14.0220 17.2968 0.82433 0.000000 1.36539
9100 45.5000 -2.534872 0.9757 0.057686 -0.022050 -0.066707 14.0205 17.2948 0.86706 0.000000 1.36510
9200 46.0000 -2.580624 1.0148 -0.298456 -0.014840 -0.199983 14.0168 17.2872 0.85837 0.000000 1.36439
9300 46.5000 -2.582006 1.0114 -0.208645 -0.167746 0.250952 14.0135 17.2810 0.81243 0.000000 1.36374
9400 47.0000 -2.537983 0.9829 0.067281 -0.112057 -0.052512 14.0119 17.2792 0.80758 0.000000 1.36343
9500 47.5000 -2.561953 1.0013 0.051906 0.002555 0.117914 14.0123 17.2777 0.84039 0.000000 1.36351
9600 48.0000 -2.598492 1.0179 -0.255163 -0.319579 -0.001490 14.0150 17.2805 0.82938 0.000000 1.36402
9700 48.5000 -2.588007 0.9926 0.052738 -0.126658 0.182687 14.0099 17.2757 0.77398 0.000000 1.36303
9800 49.0000 -2.584100 0.9960 0.046503 0.024141 0.290150 14.0073 17.2811 0.80104 0.000000 1.36254
9900 49.5000 -2.562756 0.9989 0.258723 -0.069014 0.200848 14.0080 17.2860 0.77719 0.000000 1.36267
10000 50.0000 -2.577107 0.9580 0.280456 -0.050248 -0.040868 14.0082 17.2813 0.73072 0.000000 1.36270
10100 50.5000 -2.613647 0.9865 -0.131839 -0.152175 -0.183828 14.0031 17.2797 0.75127 0.000000 1.36172
10200 51.0000 -2.597537 0.9984 -0.115056 -0.023116 0.013408 14.0023 17.2800 0.85390 0.000000 1.36155
10300 51.5000 -2.592109 0.9889 0.172990 -0.052105 0.050111 14.0016 17.2725 0.79077 0.000000 1.36143
10400 52.0000 -2.590231 0.9998 -0.184776 -0.184121 0.139645 14.0031 17.2771 0.77672 0.000000 1.36172
10500 52.5000 -2.582516 1.0078 -0.170061 0.222065 -0.232195 14.0044 17.2784 0.77892 0.000000 1.36196
10600 53.0000 -2.564201 0.9755 0.114315 -0.211546 0.056839 14.0036 17.2754 0.83483 0.000000 1.36182
10700 53.5000 -2.597766 1.0246 0.102507 -0.190135 -0.171958 14.0036 17.2703 0.82848 0.000000 1.36181
10800 54.0000 -2.597816 0.9997 -0.101960 -0.022037 -0.279837 14.0020 17.2660 0.82862 0.000000 1.36150
10900 54.5000 -2.571879 1.0063 0.140773 0.103808 -0.302245 14.0039 17.2648 0.79513 0.000000 1.36186
11000 55.0000 -2.548165 1.0063 0.276938 0.336713 0.112842 14.0071 17.2644 0.79890 0.000000 1.36249
11100 55.5000 -2.571852 1.0256 0.019062 0.101971 -0.382030 14.0125 17.2659 0.81074 0.000000 1.36355
11200 56.0000 -2.557803 0.9951 -0.024331 -0.108808 0.211401 14.0138 17.2651 0.80636 0.000000 1.36380
11300 56.5000 -2.582158 0.9925 -0.115249 -0.161713 -0.000046 14.0082 17.2705 0.77759 0.000000 1.36271
11400 57.0000 -2.618359 1.0036 0.063224 -0.198026 0.078913 14.0034 17.2720 0.74196 0.000000 1.36178
11500 57.5000 -2.611179 0.9906 -0.061248 -0.191723 -0.170321 14.0037 17.2679 0.70395 0.000000 1.36184
11600 58.0000 -2.593277 0.9809 -0.275372 0.083841 -0.161714 13.9981 17.2583 0.83825 0.000000 1.36074
11700 58.5000 -2.599414 0.9903 -0.021114 -0.067115 0.082332 13.9983 17.2574 0.83957 0.000000 1.36078
11800 59.0000 -2.600755 0.9781 -0.168006 0.205247 -0.086027 13.9995 17.2542 0.85068 0.000000 1.36101
11900 59.5000 -2.608977 0.9861 0.176143 0.148727 -0.050147 13.9961 17.2517 0.79463 0.000000 1.36036
12000 60.0000 -2.571537 0.9923 0.218385 0.162272 0.528134 13.9989 17.2514 0.80025 0.000000 1.36090
12100 60.5000 -2.595157 1.0002 -0.080546 0.219777 -0.011740 14.0020 17.2589 0.78339 0.000000 1.36151
12200 61.0000 -2.618614 0.9730 -0.282721 0.105327 -0.385141 14.0018 17.2548 0.74939 0.000000 1.36145
12300 61.5000 -2.612680 0.9931 0.271023 -0.054768 -0.068842 13.9987 17.2564 0.77220 0.000000 1.36086
12400 62.0000 -2.604343 1.0140 0.255554 -0.064502 0.055410 14.0009 17.2552 0.71242 0.000000 1.36129
12500 62.5000 -2.617681 1.0244 -0.087186 -0.246980 -0.201380 14.0035 17.2595 0.76425 0.000000 1.36180
12600 63.0000 -2.560535 0.9865 0.128634 0.316585 0.372803 14.0031 17.2600 0.79562 0.000000 1.36172
12700 63.5000 -2.603751 1.0156 0.217091 -0.193379 -0.010296 14.0029 17.2615 0.77571 0.000000 1.36167
12800 64.0000 -2.582069 1.0017 0.175641 -0.043065 -0.026937 14.0061 17.2643 0.82950 0.000000 1.36230
12900 64.5000 -2.575519 1.0232 0.254664 0.015960 0.324043 14.0090 17.2670 0.76696 0.000000 1.36286
13000 65.0000 -2.576041 1.0112 0.128345 0.260828 0.135882 14.0148 17.2720 0.79070 0.000000 1.36399
13100 65.5000 -2.545196 0.9863 0.219153 0.367534 0.296637 14.0199 17.2750 0.74866 0.000000 1.36499
13200 66.0000 -2.548255 0.9893 0.018617 -0.186354 -0.019533 14.0207 17.2746 0.71071 0.000000 1.36515
13300 66.5000 -2.543772 1.0088 0.115292 0.198223 -0.122054 14.0205 17.2740 0.60096 0.000000 1.36511
13400 67.0000 -2.558187 1.0162 -0.110894 0.038811 -0.266018 14.0218 17.2761 0.72995 0.000000 1.36535
13500 67.5000 -2.539394 1.0076 -0.043437 0.317274 0.331590 14.0208 17.2783 0.76271 0.000000 1.36516
13600 68.0000 -2.561625 1.0067 0.054948 -0.133939 -0.011089 14.0174 17.2848 0.76359 0.000000 1.36449
13700 68.5000 -2.566954 1.0122 0.060846 0.049377 -0.263302 14.0182 17.2871 0.76811 0.000000 1.36466
13800 69.0000 -2.551145 0.9877 0.294753 -0.128855 0.227668 14.0216 17.2915 0.76696 0.000000 1.36531
13900 69.5000 -2.566660 1.0085 -0.277806 0.308539 -0.240764 14.0205 17.2843 0.72271 0.000000 1.36509
14000 70.0000 -2.579579 0.9893 0.149194 -0.110520 -0.098123 14.0194 17.2775 0.75200 0.000000 1.36488
14100 70.5000 -2.546259 0.9838 0.065081 0.070363 -0.432225 14.0202 17.2751 0.77060 0.000000 1.36505
14200 71.0000 -2.576925 0.9988 -0.364247 -0.048484 -0.322416 14.0196 17.2655 0.81836 0.000000 1.36493
14300 71.5000 -2.560702 1.0198 0.143763 -0.104872 0.030852 14.0179 17.2660 0.81419 0.000000 1.36460
14400 72.0000 -2.574481 1.0185 -0.001697 -0.235622 -0.135239 14.0181 17.2623 0.78707 0.000000 1.36463
14500 72.5000 -2.521712 0.9841 0.164283 0.234607 0.478150 14.0204 17.2615 0.78469 0.000000 1.36507
14600 73.0000 -2.560409 1.0069 -0.103917 0.184338 -0.248146 14.0222 17.2645 0.73976 0.000000 1.36543
14700 73.5000 -2.576583 1.0185 0.235226 -0.146077 0.083783 14.0266 17.2603 0.74755 0.000000 1.36629
14800 74.0000 -2.592669 0.9947 0.055269 -0.214658 0.013189 14.0291 17.2639 0.70490 0.000000 1.36677
14900 74.5000 -2.625365 1.0021 -0.230697 -0.296981 -0.069986 14.0212 17.2606 0.69828 0.000000 1.36524
15000 75.0000 -2.600049 1.0005 -0.138705 0.122342 0.083346 14.0153 17.2572 0.68211 0.000000 1.36408
15100 75.5000 -2.586923 1.0074 0.068618 -0.037900 0.194138 14.0194 17.2611 0.66730 0.000000 1.36489
15200 76.0000 -2.591650 0.9808 0.096243 -0.141151 -0.370207 14.0178 17.2563 0.74391 0.000000 1.36458
15300 76.5000 -2.606521 0.9864 -0.256923 -0.048458 -0.066731 14.0115 17.2521 0.73537 0.000000 1.36335
15400 77.0000 -2.587293 0.9954 0.036117 0.335281 -0.042883 14.0089 17.2493 0.66429 0.000000 1.36284
15500 77.5000 -2.616903 0.9895 -0.076348 -0.028679 -0.391966 14.0069 17.2452 0.71187 0.000000 1.36245
15600 78.0000 -2.604933 0.9682 0.013544 -0.133826 -0.152970 14.0067 17.2439 0.71607 0.000000 1.36242
15700 78.5000 -2.605187 0.9939 -0.030836 -0.085865 0.232907 14.0040 17.2427 0.74895 0.000000 1.36189
15800 79.0000 -2.575696 0.9700 0.033452 0.140696 0.356604 14.0040 17.2503 0.76263 0.000000 1.36189
15900 79.5000 -2.599364 0.9887 0.114071 0.282893 -0.012105 14.0071 17.2533 0.74216 0.000000 1.36249
16000 80.0000 -2.595352 0.9852 -0.001292 0.082477 0.072339 14.0070 17.2546 0.76527 0.000000 1.36247
16100 80.5000 -2.551030 0.9923 -0.004563 0.202014 0.396450 14.0134 17.2633 0.71585 0.000000 1.36372
16200 81.0000 -2.577301 0.9860 0.173911 -0.052739 0.030132 14.0150 17.2669 0.67394 0.000000 1.36403
16300 81.5000 -2.583362 0.9886 0.059926 -0.326548 0.094061 14.0105 17.2756 0.69712 0.000000 1.36315
16400 82.0000 -2.592991 0.9832 0.065623 -0.150218 -0.168882 14.0069 17.2721 0.76652 0.000000 1.36245
16500 82.5000 -2.567114 0.9794 -0.210945 0.182598 -0.205690 14.0033 17.2665 0.79301 0.000000 1.36175
16600 83.0000 -2.621272 1.0011 -0.060351 -0.070664 0.213737 14.0042 17.2649 0.80588 0.000000 1.36193
16700 83.5000 -2.599204 0.9893 0.018960 -0.281587 -0.005338 14.0019 17.2658 0.79369 0.000000 1.36148
16800 84.0000 -2.605395 0.9909 -0.153634 -0.159978 0.229622 13.9995 17.2655 0.82166 0.000000 1.36101
16900 84.5000 -2.613833 0.9820 -0.038888 -0.299259 0.148149 13.9929 17.2626 0.83336 0.000000 1.35974
17000 85.0000 -2.610252 0.9798 0.084999 0.159318 0.210981 13.9889 17.2599 0.82339 0.000000 1.35895
17100 85.5000 -2.628529 0.9969 -0.251666 -0.176315 0.140845 13.9896 17.2648 0.83280 0.000000 1.35908
17200 86.0000 -2.654877 1.0240 -0.227331 -0.138943 0.005082 13.9901 17.2623 0.81018 0.000000 1.35919
17300 86.5000 -2.613041 1.0120 0.103027 0.111171 0.389718 13.9893 17.2688 0.79044 0.000000 1.35903
17400 87.0000 -2.566561 0.9999 -0.070346 0.277826 0.097226 13.9960 17.2727 0.84073 0.000000 1.36033
17500 87.5000 -2.551808 1.0139 0.264350 0.131869 0.045941 14.0038 17.2828 0.81576 0.000000 1.36186
17600 88.0000 -2.576962 0.9954 -0.034201 -0.071583 0.359028 14.0042 17.2873 0.80760 0.000000 1.36192
17700 88.5000 -2.558147 0.9859 -0.007243 0.230012 0.015567 14.0069 17.2944 0.82468 0.000000 1.36246
17800 89.0000 -2.565228 1.0008 0.233969 -0.080741 0.171755 14.0047 17.2971 0.77362 0.000000 1.36203
17900 89.5000 -2.552899 0.9945 -0.264244 0.102792 -0.012205 14.0064 17.3006 0.71828 0.000000 1.36236
18000 90.0000 -2.587736 1.0219 -0.103262 -0.242338 -0.227371 14.0042 17.2995 0.75622 0.000000 1.36192
18100 90.5000 -2.552087 1.0125 0.053146 0.164132 0.214464 14.0035 17.3006 0.76748 0.000000 1.36180
18200 91.0000 -2.555720 0.9777 0.273329 -0.063947 0.103989 14.0048 17.2956 0.80808 0.000000 1.36205
18300 91.5000 -2.544034 0.9964 0.162056 -0.064239 0.029835 14.0057 17.3031 0.83540 0.000000 1.36222
18400 92.0000 -2.552823 1.0034 -0.107485 0.091400 -0.099947 14.0058 17.3056 0.83037 0.000000 1.36223
18500 92.5000 -2.548310 1.0116 0.005229 -0.157782 -0.029385 14.0100 17.3039 0.75018 0.000000 1.36305
18600 93.0000 -2.548465 0.9798 -0.053233 -0.072470 -0.056353 14.0127 17.3054 0.74854 0.000000 1.36357
18700 93.5000 -2.565544 0.9800 0.129776 -0.217730 -0.311992 14.0069 17.3077 0.69500 0.000000 1.36246
18800 94.0000 -2.570407 0.9728 -0.247265 0.177183 0.019409 14.0031 17.3059 0.74572 0.000000 1.36171
18900 94.5000 -2.581219 0.9962 -0.159080 -0.219406 -0.314560 14.0030 17.3099 0.76827 0.000000 1.36170
19000 95.0000 -2.566158 0.9960 0.137072 0.033927 -0.252613 14.0045 17.3019 0.71145 0.000000 1.36199
19100 95.5000 -2.568058 1.0086 -0.002835 -0.088435 0.419983 14.0075 17.2981 0.73567 0.000000 1.36257
19200 96.0000 -2.594373 1.0042 -0.065356 -0.389778 -0.290470 14.0039 17.2973 0.69505 0.000000 1.36186
19300 96.5000 -2.596431 1.0055 -0.275452 -0.064766 -0.281536 13.9987 17.2948 0.70249 0.000000 1.36086
19400 97.0000 -2.561745 0.9854 0.139810 0.227847 0.294672 13.9969 17.3013 0.74376 0.000000 1.36051
19500 97.5000 -2.569532 1.0003 -0.037175 -0.128200 -0.015002 13.9968 17.3050 0.76911 0.000000 1.36050
19600 98.0000 -2.587106 1.0066 -0.028076 -0.161865 0.328015 13.9993 17.3067 0.75641 0.000000 1.36098
19700 98.5000 -2.540294 0.9955 0.291388 0.055403 0.285668 14.0009 17.3073 0.86338 0.000000 1.36128
19800 99.0000 -2.573121 1.0142 -0.133364 -0.182020 -0.087913 13.9999 17.3069 0.84986 0.000000 1.36109
19900 99.5000 -2.521163 0.9821 0.338963 0.156471 0.444990 13.9991 17.3083 0.84117 0.000000 1.36093
20000 100.0000 -2.531044 0.9917 0.064541 0.224181 -0.559940 14.0041 17.3086 0.79409 0.000000 1.36191
20100 100.5000 -2.546796 0.9760 0.323847 0.120867 -0.204645 14.0070 17.3029 0.80343 0.000000 1.36248
20200 101.0000 -2.542099 0.9785 -0.289988 0.320988 -0.248609 14.0054 17.2985 0.81116 0.000000 1.36217
20300 101.5000 -2.557215 0.9754 -0.262073 -0.090302 0.313736 14.0049 17.3003 0.77072 0.000000 1.36207
20400 102.0000 -2.600870 0.9944 -0.092782 -0.161204 0.373286 14.0050 17.3083 0.83074 0.000000 1.36209
20500 102.5000 -2.578452 0.9722 -0.038775 0.244493 0.132696 14.0078 17.3045 0.84457 0.000000 1.36263
20600 103.0000 -2.596298 1.0037 -0.061180 -0.040556 0.142870 14.0076 17.3042 0.79246 0.000000 1.36259
20700 103.5000 -2.588121 0.9783 -0.080039 -0.175361 -0.123367 14.0046 17.3058 0.82151 0.000000 1.36200
20800 104.0000 -2.601129 0.9764 -0.088218 -0.172911 -0.007125 13.9977 17.3023 0.79625 0.000000 1.36067
20900 104.5000 -2.584033 0.9743 0.015072 -0.045334 -0.109610 13.9946 17.2967 0.79272 0.000000 1.36006
21000 105.0000 -2.614153 1.0046 0.012379 0.051279 -0.323180 13.9940 17.2857 0.80767 0.000000 1.35995
21100 105.5000 -2.628120 1.0171 -0.095605 0.291210 -0.243815 13.9954 17.2829 0.80454 0.000000 1.36022
21200 106.0000 -2.585720 0.9940 -0.259955 -0.000652 -0.073740 13.9964 17.2816 0.79571 0.000000 1.36041
21300 106.5000 -2.588500 0.9967 -0.048797 -0.137841 0.129846 13.9928 17.2906 0.78746 0.000000 1.35972
21400 107.0000 -2.592996 0.9915 0.081297 -0.079785 -0.071105 13.9885 17.2896 0.82703 0.000000 1.35889
21500 107.5000 -2.609646 0.9990 -0.052089 0.275963 -0.218387 13.9865 17.2863 0.81125 0.000000 1.35848
21600 108.0000 -2.605013 0.9810 0.040752 0.139310 -0.152380 13.9865 17.2783 0.83780 0.000000 1.35848
21700 108.5000 -2.623066 0.9980 -0.050412 -0.059094 0.054905 13.9871 17.2816 0.73671 0.000000 1.35860
21800 109.0000 -2.639778 0.9924 -0.104118 -0.331618 0.135824 13.9802 17.2806 0.76546 0.000000 1.35727
21900 109.5000 -2.614891 0.9926 0.112831 0.140232 -0.438980 13.9799 17.2863 0.76735 0.000000 1.35720
22000 110.0000 -2.639632 1.0083 -0.179655 -0.003467 -0.074912 13.9806 17.2810 0.78449 0.000000 1.35734
22100 110.5000 -2.618110 0.9935 0.057986 0.177134 -0.006038 13.9816 17.2813 0.78040 0.000000 1.35754
22200 111.0000 -2.616762 0.9920 -0.230077 -0.098250 -0.165571 13.9839 17.2842 0.74658 0.000000 1.35797
22300 111.5000 -2.611245 0.9576 0.134553 -0.049887 -0.106134 13.9806 17.2786 0.79775 0.000000 1.35735
22400 112.0000 -2.605677 0.9800 0.045203 -0.008456 0.343793 13.9774 17.2853 0.78104 0.000000 1.35673
22500 112.5000 -2.586143 0.9895 0.088335 -0.049700 -0.213153 13.9808 17.2854 0.79012 0.000000 1.35738
22600 113.0000 -2.622368 1.0222 0.020982 0.002628 -0.199713 13.9822 17.2896 0.77843 0.000000 1.35765
22700 113.5000 -2.604177 0.9954 0.033725 0.145239 -0.061056 13.9829 17.2943 0.79893 0.000000 1.35778
22800 114.0000 -2.614873 1.0126 -0.087205 0.208095 -0.412912 13.9844 17.2953 0.74784 0.000000 1.35809
22900 114.5000 -2.591773 0.9979 0.257306 -0.064496 0.028539 13.9851 17.2862 0.79589 0.000000 1.35821
