# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
5200 26.0000 -2.577844 0.9825 -0.008951 0.138864 0.277703 14.0156 17.2478 0.73400 0.000000 1.36414
5300 26.5000 -2.598565 0.9833 -0.255647 -0.250565 -0.142671 14.0090 17.2406 0.65356 0.000000 1.36287
5400 27.0000 -2.606924 0.9657 -0.218139 -0.040289 0.011711 14.0003 17.2402 0.67863 0.000000 1.36117
5500 27.5000 -2.611070 0.9777 0.085902 0.105496 -0.047958 13.9999 17.2442 0.68971 0.000000 1.36110
5600 28.0000 -2.607016 1.0038 -0.085614 -0.174902 0.262483 13.9995 17.2481 0.70131 0.000000 1.36102
5700 28.5000 -2.605878 1.0081 -0.104156 0.116046 0.104439 13.9979 17.2529 0.68242 0.000000 1.36070
5800 29.0000 -2.585624 0.9862 -0.125647 0.109681 0.202272 14.0016 17.2593 0.68742 0.000000 1.36143
5900 29.5000 -2.612248 1.0021 -0.136917 0.078137 -0.100368 14.0007 17.2524 0.69356 0.000000 1.36126
6000 30.0000 -2.609427 1.0093 -0.180726 -0.229149 0.074571 13.9991 17.2496 0.66354 0.000000 1.36093
6100 30.5000 -2.580099 0.9923 0.079791 0.254871 0.448528 14.0036 17.2595 0.69218 0.000000 1.36181
6200 31.0000 -2.605749 1.0075 0.090688 -0.032540 0.064147 14.0065 17.2603 0.71884 0.000000 1.36237
6300 31.5000 -2.602823 0.9884 0.020306 -0.233195 -0.155424 14.0090 17.2558 0.66590 0.000000 1.36287
6400 32.0000 -2.596839 1.0184 0.060056 -0.006129 -0.540991 14.0051 17.2573 0.70796 0.000000 1.36210
6500 32.5000 -2.609838 1.0064 -0.207274 0.113847 0.210249 14.0055 17.2577 0.63869 0.000000 1.36217
6600 33.0000 -2.590869 1.0102 0.123111 -0.157824 -0.029635 14.0060 17.2618 0.72238 0.000000 1.36227
6700 33.5000 -2.578734 0.9915 0.038406 -0.047366 -0.014048 14.0053 17.2644 0.74636 0.000000 1.36215
6800 34.0000 -2.572833 0.9923 -0.030977 0.207357 0.439264 14.0059 17.2670 0.76196 0.000000 1.36226
6900 34.5000 -2.605182 1.0013 0.026306 -0.078481 0.157157 14.0040 17.2741 0.72806 0.000000 1.36188
7000 35.0000 -2.577784 1.0111 -0.068891 0.101934 0.205306 14.0030 17.2824 0.77672 0.000000 1.36170
7100 35.5000 -2.565103 1.0102 -0.103933 0.125375 0.156669 14.0026 17.2760 0.77009 0.000000 1.36162
7200 36.0000 -2.570964 0.9863 0.079375 0.253017 -0.173076 14.0050 17.2780 0.78313 0.000000 1.36208
7300 36.5000 -2.632382 0.9935 -0.034418 -0.009072 -0.009211 14.0046 17.2700 0.70732 0.000000 1.36201
7400 37.0000 -2.608363 0.9787 -0.048124 -0.021425 -0.200358 14.0004 17.2600 0.74236 0.000000 1.36119
7500 37.5000 -2.596604 0.9659 0.234203 0.110774 0.202648 13.9952 17.2523 0.75354 0.000000 1.36017
7600 38.0000 -2.574709 0.9650 0.047227 0.034977 0.173827 13.9929 17.2549 0.73457 0.000000 1.35974
7700 38.5000 -2.602677 0.9979 0.062636 0.205674 0.615709 13.9922 17.2550 0.70632 0.000000 1.35960
7800 39.0000 -2.639133 1.0024 -0.190699 -0.106690 -0.381793 13.9958 17.2621 0.70410 0.000000 1.36029
7900 39.5000 -2.632755 0.9926 -0.044190 0.030296 -0.036271 13.9940 17.2559 0.73497 0.000000 1.35994
8000 40.0000 -2.621846 1.0105 -0.015721 0.153251 -0.128577 13.9956 17.2580 0.74408 0.000000 1.36025
8100 40.5000 -2.592403 0.9939 0.249673 -0.113717 -0.219074 13.9990 17.2524 0.78206 0.000000 1.36091
8200 41.0000 -2.595665 1.0083 -0.007871 0.166026 0.182566 14.0040 17.2594 0.71437 0.000000 1.36189
8300 41.5000 -2.615285 1.0198 -0.123698 0.012249 0.237004 14.0036 17.2641 0.67661 0.000000 1.36182
8400 42.0000 -2.592985 0.9854 0.003885 -0.007294 -0.143187 14.0036 17.2702 0.69791 0.000000 1.36181
8500 42.5000 -2.613827 1.0039 0.130762 -0.228942 -0.229339 14.0042 17.2746 0.77146 0.000000 1.36193
8600 43.0000 -2.597052 1.0050 -0.091768 0.059084 -0.443862 14.0032 17.2700 0.76180 0.000000 1.36172
8700 43.5000 -2.604218 1.0152 0.184400 0.144909 -0.102163 14.0092 17.2650 0.84192 0.000000 1.36291
8800 44.0000 -2.576650 1.0040 -0.155436 0.033936 0.017342 14.0084 17.2624 0.82204 0.000000 1.36275
8900 44.5000 -2.599115 1.0196 -0.091555 -0.137418 -0.356240 14.0085 17.2645 0.86630 0.000000 1.36276
9000 45.0000 -2.577069 1.0184 0.209348 -0.060165 0.195133 14.0088 17.2685 0.85812 0.000000 1.36283
9100 45.5000 -2.558773 0.9977 0.083643 0.119280 0.155006 14.0102 17.2693 0.80972 0.000000 1.36310
9200 46.0000 -2.577407 0.9909 0.121710 -0.018391 0.176038 14.0103 17.2681 0.85423 0.000000 1.36311
9300 46.5000 -2.604536 0.9924 0.082866 -0.066443 -0.251588 14.0103 17.2612 0.82187 0.000000 1.36312
9400 47.0000 -2.608199 0.9951 -0.092468 -0.102312 -0.014942 14.0134 17.2636 0.79738 0.000000 1.36372
9500 47.5000 -2.605639 0.9991 -0.027893 0.034260 -0.031103 14.0114 17.2591 0.77804 0.000000 1.36334
9600 48.0000 -2.627257 1.0120 -0.307085 -0.004171 0.020250 14.0108 17.2534 0.81089 0.000000 1.36321
9700 48.5000 -2.595068 0.9818 0.119545 -0.027618 -0.246143 14.0083 17.2520 0.78238 0.000000 1.36274
9800 49.0000 -2.612419 0.9973 -0.140105 0.008971 -0.138965 14.0075 17.2544 0.83008 0.000000 1.36257
9900 49.5000 -2.604374 0.9787 -0.028386 0.013838 -0.233943 14.0042 17.2461 0.78025 0.000000 1.36193
10000 50.0000 -2.609483 0.9803 -0.244137 0.159408 -0.112000 14.0004 17.2461 0.77546 0.000000 1.36120
10100 50.5000 -2.589462 0.9898 -0.026569 0.012694 -0.136892 13.9984 17.2433 0.79119 0.000000 1.36080
10200 51.0000 -2.582854 0.9942 -0.048086 0.120741 0.248600 14.0025 17.2483 0.82193 0.000000 1.36159
10300 51.5000 -2.588477 0.9993 0.271227 0.004460 0.120852 14.0015 17.2453 0.79927 0.000000 1.36140
