# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
5300 26.5000 -2.569939 0.9661 0.270157 -0.067173 -0.101715 13.9270 17.4776 0.81070 0.000000 1.34696
5400 27.0000 -2.589498 0.9699 0.124982 -0.008163 -0.177378 13.9241 17.4813 0.81273 0.000000 1.34640
5500 27.5000 -2.566406 1.0004 0.149350 -0.141165 0.023325 13.9251 17.4780 0.79687 0.000000 1.34658
5600 28.0000 -2.555960 0.9599 -0.078118 0.114903 -0.180037 13.9234 17.4819 0.77546 0.000000 1.34625
5700 28.5000 -2.594167 0.9875 -0.136874 -0.028606 -0.182420 13.9193 17.4817 0.80099 0.000000 1.34547
5800 29.0000 -2.600033 0.9894 -0.028062 -0.040740 0.039358 13.9153 17.4902 0.90280 0.000000 1.34470
5900 29.5000 -2.579416 0.9987 -0.177879 -0.157240 -0.325803 13.9138 17.4892 0.86185 0.000000 1.34440
6000 30.0000 -2.586868 1.0043 0.068172 -0.143233 -0.168465 13.9139 17.4934 0.89554 0.000000 1.34442
6100 30.5000 -2.566775 0.9931 0.216703 -0.096878 -0.088204 13.9134 17.4878 0.87036 0.000000 1.34433
6200 31.0000 -2.577030 0.9738 0.002871 0.131589 0.002271 13.9140 17.4924 0.86789 0.000000 1.34444
6300 31.5000 -2.607496 0.9748 -0.004322 -0.214791 -0.239650 13.9112 17.4936 0.86742 0.000000 1.34390
6400 32.0000 -2.615242 0.9724 -0.157598 -0.252337 -0.023030 13.9076 17.4950 0.89332 0.000000 1.34319
6500 32.5000 -2.585748 0.9792 0.168903 0.118764 0.220393 13.9054 17.4952 0.86824 0.000000 1.34279
6600 33.0000 -2.616503 0.9904 -0.284367 -0.521315 -0.167253 13.9023 17.4965 0.90714 0.000000 1.34218
