# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
9700 48.5000 -2.569716 0.9917 -0.175325 -0.194212 -0.256350 13.5971 18.3782 0.89768 0.000000 1.28390
9800 49.0000 -2.591853 1.0154 0.098854 -0.469707 -0.271562 13.5951 18.3896 0.85927 0.000000 1.28352
9900 49.5000 -2.576092 0.9876 -0.081903 0.101587 -0.736974 13.5921 18.3985 0.93289 0.000000 1.28295
10000 50.0000 -2.580655 1.0072 -0.067801 0.066818 -0.269085 13.5915 18.4057 0.84363 0.000000 1.28284
10100 50.5000 -2.578790 1.0058 -0.214336 -0.088123 -0.594279 13.5908 18.4186 0.87972 0.000000 1.28272
10200 51.0000 -2.558566 0.9990 -0.166437 0.127791 -0.097549 13.5859 18.4273 0.82782 0.000000 1.28179
10300 51.5000 -2.578070 0.9936 0.056167 -0.102783 -0.220317 13.5803 18.4389 0.86818 0.000000 1.28073
10400 52.0000 -2.567233 1.0119 -0.060806 -0.154633 -0.066686 13.5790 18.4519 0.85313 0.000000 1.28048
10500 52.5000 -2.565137 0.9937 0.164442 -0.259976 -0.644161 13.5763 18.4625 0.91498 0.000000 1.27997
10600 53.0000 -2.576922 0.9590 0.178969 -0.080693 0.089096 13.5728 18.4738 0.88672 0.000000 1.27931
10700 53.5000 -2.589131 0.9854 -0.212537 -0.129075 -0.338176 13.5655 18.4749 0.85480 0.000000 1.27793
10800 54.0000 -2.567503 0.9982 -0.116239 0.267718 -0.385168 13.5637 18.4845 0.85175 0.000000 1.27760
10900 54.5000 -2.588036 0.9852 -0.136271 -0.037639 -0.463103 13.5600 18.4923 0.85518 0.000000 1.27691
11000 55.0000 -2.568414 0.9835 0.138762 -0.143843 -0.507685 13.5572 18.5050 0.87974 0.000000 1.27637
11100 55.5000 -2.587172 0.9942 0.011158 0.037764 -0.158643 13.5538 18.5157 0.89165 0.000000 1.27572
11200 56.0000 -2.604347 0.9895 -0.244791 -0.121730 -0.206206 13.5515 18.5276 0.85932 0.000000 1.27531
11300 56.5000 -2.587545 0.9857 -0.094873 -0.152023 -0.468821 13.5481 18.5301 0.89967 0.000000 1.27466
11400 57.0000 -2.585305 1.0051 -0.192307 0.078658 -0.302097 13.5435 18.5352 0.81481 0.000000 1.27379
11500 57.5000 -2.547622 0.9774 -0.084941 -0.058335 -0.099160 13.5387 18.5480 0.87670 0.000000 1.27289
11600 58.0000 -2.617854 1.0049 -0.275277 -0.098589 -0.443380 13.5338 18.5521 0.85163 0.000000 1.27197
11700 58.5000 -2.582158 1.0056 -0.025615 -0.064939 -0.458905 13.5280 18.5621 0.89897 0.000000 1.27087
11800 59.0000 -2.609069 0.9877 -0.217862 -0.106563 -0.123835 13.5243 18.5726 0.86815 0.000000 1.27019
11900 59.5000 -2.590743 0.9911 -0.142915 0.092776 -0.241803 13.5231 18.5815 0.88165 0.000000 1.26995
12000 60.0000 -2.562311 0.9916 -0.197080 0.107653 -0.367939 13.5213 18.5895 0.92745 0.000000 1.26962
12100 60.5000 -2.594110 1.0108 -0.321719 -0.123512 -0.823415 13.5174 18.5984 0.95366 0.000000 1.26889
12200 61.0000 -2.549010 1.0147 0.061992 0.180167 0.095008 13.5209 18.6102 0.95951 0.000000 1.26955
12300 61.5000 -2.511678 1.0198 0.167823 0.189554 0.046951 13.5234 18.6229 1.00113 0.000000 1.27002
12400 62.0000 -2.507352 1.0124 0.214325 0.019533 -0.101721 13.5293 18.6348 0.98528 0.000000 1.27113
12500 62.5000 -2.538314 0.9916 -0.026977 0.054554 -0.294139 13.5326 18.6474 0.94980 0.000000 1.27175
12600 63.0000 -2.547757 1.0095 0.187503 -0.399485 -0.871245 13.5286 18.6476 0.96685 0.000000 1.27098
12700 63.5000 -2.576282 1.0094 -0.300682 -0.183381 -0.430175 13.5215 18.6594 0.99315 0.000000 1.26966
12800 64.0000 -2.566281 1.0166 0.254556 0.049507 -0.234809 13.5149 18.6594 0.91885 0.000000 1.26843
12900 64.5000 -2.576840 0.9946 -0.261847 -0.198001 -0.540387 13.5134 18.6724 0.88739 0.000000 1.26815
13000 65.0000 -2.587672 1.0000 -0.123237 -0.315848 -0.023054 13.5049 18.6755 0.89335 0.000000 1.26654
13100 65.5000 -2.547526 0.9647 0.143635 0.142474 -0.412935 13.5010 18.6804 0.89981 0.000000 1.26581
13200 66.0000 -2.540461 0.9977 -0.037639 0.054814 -0.250985 13.5007 18.6909 0.90828 0.000000 1.26576
13300 66.5000 -2.530825 0.9805 0.001075 -0.024418 -0.336084 13.4943 18.6997 0.89125 0.000000 1.26455
13400 67.0000 -2.559712 0.9828 -0.083123 -0.007207 0.138122 13.4893 18.7133 0.91528 0.000000 1.26363
13500 67.5000 -2.562083 1.0204 -0.021502 -0.066916 -0.455416 13.4894 18.7197 0.96641 0.000000 1.26364
13600 68.0000 -2.556195 1.0063 -0.118506 0.049570 -0.346593 13.4895 18.7340 1.02176 0.000000 1.26367
13700 68.5000 -2.577740 1.0197 -0.248042 -0.299137 0.063359 13.4857 18.7468 0.92460 0.000000 1.26295
13800 69.0000 -2.559876 0.9947 -0.058945 0.065930 -0.477110 13.4778 18.7591 0.90955 0.000000 1.26146
13900 69.5000 -2.559399 1.0198 -0.226422 0.075114 -0.128558 13.4779 18.7679 0.90672 0.000000 1.26149
14000 70.0000 -2.538954 0.9748 -0.065635 0.046953 -0.498813 13.4784 18.7828 0.93819 0.000000 1.26158
14100 70.5000 -2.558575 0.9803 -0.034750 -0.175062 -0.437494 13.4720 18.7795 0.95980 0.000000 1.26038
14200 71.0000 -2.568476 0.9892 -0.264924 -0.141975 -0.362191 13.4662 18.7826 0.95247 0.000000 1.25930
14300 71.5000 -2.567364 1.0036 -0.089880 -0.289681 -0.121727 13.4591 18.7853 1.03497 0.000000 1.25797
14400 72.0000 -2.558683 0.9842 -0.181138 0.179409 -0.404419 13.4598 18.7885 0.97573 0.000000 1.25810
14500 72.5000 -2.569541 1.0019 -0.143261 0.040836 -0.053183 13.4555 18.7956 0.97785 0.000000 1.25729
14600 73.0000 -2.569769 0.9963 -0.254152 0.221665 -0.633055 13.4515 18.8049 0.94780 0.000000 1.25655
14700 73.5000 -2.558198 0.9989 -0.087098 -0.222703 -0.171665 13.4517 18.8097 0.98585 0.000000 1.25658
14800 74.0000 -2.567892 1.0100 -0.145741 -0.010086 -0.318679 13.4469 18.8179 0.98228 0.000000 1.25569
14900 74.5000 -2.558042 0.9864 0.031380 -0.303196 -0.382155 13.4443 18.8265 0.97098 0.000000 1.25520
15000 75.0000 -2.556424 0.9981 -0.030334 0.093187 -0.334703 13.4382 18.8362 0.95845 0.000000 1.25406
15100 75.5000 -2.585283 1.0106 -0.078564 -0.261774 -0.313271 13.4326 18.8454 1.02727 0.000000 1.25303
15200 76.0000 -2.574753 0.9835 -0.130401 -0.114556 -0.408951 13.4271 18.8547 1.02094 0.000000 1.25199
15300 76.5000 -2.571141 0.9939 -0.126721 0.079491 -0.354598 13.4210 18.8587 1.00679 0.000000 1.25085
15400 77.0000 -2.574187 0.9875 -0.194591 0.209695 -0.201157 13.4162 18.8690 0.97219 0.000000 1.24996
15500 77.5000 -2.554644 0.9791 0.034540 0.001814 -0.284367 13.4150 18.8714 0.94623 0.000000 1.24974
15600 78.0000 -2.589864 1.0042 -0.264065 -0.088330 -0.052940 13.4107 18.8803 0.92925 0.000000 1.24894
15700 78.5000 -2.597816 0.9952 -0.042604 -0.112194 -0.236472 13.4040 18.8904 0.93436 0.000000 1.24769
15800 79.0000 -2.597668 1.0123 -0.203760 -0.117235 0.259780 13.3991 18.9014 0.92151 0.000000 1.24678
15900 79.5000 -2.593868 1.0008 -0.230559 -0.263582 -0.232400 13.3974 18.9132 0.88169 0.000000 1.24647
16000 80.0000 -2.575929 1.0025 -0.121335 0.038118 0.079877 13.3946 18.9264 0.89907 0.000000 1.24594
16100 80.5000 -2.599407 0.9817 -0.032865 -0.233915 -0.551135 13.3910 18.9346 0.85474 0.000000 1.24527
16200 81.0000 -2.586114 0.9959 0.201302 -0.001392 -0.402879 13.3869 18.9358 0.81604 0.000000 1.24450
16300 81.5000 -2.583519 0.9734 0.019202 0.131158 -0.141339 13.3894 18.9457 0.86342 0.000000 1.24497
16400 82.0000 -2.622704 0.9797 0.099831 -0.232097 -0.743665 13.3865 18.9523 0.90614 0.000000 1.24444
16500 82.5000 -2.627083 0.9979 -0.143046 -0.350642 -0.548595 13.3770 18.9536 0.89295 0.000000 1.24267
16600 83.0000 -2.645917 0.9772 -0.202404 -0.215676 -0.318899 13.3686 18.9616 0.86085 0.000000 1.24111
16700 83.5000 -2.627877 0.9766 -0.258579 -0.348417 -0.361181 13.3597 18.9636 0.80658 0.000000 1.23946
16800 84.0000 -2.650155 0.9826 0.003221 -0.306263 -0.327310 13.3532 18.9685 0.87253 0.000000 1.23826
16900 84.5000 -2.619559 0.9877 0.015518 0.026150 0.122322 13.3498 18.9722 0.86418 0.000000 1.23761
17000 85.0000 -2.611937 0.9618 -0.247130 0.078612 -0.396705 13.3451 18.9817 0.85418 0.000000 1.23674
17100 85.5000 -2.601234 0.9905 0.277852 -0.007425 0.136419 13.3475 18.9908 0.88850 0.000000 1.23719
17200 86.0000 -2.622924 0.9778 -0.176408 -0.116891 -0.255478 13.3456 19.0057 0.83652 0.000000 1.23684
17300 86.5000 -2.615120 0.9986 0.036653 -0.292685 -0.524171 13.3446 19.0119 0.85027 0.000000 1.23666
17400 87.0000 -2.584677 1.0041 0.234601 0.066080 -0.189052 13.3438 19.0257 0.85697 0.000000 1.23650
17500 87.5000 -2.615068 1.0017 -0.070210 0.049618 -0.139810 13.3442 19.0310 0.84443 0.000000 1.23658
17600 88.0000 -2.610751 0.9859 -0.053933 -0.343540 -0.344091 13.3410 19.0396 0.78176 0.000000 1.23599
17700 88.5000 -2.607901 0.9795 0.172691 -0.010327 -0.617501 13.3344 19.0478 0.79253 0.000000 1.23476
17800 89.0000 -2.582389 1.0060 0.296251 0.098298 -0.196889 13.3342 19.0530 0.80525 0.000000 1.23472
17900 89.5000 -2.613300 0.9943 0.036400 -0.420682 -0.348681 13.3348 19.0590 0.81314 0.000000 1.23483
18000 90.0000 -2.628543 0.9843 -0.176023 -0.205280 -0.435319 13.3282 19.0658 0.83824 0.000000 1.23361
18100 90.5000 -2.634423 0.9889 -0.091719 -0.092244 -0.526088 13.3245 19.0716 0.80658 0.000000 1.23293
18200 91.0000 -2.635981 0.9969 -0.240365 -0.030200 -0.393309 13.3209 19.0758 0.79569 0.000000 1.23227
18300 91.5000 -2.601149 0.9927 0.040723 -0.003084 0.026868 13.3181 19.0855 0.77849 0.000000 1.23175
18400 92.0000 -2.633206 1.0334 -0.116514 -0.093994 -0.046825 13.3195 19.0978 0.81813 0.000000 1.23200
18500 92.5000 -2.633116 1.0019 -0.276148 -0.227633 -0.496696 13.3156 19.0964 0.84760 0.000000 1.23129
18600 93.0000 -2.627220 1.0245 -0.223738 -0.284041 -0.848348 13.3129 19.1070 0.85688 0.000000 1.23079
18700 93.5000 -2.620020 1.0114 -0.184191 -0.088749 -0.295647 13.3098 19.1154 0.88214 0.000000 1.23022
18800 94.0000 -2.625030 0.9982 0.101607 -0.022437 -0.781895 13.3063 19.1233 0.85714 0.000000 1.22957
18900 94.5000 -2.549140 0.9846 0.404580 0.318640 -0.019680 13.3077 19.1336 0.84837 0.000000 1.22982
19000 95.0000 -2.594336 1.0168 -0.008097 -0.132378 -0.553879 13.3101 19.1397 0.88151 0.000000 1.23026
19100 95.5000 -2.575262 1.0134 -0.016881 -0.037947 -0.356511 13.3096 19.1493 0.84670 0.000000 1.23018
19200 96.0000 -2.598412 0.9857 -0.161962 -0.096139 -0.004162 13.3058 19.1521 0.94555 0.000000 1.22947
19300 96.5000 -2.592113 0.9893 -0.105992 -0.002549 -0.391977 13.3058 19.1631 1.00227 0.000000 1.22948
19400 97.0000 -2.594921 0.9582 -0.079698 0.112160 -0.099338 13.3011 19.1672 0.94192 0.000000 1.22861
19500 97.5000 -2.626508 0.9810 -0.309982 -0.163738 -0.344236 13.2937 19.1762 0.93080 0.000000 1.22725
19600 98.0000 -2.653177 0.9863 -0.368820 -0.282519 -0.461738 13.2822 19.1831 0.94096 0.000000 1.22512
19700 98.5000 -2.639655 0.9804 -0.064957 0.130655 -0.318894 13.2743 19.1849 0.82369 0.000000 1.22367
19800 99.0000 -2.632269 0.9993 -0.189482 0.008269 -0.524253 13.2753 19.1993 0.88870 0.000000 1.22385
19900 99.5000 -2.628918 1.0109 -0.270139 0.090412 0.028383 13.2734 19.2047 0.92502 0.000000 1.22350
20000 100.0000 -2.606023 1.0244 -0.038447 0.031789 -0.234374 13.2734 19.2154 0.92533 0.000000 1.22350
20100 100.5000 -2.602055 0.9998 0.073593 0.094691 -0.212338 13.2744 19.2227 0.91974 0.000000 1.22369
20200 101.0000 -2.593516 0.9967 0.295178 0.053619 -0.021813 13.2721 19.2358 0.87666 0.000000 1.22326
20300 101.5000 -2.631171 1.0016 -0.084188 -0.280241 -0.909792 13.2640 19.2332 0.92685 0.000000 1.22175
20400 102.0000 -2.603862 1.0017 0.070475 -0.046253 -0.667768 13.2607 19.2330 0.89207 0.000000 1.22115
20500 102.5000 -2.599338 1.0072 0.122080 -0.098567 0.127448 13.2617 19.2463 0.87541 0.000000 1.22133
20600 103.0000 -2.613963 1.0079 0.014500 -0.027581 -0.598501 13.2635 19.2524 0.81824 0.000000 1.22167
20700 103.5000 -2.620682 1.0005 -0.053581 -0.062446 -0.006195 13.2599 19.2564 0.85044 0.000000 1.22100
20800 104.0000 -2.611185 0.9790 -0.077853 -0.078567 -0.256430 13.2572 19.2687 0.92141 0.000000 1.22051
20900 104.5000 -2.609853 0.9778 0.071154 -0.145059 -0.216084 13.2531 19.2735 0.90465 0.000000 1.21975
21000 105.0000 -2.615671 0.9889 -0.201603 0.043017 -0.393271 13.2525 19.2751 0.89506 0.000000 1.21963
21100 105.5000 -2.615963 0.9871 -0.112043 0.027837 -0.336925 13.2495 19.2796 0.91790 0.000000 1.21910
21200 106.0000 -2.609268 0.9771 -0.081015 -0.085958 -0.433111 13.2502 19.2916 0.94590 0.000000 1.21922
21300 106.5000 -2.593555 0.9891 -0.084889 0.128675 -0.534452 13.2501 19.2933 0.93166 0.000000 1.21920
21400 107.0000 -2.566698 0.9902 0.021140 0.071327 -0.205947 13.2511 19.3054 0.91952 0.000000 1.21938
21500 107.5000 -2.581468 0.9783 -0.180574 0.098488 -0.663136 13.2509 19.3132 0.88303 0.000000 1.21934
21600 108.0000 -2.591444 0.9966 -0.014492 -0.191674 -0.890746 13.2441 19.3148 0.95065 0.000000 1.21810
21700 108.5000 -2.615627 1.0010 -0.194865 0.090576 -0.485904 13.2408 19.3198 0.93029 0.000000 1.21748
21800 109.0000 -2.594521 0.9738 -0.313576 -0.069072 -0.183427 13.2359 19.3336 0.86467 0.000000 1.21659
21900 109.5000 -2.629902 0.9991 -0.155192 -0.155911 -0.649527 13.2298 19.3407 0.93807 0.000000 1.21546
22000 110.0000 -2.599699 0.9971 0.100464 -0.023571 -0.009483 13.2264 19.3488 0.94062 0.000000 1.21485
22100 110.5000 -2.604114 0.9953 -0.219727 0.130550 -0.463290 13.2235 19.3559 0.91762 0.000000 1.21430
22200 111.0000 -2.639800 1.0016 -0.239394 -0.114325 -0.222837 13.2211 19.3646 0.94271 0.000000 1.21387
22300 111.5000 -2.611265 0.9944 -0.002878 0.090172 0.389150 13.2184 19.3758 0.96303 0.000000 1.21338
22400 112.0000 -2.648277 0.9939 -0.251027 -0.118678 -0.658603 13.2123 19.3807 0.92890 0.000000 1.21225
22500 112.5000 -2.622443 0.9878 -0.146165 -0.032095 -0.426460 13.2066 19.3810 0.94131 0.000000 1.21121
22600 113.0000 -2.590043 0.9839 0.248426 0.163671 -0.201009 13.2025 19.3797 0.90613 0.000000 1.21047
