# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
3900 19.5000 -2.597182 0.9569 0.306631 0.071769 0.433767 13.9905 17.2336 0.79477 0.000000 1.35927
4000 20.0000 -2.629101 0.9843 -0.117357 0.067413 0.438551 13.9874 17.2325 0.82695 0.000000 1.35865
4100 20.5000 -2.653103 1.0083 -0.105105 0.152057 0.001819 13.9882 17.2318 0.82730 0.000000 1.35882
4200 21.0000 -2.626934 0.9865 -0.153340 0.110134 -0.329060 13.9885 17.2349 0.82710 0.000000 1.35888
4300 21.5000 -2.619694 0.9889 0.106113 -0.212189 0.225586 13.9869 17.2350 0.85015 0.000000 1.35857
4400 22.0000 -2.602904 0.9944 0.129311 -0.065916 0.010319 13.9874 17.2440 0.86733 0.000000 1.35867
4500 22.5000 -2.621345 0.9843 0.212408 -0.120510 0.393754 13.9854 17.2445 0.82650 0.000000 1.35828
4600 23.0000 -2.628433 0.9935 0.119832 0.122047 -0.261498 13.9842 17.2420 0.82319 0.000000 1.35803
4700 23.5000 -2.608892 0.9809 0.104918 0.088000 0.065012 13.9853 17.2453 0.82137 0.000000 1.35825
4800 24.0000 -2.617991 0.9685 0.150778 0.077096 0.060627 13.9832 17.2454 0.82286 0.000000 1.35785
4900 24.5000 -2.599314 0.9696 0.236965 0.199653 0.169852 13.9849 17.2435 0.83178 0.000000 1.35818
5000 25.0000 -2.614916 0.9686 0.211791 -0.190605 -0.370981 13.9868 17.2432 0.81747 0.000000 1.35854
5100 25.5000 -2.606414 1.0000 -0.081254 -0.055766 0.228709 13.9899 17.2418 0.87267 0.000000 1.35914
5200 26.0000 -2.635543 0.9968 -0.125070 -0.030934 0.250839 13.9904 17.2424 0.90137 0.000000 1.35925
5300 26.5000 -2.645408 1.0131 -0.306715 0.053991 -0.139862 13.9911 17.2455 0.91340 0.000000 1.35938
5400 27.0000 -2.613081 1.0050 0.068404 0.032649 0.097304 13.9899 17.2492 0.80944 0.000000 1.35914
5500 27.5000 -2.608711 0.9871 -0.025917 -0.237046 0.108846 13.9883 17.2526 0.84131 0.000000 1.35885
5600 28.0000 -2.643619 1.0148 -0.167317 0.004828 -0.224029 13.9827 17.2514 0.82714 0.000000 1.35775
5700 28.5000 -2.609237 1.0082 -0.034555 0.228312 0.083545 13.9822 17.2523 0.82249 0.000000 1.35766
5800 29.0000 -2.613192 1.0061 -0.112281 -0.010763 0.213862 13.9834 17.2604 0.83886 0.000000 1.35788
5900 29.5000 -2.605584 1.0015 0.178834 0.214370 -0.009603 13.9855 17.2627 0.89846 0.000000 1.35829
6000 30.0000 -2.619876 1.0132 -0.131324 0.098543 0.334311 13.9892 17.2626 0.91614 0.000000 1.35902
6100 30.5000 -2.589778 0.9989 0.219284 0.010601 -0.076334 13.9900 17.2691 0.92212 0.000000 1.35917
6200 31.0000 -2.581192 0.9741 0.051351 0.155549 0.058333 13.9934 17.2707 0.93718 0.000000 1.35982
6300 31.5000 -2.605009 1.0037 0.159157 0.046692 0.182879 13.9973 17.2739 0.91609 0.000000 1.36058
6400 32.0000 -2.593872 0.9750 -0.010720 -0.186520 -0.109190 13.9989 17.2792 0.88041 0.000000 1.36090
6500 32.5000 -2.605776 0.9864 0.119093 -0.011999 -0.019895 13.9959 17.2738 0.85638 0.000000 1.36031
6600 33.0000 -2.651209 1.0142 0.067055 -0.207960 0.161478 13.9971 17.2760 0.84898 0.000000 1.36056
6700 33.5000 -2.643661 0.9977 -0.226771 -0.017398 -0.219936 13.9942 17.2658 0.81216 0.000000 1.35999
6800 34.0000 -2.612423 0.9973 0.173735 -0.189585 0.231975 13.9940 17.2677 0.79945 0.000000 1.35994
6900 34.5000 -2.624615 1.0051 -0.057382 0.189750 -0.034167 13.9929 17.2744 0.84256 0.000000 1.35973
7000 35.0000 -2.586311 0.9890 0.240373 0.097391 -0.183859 13.9960 17.2726 0.84582 0.000000 1.36033
7100 35.5000 -2.600646 1.0030 0.108510 0.118635 0.046368 13.9958 17.2646 0.84481 0.000000 1.36029
7200 36.0000 -2.580149 1.0352 -0.160629 -0.069348 0.087303 13.9971 17.2678 0.81895 0.000000 1.36054
7300 36.5000 -2.574773 1.0350 0.215187 -0.079101 0.262976 13.9985 17.2787 0.79286 0.000000 1.36082
7400 37.0000 -2.568457 1.0086 0.024551 0.374367 0.137431 14.0068 17.2816 0.81821 0.000000 1.36243
7500 37.5000 -2.549534 1.0014 0.098896 0.488646 0.139267 14.0102 17.2855 0.81286 0.000000 1.36309
7600 38.0000 -2.572437 1.0107 0.169349 0.006978 0.071130 14.0121 17.2854 0.81197 0.000000 1.36346
7700 38.5000 -2.594435 1.0183 0.150567 -0.122412 -0.032317 14.0159 17.2821 0.81184 0.000000 1.36420
7800 39.0000 -2.582231 0.9869 -0.076176 0.008547 -0.252483 14.0166 17.2762 0.84051 0.000000 1.36433
7900 39.5000 -2.569784 1.0054 0.054049 -0.017829 -0.307970 14.0167 17.2735 0.79388 0.000000 1.36437
8000 40.0000 -2.584416 0.9846 -0.496498 -0.071318 0.035757 14.0142 17.2694 0.82179 0.000000 1.36387
8100 40.5000 -2.565816 1.0061 0.000627 -0.079275 0.279469 14.0079 17.2714 0.80025 0.000000 1.36265
8200 41.0000 -2.572282 1.0012 -0.059261 -0.074347 0.480703 14.0054 17.2756 0.84790 0.000000 1.36217
8300 41.5000 -2.569744 0.9892 0.088554 0.025519 0.082670 14.0055 17.2798 0.86362 0.000000 1.36217
8400 42.0000 -2.546652 0.9635 0.181156 -0.019786 0.130896 14.0047 17.2765 0.87051 0.000000 1.36203
8500 42.5000 -2.582595 1.0134 0.010124 -0.182458 -0.330974 14.0032 17.2739 0.89637 0.000000 1.36174
8600 43.0000 -2.537661 0.9892 0.162385 0.425429 0.542219 14.0034 17.2671 0.86191 0.000000 1.36177
8700 43.5000 -2.588316 0.9988 -0.095881 -0.118470 -0.199470 14.0080 17.2663 0.84524 0.000000 1.36267
8800 44.0000 -2.609036 1.0219 -0.169266 -0.203620 0.154434 14.0060 17.2621 0.86765 0.000000 1.36229
8900 44.5000 -2.598859 1.0260 -0.185260 0.022095 -0.142148 14.0077 17.2604 0.91999 0.000000 1.36261
9000 45.0000 -2.576485 1.0057 -0.007213 -0.059006 -0.029210 14.0053 17.2616 0.87692 0.000000 1.36215
9100 45.5000 -2.605050 1.0152 -0.244037 0.015648 -0.225789 14.0056 17.2607 0.85549 0.000000 1.36220
9200 46.0000 -2.605299 0.9922 0.097300 -0.117308 -0.428944 14.0056 17.2566 0.84916 0.000000 1.36221
9300 46.5000 -2.593831 1.0003 0.004950 0.139734 -0.020116 14.0030 17.2591 0.81792 0.000000 1.36170
9400 47.0000 -2.611851 0.9882 -0.234493 0.114238 -0.487774 14.0056 17.2618 0.84385 0.000000 1.36220
9500 47.5000 -2.585630 0.9825 0.249219 -0.233907 0.084524 14.0049 17.2564 0.83111 0.000000 1.36207
9600 48.0000 -2.563431 0.9708 0.076039 0.323189 -0.035432 14.0041 17.2544 0.82399 0.000000 1.36190
9700 48.5000 -2.617325 1.0238 0.193544 -0.201544 -0.142334 14.0079 17.2512 0.85542 0.000000 1.36264
9800 49.0000 -2.621966 0.9974 -0.143132 -0.222851 -0.247743 14.0088 17.2485 0.84002 0.000000 1.36283
9900 49.5000 -2.614968 1.0033 -0.214335 -0.118217 -0.019782 14.0063 17.2513 0.87317 0.000000 1.36234
10000 50.0000 -2.593903 1.0133 0.139136 -0.044802 0.257248 14.0048 17.2578 0.84686 0.000000 1.36205
10100 50.5000 -2.616023 1.0154 0.008662 -0.044777 0.155420 14.0054 17.2654 0.83741 0.000000 1.36216
10200 51.0000 -2.614250 0.9997 -0.125040 -0.304086 0.055589 14.0039 17.2675 0.79093 0.000000 1.36187
10300 51.5000 -2.598549 0.9895 -0.018701 -0.090343 0.240667 14.0023 17.2710 0.80014 0.000000 1.36155
10400 52.0000 -2.618168 1.0068 -0.094174 0.139625 -0.393575 14.0027 17.2700 0.85106 0.000000 1.36164
10500 52.5000 -2.610343 0.9919 0.025421 -0.355499 -0.117142 14.0030 17.2754 0.85537 0.000000 1.36170
10600 53.0000 -2.612265 1.0062 0.100567 0.155214 0.110993 14.0020 17.2728 0.87641 0.000000 1.36149
10700 53.5000 -2.585598 0.9928 0.252699 0.408817 0.080689 14.0088 17.2779 0.87350 0.000000 1.36283
10800 54.0000 -2.583074 0.9780 0.415961 -0.235968 0.025387 14.0108 17.2774 0.84222 0.000000 1.36322
10900 54.5000 -2.602997 0.9886 -0.030778 0.006799 -0.024661 14.0050 17.2745 0.89222 0.000000 1.36209
11000 55.0000 -2.585667 0.9910 0.218706 -0.197708 0.442372 14.0038 17.2789 0.94095 0.000000 1.36185
11100 55.5000 -2.592818 0.9849 -0.126431 0.048331 -0.142471 14.0016 17.2755 0.85316 0.000000 1.36143
11200 56.0000 -2.613267 1.0092 -0.011678 0.136464 0.028200 14.0009 17.2753 0.83369 0.000000 1.36128
11300 56.5000 -2.597512 0.9886 0.225553 -0.037633 -0.230577 14.0041 17.2713 0.84657 0.000000 1.36190
11400 57.0000 -2.584161 0.9813 0.101186 -0.092959 -0.071654 14.0049 17.2624 0.86561 0.000000 1.36207
11500 57.5000 -2.571249 0.9673 0.043537 0.010666 0.199463 14.0029 17.2609 0.82867 0.000000 1.36167
11600 58.0000 -2.584968 0.9880 0.033258 0.409445 -0.103772 13.9988 17.2559 0.82865 0.000000 1.36088
11700 58.5000 -2.654664 1.0197 -0.239188 -0.293614 0.186439 13.9942 17.2526 0.86546 0.000000 1.35997
11800 59.0000 -2.610965 1.0161 -0.046990 -0.026965 0.049499 13.9943 17.2584 0.81698 0.000000 1.36001
11900 59.5000 -2.603559 1.0202 0.173115 -0.162020 -0.009748 13.9975 17.2569 0.83574 0.000000 1.36062
12000 60.0000 -2.580327 0.9966 0.190993 0.114424 -0.115029 13.9996 17.2616 0.89225 0.000000 1.36103
12100 60.5000 -2.603553 1.0042 -0.035841 -0.059547 -0.164071 14.0001 17.2593 0.75188 0.000000 1.36113
12200 61.0000 -2.603659 1.0022 -0.026957 0.031312 0.143939 13.9972 17.2607 0.73954 0.000000 1.36056
12300 61.5000 -2.604942 0.9975 -0.010168 0.059297 -0.160705 13.9957 17.2634 0.76498 0.000000 1.36028
12400 62.0000 -2.625940 0.9861 -0.086224 -0.072238 0.018814 13.9918 17.2583 0.75029 0.000000 1.35952
12500 62.5000 -2.614582 0.9904 0.034444 0.001847 0.035503 13.9899 17.2558 0.75806 0.000000 1.35914
12600 63.0000 -2.626565 0.9897 0.263119 -0.050672 0.113402 13.9884 17.2553 0.75863 0.000000 1.35885
12700 63.5000 -2.623065 0.9774 0.077131 0.037025 0.059442 13.9885 17.2611 0.73816 0.000000 1.35887
12800 64.0000 -2.634727 0.9674 -0.020848 -0.251658 0.144888 13.9846 17.2615 0.67590 0.000000 1.35811
12900 64.5000 -2.623299 0.9704 0.220502 -0.161700 0.041025 13.9835 17.2631 0.72186 0.000000 1.35790
13000 65.0000 -2.642312 0.9854 -0.172283 -0.159351 0.070446 13.9797 17.2667 0.73939 0.000000 1.35716
13100 65.5000 -2.620350 1.0024 0.158851 -0.231661 -0.063072 13.9770 17.2694 0.71576 0.000000 1.35665
13200 66.0000 -2.612009 1.0162 0.013836 0.079275 0.206220 13.9780 17.2701 0.70456 0.000000 1.35685
13300 66.5000 -2.595464 1.0078 -0.072054 -0.068088 -0.117804 13.9810 17.2746 0.77323 0.000000 1.35742
13400 67.0000 -2.586038 0.9982 0.234777 0.238334 0.441697 13.9828 17.2795 0.80682 0.000000 1.35776
13500 67.5000 -2.620099 1.0014 0.010355 0.003453 0.062561 13.9858 17.2822 0.80830 0.000000 1.35836
13600 68.0000 -2.641455 1.0173 0.096952 0.060062 -0.400325 13.9891 17.2792 0.76003 0.000000 1.35899
13700 68.5000 -2.610949 0.9932 -0.129459 0.046361 -0.300811 13.9911 17.2749 0.68340 0.000000 1.35937
13800 69.0000 -2.622635 1.0117 -0.139163 0.160437 0.126271 13.9903 17.2805 0.77063 0.000000 1.35922
13900 69.5000 -2.596750 0.9983 -0.200672 0.058637 0.076465 13.9892 17.2912 0.84240 0.000000 1.35902
14000 70.0000 -2.582396 1.0055 0.061582 0.132560 0.144636 13.9888 17.2833 0.83841 0.000000 1.35893
14100 70.5000 -2.575874 1.0022 -0.050855 0.007273 0.040441 13.9931 17.2873 0.87588 0.000000 1.35978
14200 71.0000 -2.554176 1.0001 0.048050 0.037619 0.177497 13.9923 17.2957 0.84775 0.000000 1.35962
14300 71.5000 -2.590544 0.9949 0.001186 -0.086472 -0.574742 13.9917 17.3027 0.82170 0.000000 1.35950
14400 72.0000 -2.590028 1.0073 0.172438 -0.087462 -0.105575 13.9911 17.2956 0.84406 0.000000 1.35939
14500 72.5000 -2.573504 1.0083 0.060322 -0.189036 0.437951 13.9914 17.2983 0.82212 0.000000 1.35945
14600 73.0000 -2.585211 1.0024 -0.205409 0.030619 -0.241570 13.9924 17.3090 0.79537 0.000000 1.35964
14700 73.5000 -2.582587 0.9766 0.213835 0.053823 -0.140171 13.9923 17.2989 0.78688 0.000000 1.35961
14800 74.0000 -2.641024 1.0020 -0.406187 -0.114888 -0.257805 13.9876 17.2944 0.72883 0.000000 1.35870
14900 74.5000 -2.637092 0.9888 -0.508619 -0.168161 0.048502 13.9869 17.2934 0.76882 0.000000 1.35856
15000 75.0000 -2.602506 0.9819 0.026202 -0.024381 0.265336 13.9841 17.2947 0.74055 0.000000 1.35802
15100 75.5000 -2.591876 0.9828 0.164578 0.130777 -0.076562 13.9872 17.2991 0.67260 0.000000 1.35863
15200 76.0000 -2.632409 1.0053 0.095923 -0.015827 -0.074444 13.9894 17.2934 0.68552 0.000000 1.35905
15300 76.5000 -2.638462 1.0166 0.103582 -0.210571 -0.181753 13.9925 17.2909 0.70292 0.000000 1.35965
15400 77.0000 -2.582831 1.0017 -0.057738 0.018520 -0.107806 13.9944 17.2875 0.72779 0.000000 1.36003
15500 77.5000 -2.590041 0.9953 0.192322 0.032406 0.203421 13.9980 17.2867 0.73418 0.000000 1.36072
15600 78.0000 -2.599948 0.9972 -0.114780 -0.031360 0.360981 13.9968 17.2886 0.70263 0.000000 1.36049
15700 78.5000 -2.600611 1.0185 0.084685 -0.269885 0.087383 13.9961 17.2920 0.75073 0.000000 1.36035
15800 79.0000 -2.608864 0.9958 0.055835 0.073852 -0.177186 13.9982 17.2887 0.71221 0.000000 1.36077
15900 79.5000 -2.615121 1.0164 -0.124102 -0.080982 0.134363 13.9972 17.2866 0.73474 0.000000 1.36057
16000 80.0000 -2.590686 1.0105 -0.183227 0.114715 -0.259728 13.9992 17.2989 0.76795 0.000000 1.36095
16100 80.5000 -2.589762 0.9925 -0.067516 -0.018301 0.151886 13.9989 17.2984 0.77741 0.000000 1.36089
16200 81.0000 -2.578993 0.9726 -0.080087 -0.128924 0.295729 13.9970 17.3055 0.79612 0.000000 1.36052
16300 81.5000 -2.584991 0.9833 -0.182622 0.069857 0.473981 13.9949 17.3062 0.81001 0.000000 1.36012
16400 82.0000 -2.605905 0.9955 -0.114629 -0.074865 -0.309249 13.9888 17.3055 0.81114 0.000000 1.35894
16500 82.5000 -2.609794 0.9762 -0.006267 0.037679 0.148470 13.9872 17.2999 0.78232 0.000000 1.35862
16600 83.0000 -2.606686 0.9855 -0.161824 -0.171813 -0.432844 13.9879 17.2918 0.84548 0.000000 1.35875
16700 83.5000 -2.603851 0.9822 -0.089392 0.077516 0.190424 13.9878 17.2876 0.88569 0.000000 1.35874
16800 84.0000 -2.614804 0.9873 -0.151215 -0.120483 -0.282854 13.9864 17.2803 0.88418 0.000000 1.35848
16900 84.5000 -2.619036 1.0067 0.186914 -0.044586 -0.192393 13.9858 17.2767 0.83562 0.000000 1.35835
17000 85.0000 -2.589630 0.9770 -0.144595 0.022224 -0.171213 13.9845 17.2787 0.87025 0.000000 1.35810
17100 85.5000 -2.606158 0.9911 0.004835 0.110831 -0.237116 13.9839 17.2737 0.90011 0.000000 1.35798
17200 86.0000 -2.647632 0.9884 -0.082021 -0.268370 -0.303077 13.9857 17.2719 0.88496 0.000000 1.35833
17300 86.5000 -2.640338 1.0047 -0.168351 -0.080710 -0.031491 13.9833 17.2702 0.85644 0.000000 1.35786
17400 87.0000 -2.587508 0.9816 0.153858 0.300285 0.231005 13.9854 17.2687 0.89143 0.000000 1.35828
17500 87.5000 -2.594696 0.9698 0.126594 0.020955 0.398949 13.9859 17.2679 0.85907 0.000000 1.35837
17600 88.0000 -2.610681 0.9797 -0.023053 0.138714 0.056181 13.9889 17.2708 0.85296 0.000000 1.35895
17700 88.5000 -2.617087 0.9885 -0.076313 -0.053825 0.003135 13.9902 17.2688 0.79986 0.000000 1.35921
17800 89.0000 -2.610036 1.0195 -0.030700 0.073953 -0.097151 13.9898 17.2735 0.79528 0.000000 1.35912
17900 89.5000 -2.622705 0.9988 -0.194632 -0.147568 -0.484442 13.9915 17.2726 0.81076 0.000000 1.35946
18000 90.0000 -2.666267 0.9855 -0.320471 -0.237295 -0.343836 13.9897 17.2633 0.82972 0.000000 1.35911
18100 90.5000 -2.620882 0.9650 0.060274 -0.031048 0.058676 13.9835 17.2605 0.76820 0.000000 1.35790
18200 91.0000 -2.601356 0.9782 0.039931 0.260824 0.329651 13.9863 17.2665 0.83465 0.000000 1.35844
18300 91.5000 -2.627274 1.0125 -0.321750 0.145412 0.200642 13.9851 17.2710 0.80633 0.000000 1.35822
18400 92.0000 -2.617934 1.0099 0.025079 -0.198440 0.024067 13.9890 17.2815 0.77689 0.000000 1.35897
18500 92.5000 -2.613226 0.9856 -0.173800 0.126689 0.010446 13.9905 17.2817 0.73289 0.000000 1.35927
18600 93.0000 -2.624562 1.0020 -0.062405 0.007718 -0.111982 13.9910 17.2785 0.73114 0.000000 1.35936
18700 93.5000 -2.626160 1.0073 -0.042879 0.065181 0.034520 13.9929 17.2707 0.73036 0.000000 1.35973
18800 94.0000 -2.613583 0.9773 -0.100511 -0.075493 -0.109909 13.9915 17.2732 0.72773 0.000000 1.35946
18900 94.5000 -2.589092 0.9810 -0.250535 0.302285 0.094888 13.9865 17.2708 0.73765 0.000000 1.35849
19000 95.0000 -2.636405 1.0102 0.204965 0.026955 -0.153682 13.9855 17.2751 0.77002 0.000000 1.35829
19100 95.5000 -2.664568 1.0073 -0.293664 -0.327869 -0.271450 13.9838 17.2704 0.80143 0.000000 1.35796
19200 96.0000 -2.636715 0.9821 -0.169112 -0.009632 -0.073040 13.9767 17.2636 0.80499 0.000000 1.35658
19300 96.5000 -2.626870 0.9804 -0.002919 0.093794 0.266464 13.9760 17.2569 0.81860 0.000000 1.35644
19400 97.0000 -2.603624 1.0005 0.227263 0.327447 0.317175 13.9800 17.2537 0.84413 0.000000 1.35723
19500 97.5000 -2.618547 0.9974 -0.099046 -0.047103 0.213556 13.9836 17.2594 0.85246 0.000000 1.35792
19600 98.0000 -2.640388 1.0113 -0.243588 -0.245782 -0.073695 13.9847 17.2613 0.83991 0.000000 1.35813
19700 98.5000 -2.634008 0.9957 0.120778 -0.064661 0.048426 13.9858 17.2567 0.85834 0.000000 1.35836
19800 99.0000 -2.603905 0.9663 -0.182475 -0.076964 0.002899 13.9819 17.2640 0.86083 0.000000 1.35760
19900 99.5000 -2.617152 0.9734 -0.010120 -0.117043 -0.263033 13.9797 17.2617 0.88325 0.000000 1.35716
20000 100.0000 -2.622454 0.9594 0.034098 -0.061782 -0.183277 13.9781 17.2578 0.90925 0.000000 1.35686
20100 100.5000 -2.611754 0.9612 0.134913 -0.111637 -0.010819 13.9739 17.2527 0.88360 0.000000 1.35605
20200 101.0000 -2.672267 0.9986 -0.169912 0.299134 -0.275543 13.9718 17.2480 0.80052 0.000000 1.35564
20300 101.5000 -2.644415 0.9717 -0.046715 0.093682 0.093738 13.9700 17.2449 0.75311 0.000000 1.35528
20400 102.0000 -2.622787 0.9859 0.215387 0.401465 -0.065252 13.9708 17.2428 0.77389 0.000000 1.35544
20500 102.5000 -2.636852 0.9984 -0.087384 -0.013846 0.228577 13.9718 17.2440 0.75671 0.000000 1.35564
20600 103.0000 -2.666962 0.9967 -0.073620 -0.148249 0.102739 13.9687 17.2427 0.81146 0.000000 1.35504
20700 103.5000 -2.624364 0.9912 0.153052 0.092741 0.151167 13.9665 17.2451 0.80648 0.000000 1.35461
20800 104.0000 -2.649547 1.0161 -0.074038 0.044883 -0.220980 13.9705 17.2463 0.84464 0.000000 1.35538
20900 104.5000 -2.613292 0.9845 0.140288 -0.134614 0.070480 13.9764 17.2495 0.84370 0.000000 1.35653
21000 105.0000 -2.630184 0.9870 -0.109807 -0.093802 -0.114753 13.9790 17.2522 0.88929 0.000000 1.35703
21100 105.5000 -2.655469 0.9781 0.136535 0.042832 -0.475929 13.9803 17.2429 0.86713 0.000000 1.35728
21200 106.0000 -2.658390 0.9874 0.195639 -0.001260 -0.126802 13.9820 17.2449 0.79092 0.000000 1.35762
21300 106.5000 -2.664348 0.9904 -0.174463 -0.123464 -0.323504 13.9821 17.2438 0.81517 0.000000 1.35764
21400 107.0000 -2.621772 0.9979 0.050056 0.248002 0.286604 13.9852 17.2432 0.80725 0.000000 1.35824
21500 107.5000 -2.612871 0.9905 -0.193292 0.102636 -0.328324 13.9926 17.2426 0.81118 0.000000 1.35968
21600 108.0000 -2.597440 0.9938 0.098015 0.343860 0.049889 13.9945 17.2374 0.81358 0.000000 1.36004
21700 108.5000 -2.597983 1.0162 0.045954 0.018080 -0.130938 14.0010 17.2408 0.84772 0.000000 1.36131
21800 109.0000 -2.601236 1.0107 0.050631 0.084146 -0.237148 14.0068 17.2429 0.81683 0.000000 1.36243
21900 109.5000 -2.598489 1.0117 0.116097 0.167066 -0.451584 14.0109 17.2444 0.81653 0.000000 1.36323
22000 110.0000 -2.599336 0.9954 0.103231 -0.081540 -0.263984 14.0162 17.2440 0.81565 0.000000 1.36426
22100 110.5000 -2.570195 0.9923 0.199016 0.086276 0.223066 14.0176 17.2464 0.83873 0.000000 1.36454
22200 111.0000 -2.562197 0.9940 0.320049 -0.023853 -0.213123 14.0208 17.2451 0.83107 0.000000 1.36516
22300 111.5000 -2.563197 0.9949 0.126842 0.243863 -0.030037 14.0252 17.2384 0.81712 0.000000 1.36602
22400 112.0000 -2.576043 0.9781 0.066327 -0.117278 -0.262935 14.0268 17.2383 0.84290 0.000000 1.36632
22500 112.5000 -2.577344 0.9723 -0.056624 -0.164744 0.081067 14.0213 17.2284 0.82254 0.000000 1.36526
22600 113.0000 -2.571529 0.9691 0.175938 0.084787 -0.060271 14.0199 17.2310 0.87682 0.000000 1.36497
22700 113.5000 -2.606178 0.9846 -0.027815 0.036414 -0.195717 14.0209 17.2275 0.81679 0.000000 1.36517
22800 114.0000 -2.574691 0.9837 -0.102883 0.019979 -0.282980 14.0185 17.2200 0.80002 0.000000 1.36472
22900 114.5000 -2.595145 0.9906 -0.097510 0.103457 0.169333 14.0150 17.2225 0.85857 0.000000 1.36402
