# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
2900 14.5000 -2.043598 1.0201 0.154428 0.076133 0.202450 14.3197 17.5867 1.80176 0.000000 1.42398
3000 15.0000 -2.063837 1.0346 -0.032283 -0.172359 -0.099162 14.3184 17.5922 1.62248 0.000000 1.42372
3100 15.5000 -2.066076 1.0030 -0.173268 -0.300573 0.333305 14.3189 17.6001 1.66518 0.000000 1.42382
3200 16.0000 -2.053480 0.9803 0.095591 0.210491 0.046576 14.3162 17.6046 1.32722 0.000000 1.42330
3300 16.5000 -2.109217 0.9687 -0.339594 -0.058492 0.304771 14.3073 17.6012 1.37410 0.000000 1.42151
3400 17.0000 -2.101350 0.9991 -0.103363 -0.098641 -0.103369 14.3004 17.5988 1.31797 0.000000 1.42015
3500 17.5000 -2.093145 0.9809 0.193588 -0.094695 0.168671 14.2950 17.5942 1.24688 0.000000 1.41908
3600 18.0000 -2.104526 0.9768 -0.019795 0.094606 0.089738 14.2926 17.5973 1.31596 0.000000 1.41861
3700 18.5000 -2.120861 0.9657 -0.416316 -0.020655 -0.063983 14.2838 17.5913 1.32062 0.000000 1.41685
3800 19.0000 -2.121404 1.0050 -0.078335 0.129088 0.255911 14.2816 17.5944 1.40975 0.000000 1.41642
3900 19.5000 -2.139561 0.9923 -0.146576 -0.037556 -0.004340 14.2757 17.5947 1.35326 0.000000 1.41525
4000 20.0000 -2.164184 0.9872 -0.280472 -0.113069 0.056374 14.2719 17.5920 1.38216 0.000000 1.41449
4100 20.5000 -2.152151 1.0002 -0.320325 -0.068244 -0.204435 14.2647 17.5952 1.49478 0.000000 1.41306
4200 21.0000 -2.154022 1.0083 0.132977 0.059417 0.394171 14.2611 17.5989 1.47420 0.000000 1.41235
4300 21.5000 -2.155528 0.9876 0.170134 -0.060902 -0.147388 14.2619 17.6066 1.49910 0.000000 1.41252
4400 22.0000 -2.122855 0.9979 0.086345 0.084712 0.047767 14.2606 17.6080 1.38992 0.000000 1.41226
4500 22.5000 -2.147544 1.0074 0.058605 0.107007 0.111848 14.2644 17.6081 1.36761 0.000000 1.41300
4600 23.0000 -2.150858 0.9977 -0.170547 0.020412 -0.023721 14.2615 17.6077 1.23237 0.000000 1.41244
4700 23.5000 -2.183589 0.9920 0.023973 0.085103 -0.058728 14.2582 17.6040 1.19915 0.000000 1.41179
4800 24.0000 -2.209104 1.0237 -0.092885 -0.355317 0.335028 14.2527 17.6024 1.15598 0.000000 1.41069
4900 24.5000 -2.222039 0.9996 -0.134921 0.111925 -0.341722 14.2517 17.6021 1.17152 0.000000 1.41050
5000 25.0000 -2.225094 0.9917 -0.334770 -0.092362 -0.108463 14.2467 17.5982 1.17840 0.000000 1.40950
5100 25.5000 -2.221585 1.0019 -0.208122 0.109748 -0.039192 14.2387 17.5933 1.25063 0.000000 1.40791
5200 26.0000 -2.242747 0.9891 -0.133272 0.081459 -0.165993 14.2330 17.5922 1.29534 0.000000 1.40679
5300 26.5000 -2.255717 0.9978 -0.088484 -0.116997 -0.068133 14.2290 17.5918 1.29930 0.000000 1.40601
5400 27.0000 -2.294970 0.9941 -0.357863 -0.339941 -0.082746 14.2212 17.5907 1.30720 0.000000 1.40446
5500 27.5000 -2.287211 1.0093 -0.070135 -0.182667 -0.124159 14.2165 17.5892 1.31062 0.000000 1.40353
5600 28.0000 -2.271425 0.9858 -0.144284 0.134096 0.102545 14.2124 17.5863 1.31307 0.000000 1.40273
5700 28.5000 -2.301147 0.9974 -0.266910 -0.195961 -0.118563 14.2077 17.5888 1.35577 0.000000 1.40179
5800 29.0000 -2.261723 0.9866 -0.061228 0.052701 0.052768 14.2058 17.5880 1.28222 0.000000 1.40142
5900 29.5000 -2.274975 1.0154 0.172631 0.077243 0.006935 14.2062 17.5853 1.23589 0.000000 1.40151
6000 30.0000 -2.270785 0.9999 -0.124035 0.057916 0.044967 14.2060 17.5923 1.23021 0.000000 1.40146
6100 30.5000 -2.265601 1.0100 0.145578 -0.141318 -0.038972 14.2075 17.6001 1.18496 0.000000 1.40175
6200 31.0000 -2.270978 1.0153 -0.152372 -0.134577 -0.025179 14.2104 17.6039 1.13260 0.000000 1.40233
6300 31.5000 -2.278854 1.0155 -0.210779 0.070416 -0.299483 14.2102 17.6047 1.11059 0.000000 1.40228
6400 32.0000 -2.268285 1.0009 -0.142443 -0.094679 0.407744 14.2028 17.6065 1.19099 0.000000 1.40083
6500 32.5000 -2.258537 0.9908 0.019155 0.053950 -0.006392 14.2007 17.6059 1.13534 0.000000 1.40041
6600 33.0000 -2.295374 0.9634 -0.167399 -0.041261 0.178106 14.1985 17.6065 1.14601 0.000000 1.39998
6700 33.5000 -2.315935 0.9681 -0.161114 -0.247935 -0.134752 14.1914 17.6040 1.04765 0.000000 1.39857
6800 34.0000 -2.316919 1.0007 -0.095679 0.117213 -0.227602 14.1908 17.6005 1.05752 0.000000 1.39847
6900 34.5000 -2.322879 1.0038 0.145006 -0.171312 -0.163641 14.1880 17.5969 1.02484 0.000000 1.39792
7000 35.0000 -2.323999 0.9790 -0.045661 -0.092475 -0.117958 14.1808 17.5894 0.94641 0.000000 1.39649
7100 35.5000 -2.318604 1.0014 -0.214062 -0.025133 -0.039831 14.1769 17.5931 1.10399 0.000000 1.39572
7200 36.0000 -2.337561 0.9904 -0.030525 -0.003106 0.398197 14.1737 17.5918 1.14985 0.000000 1.39510
7300 36.5000 -2.369788 1.0253 -0.184955 -0.253866 -0.006002 14.1723 17.5954 1.17828 0.000000 1.39482
7400 37.0000 -2.331453 0.9854 0.097758 -0.013301 0.164888 14.1711 17.5893 1.18150 0.000000 1.39458
7500 37.5000 -2.354057 1.0003 -0.163986 -0.126634 0.216751 14.1667 17.5933 1.22380 0.000000 1.39372
7600 38.0000 -2.341958 0.9822 -0.034140 0.065365 0.019708 14.1660 17.5939 1.13191 0.000000 1.39358
7700 38.5000 -2.363718 1.0099 -0.172181 -0.136370 -0.089147 14.1644 17.5936 1.12592 0.000000 1.39326
7800 39.0000 -2.327277 0.9857 0.032825 0.415138 -0.168045 14.1652 17.5921 1.17709 0.000000 1.39342
7900 39.5000 -2.325282 0.9955 -0.104841 -0.043079 0.259527 14.1650 17.5819 1.07709 0.000000 1.39338
8000 40.0000 -2.327750 0.9955 0.209826 -0.061738 0.246372 14.1660 17.5883 1.11504 0.000000 1.39358
8100 40.5000 -2.347646 1.0071 -0.228984 -0.119865 0.299029 14.1628 17.5841 1.09048 0.000000 1.39294
8200 41.0000 -2.332633 0.9966 0.100957 0.284148 0.088276 14.1623 17.5878 1.05797 0.000000 1.39284
8300 41.5000 -2.345128 1.0063 -0.174788 -0.003436 -0.058216 14.1638 17.5945 1.07308 0.000000 1.39315
8400 42.0000 -2.343335 0.9798 -0.017675 0.060837 -0.074272 14.1601 17.5904 1.05348 0.000000 1.39242
8500 42.5000 -2.364641 0.9691 -0.075440 -0.077250 -0.070625 14.1599 17.5826 1.05624 0.000000 1.39238
8600 43.0000 -2.377621 0.9897 -0.248448 -0.151439 -0.173403 14.1576 17.5829 1.05449 0.000000 1.39193
8700 43.5000 -2.368109 0.9851 -0.092200 0.278601 0.315315 14.1517 17.5788 1.10148 0.000000 1.39076
8800 44.0000 -2.363766 0.9922 0.009131 0.148349 -0.148320 14.1528 17.5831 1.03274 0.000000 1.39099
8900 44.5000 -2.357261 1.0127 0.006841 0.172744 0.114917 14.1548 17.5763 0.97948 0.000000 1.39138
9000 45.0000 -2.347420 1.0224 -0.060169 -0.008564 -0.250346 14.1599 17.5768 1.14204 0.000000 1.39239
9100 45.5000 -2.343232 0.9946 0.156191 0.359546 0.107396 14.1691 17.5767 1.09297 0.000000 1.39419
9200 46.0000 -2.350622 0.9885 -0.324663 0.096828 0.010059 14.1734 17.5756 1.17493 0.000000 1.39504
9300 46.5000 -2.336586 0.9760 0.320343 0.093320 -0.077273 14.1735 17.5685 1.01988 0.000000 1.39506
9400 47.0000 -2.357928 0.9881 -0.068147 0.000284 0.108018 14.1732 17.5680 1.04492 0.000000 1.39499
9500 47.5000 -2.344970 1.0155 0.361582 -0.091334 -0.121940 14.1755 17.5723 1.04532 0.000000 1.39544
9600 48.0000 -2.396873 0.9943 -0.197506 0.004583 -0.191275 14.1716 17.5729 0.94369 0.000000 1.39468
9700 48.5000 -2.379763 0.9801 -0.064859 0.041738 -0.024445 14.1666 17.5735 1.03370 0.000000 1.39370
9800 49.0000 -2.385023 0.9840 0.015079 -0.270505 -0.305244 14.1638 17.5694 0.99325 0.000000 1.39315
9900 49.5000 -2.406360 0.9904 -0.042965 -0.189911 -0.206505 14.1594 17.5676 1.03147 0.000000 1.39229
10000 50.0000 -2.401898 1.0187 0.097835 -0.004589 -0.080174 14.1585 17.5677 1.02633 0.000000 1.39211
