# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
2300 11.5000 -2.380532 0.9556 1.036021 1.069557 1.302734 14.3257 17.6558 3.29019 632.909224 1.42518
2400 12.0000 -2.421573 0.9990 0.817263 0.519023 1.023088 14.3400 17.6735 3.30458 632.990219 1.42803
2500 12.5000 -2.410263 1.0016 0.639757 0.705173 0.877398 14.3544 17.6912 3.43124 610.661565 1.43089
2600 13.0000 -2.373673 0.9903 0.595123 0.776410 1.616397 14.3688 17.7089 3.49025 554.176267 1.43376
2700 13.5000 -2.393761 1.0147 0.320007 0.556302 0.902411 14.3831 17.7266 3.52116 549.598021 1.43663
2800 14.0000 -2.375871 0.9847 0.405964 0.461083 0.699130 14.3975 17.7443 3.41490 554.660084 1.43950
2900 14.5000 -2.350629 0.9963 0.564342 0.232191 0.626145 14.4119 17.7621 3.32012 570.496624 1.44239
3000 15.0000 -2.318665 0.9791 0.461417 0.301916 0.603737 14.4258 17.7799 3.34759 534.867701 1.44517
3100 15.5000 -2.308305 0.9693 0.296224 0.346536 0.706729 14.4402 17.7975 3.39438 467.660379 1.44806
3200 16.0000 -2.311384 0.9659 0.535660 0.437251 0.536924 14.4545 17.8153 3.38575 496.832793 1.45092
3300 16.5000 -2.338364 0.9625 0.005928 0.199680 0.606093 14.4664 17.8324 3.32302 459.147155 1.45331
3400 17.0000 -2.321633 0.9802 0.263667 0.117909 0.429789 14.4785 17.8467 3.43772 435.539006 1.45575
3500 17.5000 -2.305791 0.9795 0.104331 0.122490 0.380563 14.4902 17.8614 3.44965 437.963916 1.45810
3600 18.0000 -2.281087 0.9776 0.273482 0.117372 0.635953 14.4979 17.8783 3.58787 425.220263 1.45965
3700 18.5000 -2.250289 0.9541 0.375208 0.349163 0.656947 14.5058 17.8943 3.54690 358.339110 1.46124
3800 19.0000 -2.247843 0.9887 0.246013 0.197411 0.240654 14.5198 17.9091 3.58537 349.705083 1.46407
3900 19.5000 -2.244683 0.9731 -0.095623 0.157497 0.174010 14.5292 17.9241 3.57728 402.277307 1.46595
4000 20.0000 -2.230634 0.9828 0.033062 0.066104 0.193307 14.5300 17.9334 3.56270 398.393595 1.46611
4100 20.5000 -2.195658 0.9837 0.147549 0.435019 0.206975 14.5386 17.9470 3.67510 375.282896 1.46785
4200 21.0000 -2.202276 0.9970 0.084186 0.224448 0.552099 14.5476 17.9620 3.68253 355.006494 1.46966
4300 21.5000 -2.183137 0.9881 0.252365 0.247293 0.331709 14.5545 17.9771 3.70256 338.357958 1.47106
4400 22.0000 -2.214758 0.9967 0.134294 0.227503 0.291888 14.5639 17.9871 3.81866 368.358883 1.47297
4500 22.5000 -2.206389 0.9870 -0.102826 0.254864 0.346316 14.5674 17.9954 3.88439 340.245605 1.47367
4600 23.0000 -2.176383 0.9933 0.147938 0.157394 0.455820 14.5733 18.0070 3.91266 302.937800 1.47486
4700 23.5000 -2.163572 1.0128 0.260222 0.400438 0.255798 14.5819 18.0241 4.08587 290.318284 1.47661
4800 24.0000 -2.180999 1.0092 0.034571 0.513214 0.578099 14.5911 18.0381 4.07410 250.078942 1.47848
4900 24.5000 -2.175906 1.0068 -0.116940 0.060261 -0.064698 14.5948 18.0482 4.02177 251.565388 1.47922
5000 25.0000 -2.179364 0.9922 -0.133991 -0.088418 0.227327 14.5960 18.0544 4.01193 239.083363 1.47947
5100 25.5000 -2.145491 0.9616 -0.289720 0.127108 0.316401 14.5901 18.0572 4.04728 264.297933 1.47826
5200 26.0000 -2.142359 0.9759 0.057850 0.069718 -0.082907 14.5860 18.0639 4.06717 278.788151 1.47744
5300 26.5000 -2.179700 0.9852 -0.338493 -0.003765 -0.146883 14.5816 18.0614 4.05298 277.169239 1.47656
5400 27.0000 -2.131141 0.9701 0.184107 -0.149304 0.200347 14.5800 18.0647 3.95226 287.261999 1.47622
5500 27.5000 -2.129896 1.0020 -0.068582 0.059436 0.185578 14.5765 18.0709 3.93423 300.142897 1.47552
5600 28.0000 -2.131854 0.9973 -0.111677 0.114275 0.164515 14.5742 18.0736 4.09941 260.500252 1.47505
5700 28.5000 -2.133048 0.9942 -0.000234 -0.009760 0.076650 14.5705 18.0797 4.06703 245.699541 1.47430
5800 29.0000 -2.137911 1.0110 -0.017260 0.085584 0.282600 14.5716 18.0928 4.16310 220.236891 1.47453
5900 29.5000 -2.117424 0.9869 0.006563 0.067658 0.426496 14.5738 18.1063 4.08940 248.105374 1.47497
6000 30.0000 -2.096324 1.0052 0.193645 -0.018075 -0.071457 14.5742 18.1128 4.02396 283.580877 1.47505
6100 30.5000 -2.095549 1.0002 0.132821 0.109896 0.477360 14.5737 18.1155 4.10417 249.921879 1.47495
6200 31.0000 -2.086991 0.9965 -0.108259 0.151510 0.079597 14.5741 18.1251 4.23703 186.543613 1.47503
6300 31.5000 -2.085087 1.0187 -0.141324 0.135216 0.288604 14.5756 18.1384 4.18195 146.698507 1.47533
6400 32.0000 -2.105103 0.9972 -0.343830 -0.216770 0.219184 14.5729 18.1443 4.15416 191.216760 1.47479
6500 32.5000 -2.086753 1.0101 -0.220334 -0.083508 -0.140831 14.5670 18.1426 4.09390 252.586424 1.47359
6600 33.0000 -2.051453 0.9732 0.142210 -0.011572 0.244722 14.5652 18.1516 4.02751 254.896607 1.47323
6700 33.5000 -2.078350 0.9953 -0.103789 0.152322 -0.014625 14.5636 18.1605 4.06794 272.319039 1.47291
6800 34.0000 -2.090104 0.9983 -0.011254 -0.244638 0.160905 14.5624 18.1650 4.20480 211.991741 1.47266
6900 34.5000 -2.084828 1.0063 0.005575 0.349038 0.223641 14.5621 18.1731 4.20131 212.308811 1.47260
7000 35.0000 -2.089399 1.0042 -0.190792 0.001408 0.243316 14.5603 18.1831 4.27045 214.602213 1.47224
7100 35.5000 -2.068965 1.0149 0.186926 0.024315 -0.118530 14.5609 18.1876 4.09376 249.564201 1.47236
7200 36.0000 -2.092152 1.0133 -0.103916 0.083877 0.114182 14.5586 18.1866 4.15996 226.508314 1.47190
7300 36.5000 -2.118881 0.9923 -0.176700 -0.128477 0.044837 14.5510 18.1902 4.12824 178.530536 1.47035
7400 37.0000 -2.161683 0.9907 -0.391797 -0.049885 -0.000032 14.5447 18.1961 4.12557 170.477881 1.46908
7500 37.5000 -2.132318 0.9928 -0.210048 0.093276 0.386296 14.5406 18.1987 4.14939 220.079402 1.46827
7600 38.0000 -2.132896 0.9956 -0.212349 -0.083737 0.073722 14.5369 18.2026 4.05240 225.105667 1.46751
7700 38.5000 -2.140008 0.9920 -0.055487 -0.096973 -0.080492 14.5330 18.2042 3.94052 269.854995 1.46672
7800 39.0000 -2.127330 1.0036 -0.076005 0.082879 -0.094462 14.5282 18.2026 4.05474 228.741772 1.46575
7900 39.5000 -2.092362 0.9861 -0.001688 0.100445 -0.112406 14.5276 18.2070 4.10866 192.548064 1.46564
8000 40.0000 -2.121552 1.0016 -0.047698 -0.076682 0.190246 14.5274 18.2142 4.14867 197.532861 1.46559
8100 40.5000 -2.110826 0.9935 0.026543 -0.011232 0.205628 14.5274 18.2198 3.97348 172.521911 1.46559
8200 41.0000 -2.108640 1.0059 -0.107001 -0.073545 0.123269 14.5277 18.2250 4.00764 173.237511 1.46565
8300 41.5000 -2.081325 0.9876 -0.068877 -0.048001 -0.289106 14.5223 18.2206 4.04000 197.805958 1.46457
8400 42.0000 -2.082532 0.9845 -0.013669 -0.135266 0.123925 14.5185 18.2133 4.00912 166.516494 1.46379
8500 42.5000 -2.119516 1.0005 -0.014425 -0.193792 0.297491 14.5157 18.2173 4.07588 134.976229 1.46324
8600 43.0000 -2.126161 0.9992 -0.287874 0.060373 0.334014 14.5123 18.2204 4.07959 191.110178 1.46255
8700 43.5000 -2.124807 1.0036 -0.049350 0.054508 0.149821 14.5094 18.2204 3.92549 183.738244 1.46196
8800 44.0000 -2.123572 1.0113 -0.078563 -0.161997 0.373088 14.5087 18.2294 4.08694 196.470185 1.46182
8900 44.5000 -2.106767 0.9803 -0.008846 -0.054460 0.076015 14.5070 18.2369 4.17387 185.922004 1.46148
9000 45.0000 -2.125727 0.9921 -0.101238 -0.252256 -0.148401 14.4980 18.2343 4.04422 213.361187 1.45966
9100 45.5000 -2.141771 0.9944 -0.273912 -0.324733 -0.077897 14.4906 18.2295 4.06546 207.160420 1.45818
9200 46.0000 -2.124380 0.9719 -0.324874 -0.078428 0.111951 14.4818 18.2297 4.07166 205.707630 1.45641
9300 46.5000 -2.172675 1.0033 -0.318252 0.098886 -0.206569 14.4748 18.2335 3.92773 195.951460 1.45501
9400 47.0000 -2.152952 0.9887 -0.051169 -0.125928 -0.254376 14.4707 18.2411 3.92479 210.902318 1.45417
9500 47.5000 -2.104558 0.9654 -0.196950 0.020789 0.097637 14.4651 18.2432 3.84687 207.019606 1.45305
9600 48.0000 -2.110690 1.0243 -0.078466 -0.006180 0.351279 14.4633 18.2453 3.83621 192.905517 1.45268
9700 48.5000 -2.081518 1.0225 0.027385 0.094306 -0.082613 14.4647 18.2523 3.85574 196.471510 1.45297
9800 49.0000 -2.100494 1.0038 -0.046926 0.221737 0.328385 14.4691 18.2541 3.79825 207.313710 1.45384
9900 49.5000 -2.117242 1.0075 -0.192435 0.045943 0.230360 14.4716 18.2629 3.91171 232.426108 1.45435
10000 50.0000 -2.098387 0.9971 -0.145114 -0.189655 0.055353 14.4665 18.2673 3.87904 198.714557 1.45334
10100 50.5000 -2.106162 0.9951 0.102237 -0.221047 0.150025 14.4580 18.2637 3.86675 202.085875 1.45163
10200 51.0000 -2.123032 0.9928 -0.294672 0.173704 -0.001325 14.4545 18.2641 3.89578 186.827853 1.45093
10300 51.5000 -2.107518 0.9905 -0.152693 -0.028438 0.329022 14.4495 18.2638 3.90275 109.720883 1.44992
10400 52.0000 -2.113191 0.9736 -0.311535 0.058539 -0.102764 14.4437 18.2651 3.95825 118.722524 1.44875
10500 52.5000 -2.116395 0.9583 -0.256804 -0.184874 -0.128935 14.4366 18.2661 3.95264 183.363839 1.44733
10600 53.0000 -2.113339 0.9711 -0.036107 0.113764 -0.069968 14.4306 18.2624 3.85417 207.384530 1.44612
10700 53.5000 -2.103933 1.0036 0.006476 -0.092059 -0.056896 14.4240 18.2603 3.90187 211.714166 1.44480
10800 54.0000 -2.067624 0.9943 -0.058777 0.115951 0.303040 14.4242 18.2657 3.85350 231.271314 1.44485
10900 54.5000 -2.063612 1.0070 -0.068292 0.146266 0.062447 14.4259 18.2756 3.81868 230.783367 1.44517
11000 55.0000 -2.088015 1.0083 0.037672 -0.241664 0.156054 14.4254 18.2756 3.73976 202.428676 1.44509
11100 55.5000 -2.117429 0.9859 -0.172999 -0.138828 -0.235152 14.4190 18.2746 3.67868 205.483878 1.44381
11200 56.0000 -2.115789 0.9960 -0.062793 0.153725 -0.192959 14.4125 18.2712 3.80613 193.568377 1.44250
11300 56.5000 -2.090216 1.0044 -0.012361 0.219008 0.185529 14.4117 18.2718 3.90285 183.657283 1.44234
11400 57.0000 -2.080594 0.9922 0.237397 -0.095089 0.266377 14.4099 18.2769 3.85558 182.595480 1.44198
11500 57.5000 -2.108666 1.0106 -0.135430 -0.135034 0.141117 14.4075 18.2846 3.79141 205.973293 1.44150
11600 58.0000 -2.078559 1.0034 0.082989 -0.068429 0.134471 14.4077 18.2918 3.82712 255.779266 1.44155
11700 58.5000 -2.093662 0.9821 -0.019630 -0.024738 0.024640 14.4033 18.2909 3.87607 285.295466 1.44065
11800 59.0000 -2.080451 0.9858 0.037145 -0.035379 0.310170 14.3943 18.2876 3.72827 237.221770 1.43887
11900 59.5000 -2.132216 0.9981 -0.443299 -0.346064 -0.172075 14.3877 18.2868 3.90430 184.197634 1.43755
12000 60.0000 -2.130878 0.9880 -0.204211 -0.252137 0.080104 14.3813 18.2887 3.93779 180.324490 1.43626
12100 60.5000 -2.113830 1.0031 0.011201 -0.068967 -0.206262 14.3788 18.2909 3.94547 146.475504 1.43577
12200 61.0000 -2.133986 1.0129 -0.270742 0.084651 0.130859 14.3759 18.2966 3.85316 191.242328 1.43518
12300 61.5000 -2.112811 0.9964 -0.061012 -0.145340 0.540951 14.3730 18.2997 3.74450 205.982462 1.43460
12400 62.0000 -2.117378 0.9951 -0.075098 -0.202958 -0.116779 14.3705 18.2980 3.76846 170.255985 1.43410
12500 62.5000 -2.083357 0.9687 -0.200418 -0.051199 0.123691 14.3643 18.2938 3.76655 173.863284 1.43288
12600 63.0000 -2.095622 0.9658 -0.339252 -0.183259 -0.031903 14.3566 18.2946 3.79488 178.280375 1.43133
12700 63.5000 -2.110160 1.0126 -0.196669 -0.136330 0.005744 14.3478 18.2985 4.02797 145.573014 1.42958
12800 64.0000 -2.106769 1.0072 -0.193966 -0.210787 -0.040176 14.3451 18.2971 3.87515 203.399359 1.42904
12900 64.5000 -2.118433 1.0089 -0.160969 0.186771 0.074373 14.3416 18.2960 3.92391 232.108304 1.42834
13000 65.0000 -2.107684 0.9531 -0.172528 -0.184439 0.101602 14.3347 18.2894 4.02084 242.549625 1.42697
13100 65.5000 -2.124950 0.9870 0.045828 0.051185 0.091009 14.3280 18.2810 3.92138 226.927109 1.42564
13200 66.0000 -2.116949 1.0126 -0.252320 0.129661 0.298686 14.3275 18.2882 3.90049 156.886248 1.42554
13300 66.5000 -2.094873 1.0026 -0.064936 0.112346 0.049292 14.3294 18.2990 4.11241 234.671800 1.42592
13400 67.0000 -2.072818 0.9967 -0.147999 -0.170941 -0.028029 14.3308 18.3002 4.05204 281.173773 1.42619
13500 67.5000 -2.118410 1.0079 -0.196694 -0.175369 0.005760 14.3267 18.2988 3.92699 265.634333 1.42538
13600 68.0000 -2.092827 1.0038 -0.188930 0.156518 -0.222674 14.3202 18.2968 3.96422 227.946960 1.42409
13700 68.5000 -2.101405 1.0254 -0.031604 -0.179338 -0.017004 14.3158 18.2943 3.91834 209.825793 1.42321
13800 69.0000 -2.087128 0.9919 0.010392 0.019486 0.182872 14.3170 18.2946 3.99228 199.489073 1.42344
13900 69.5000 -2.111358 1.0012 -0.205066 -0.223188 0.150484 14.3173 18.3053 4.03096 164.083252 1.42350
14000 70.0000 -2.133245 0.9893 -0.130790 -0.387795 -0.000839 14.3084 18.3141 3.93691 204.997514 1.42175
14100 70.5000 -2.121560 0.9854 -0.099980 -0.016329 0.140742 14.3015 18.3207 4.17569 197.740247 1.42037
14200 71.0000 -2.120761 0.9864 -0.244502 -0.171935 -0.093838 14.2965 18.3205 3.80372 213.204432 1.41938
14300 71.5000 -2.129809 0.9898 -0.162633 0.035348 -0.036311 14.2910 18.3227 3.71789 219.739670 1.41828
14400 72.0000 -2.117136 0.9905 -0.202390 -0.136585 -0.055394 14.2909 18.3208 3.82693 217.591860 1.41826
14500 72.5000 -2.099742 0.9677 -0.004457 0.091852 0.339725 14.2883 18.3156 3.99057 178.917834 1.41775
14600 73.0000 -2.139873 0.9792 -0.221898 -0.290706 -0.151405 14.2816 18.3095 3.91034 175.951870 1.41642
14700 73.5000 -2.145408 1.0182 -0.109784 0.096480 0.117328 14.2766 18.3173 3.92051 161.725455 1.41542
14800 74.0000 -2.174472 0.9972 -0.077051 -0.280371 0.016994 14.2781 18.3251 3.97846 156.133944 1.41572
14900 74.5000 -2.136689 1.0035 -0.051289 0.230215 0.182234 14.2791 18.3271 4.01565 141.518572 1.41592
15000 75.0000 -2.101218 0.9759 0.106881 0.252034 0.142297 14.2787 18.3279 4.09148 146.650202 1.41585
15100 75.5000 -2.165191 0.9904 -0.337225 -0.295278 -0.292518 14.2742 18.3333 4.09838 140.250074 1.41495
15200 76.0000 -2.166782 0.9847 -0.408828 -0.248045 -0.103742 14.2646 18.3273 4.01323 139.311401 1.41304
15300 76.5000 -2.140303 0.9950 -0.112542 0.166671 -0.157730 14.2564 18.3229 4.12613 127.347678 1.41143
15400 77.0000 -2.134866 1.0005 0.135908 -0.242845 0.265390 14.2551 18.3219 4.27399 123.622089 1.41116
15500 77.5000 -2.169680 0.9970 -0.331369 -0.191391 -0.353203 14.2478 18.3253 4.19630 152.255933 1.40973
15600 78.0000 -2.138790 0.9674 -0.103994 -0.026403 0.243011 14.2393 18.3250 4.22240 165.681215 1.40804
15700 78.5000 -2.161150 0.9912 -0.030357 -0.050558 0.053920 14.2341 18.3208 4.06303 150.653213 1.40701
15800 79.0000 -2.160347 0.9978 0.043382 0.022130 -0.069880 14.2325 18.3273 3.98911 143.636041 1.40670
15900 79.5000 -2.178177 0.9706 -0.330202 -0.077259 0.027960 14.2264 18.3262 4.35164 149.762125 1.40549
16000 80.0000 -2.135196 0.9539 -0.052438 -0.040642 0.317833 14.2228 18.3312 4.19498 153.529234 1.40478
16100 80.5000 -2.135013 0.9830 -0.034777 0.213799 0.028058 14.2180 18.3407 4.23106 185.293475 1.40384
16200 81.0000 -2.139328 0.9959 0.088286 -0.003272 -0.164758 14.2144 18.3421 4.20403 218.171385 1.40312
16300 81.5000 -2.157112 0.9861 -0.196484 0.115281 -0.202765 14.2090 18.3334 4.04122 201.248305 1.40205
16400 82.0000 -2.128415 0.9897 -0.010782 -0.005567 0.525074 14.2021 18.3310 4.22151 154.473867 1.40068
16500 82.5000 -2.101709 0.9923 -0.008627 0.497926 0.055170 14.2019 18.3333 4.27793 170.735172 1.40066
16600 83.0000 -2.130515 1.0103 0.004818 -0.011032 0.147780 14.2019 18.3411 4.06854 156.741027 1.40064
16700 83.5000 -2.148595 0.9975 -0.123198 -0.212355 0.185269 14.1963 18.3416 4.26024 131.520363 1.39955
16800 84.0000 -2.134473 0.9944 -0.049041 -0.132779 0.070738 14.1920 18.3455 4.31526 145.877886 1.39870
16900 84.5000 -2.147679 0.9979 0.116856 0.120066 0.377389 14.1914 18.3558 4.35120 161.283812 1.39859
17000 85.0000 -2.166365 0.9944 -0.076070 -0.236116 0.150916 14.1892 18.3598 4.22324 210.559448 1.39815
17100 85.5000 -2.154929 0.9974 -0.008273 0.106764 0.163572 14.1864 18.3589 4.26032 185.438868 1.39760
17200 86.0000 -2.193285 1.0075 -0.096256 0.143206 0.041468 14.1815 18.3625 4.28117 120.417546 1.39663
17300 86.5000 -2.179369 0.9973 0.310247 0.190067 0.252298 14.1832 18.3709 4.43351 120.205759 1.39696
17400 87.0000 -2.180658 0.9862 -0.030196 0.239220 0.243326 14.1807 18.3635 4.41477 139.700636 1.39647
17500 87.5000 -2.183156 0.9836 -0.174417 -0.071714 -0.164348 14.1760 18.3608 4.41274 138.132552 1.39554
17600 88.0000 -2.215935 1.0076 -0.141331 0.039899 0.269002 14.1720 18.3589 4.21565 132.869767 1.39476
17700 88.5000 -2.195069 1.0026 -0.167984 0.326279 -0.041385 14.1727 18.3621 4.18941 155.691969 1.39489
17800 89.0000 -2.213446 0.9888 -0.402333 -0.091491 0.242556 14.1678 18.3632 4.17675 175.236763 1.39393
17900 89.5000 -2.150087 1.0186 -0.069118 0.180612 0.141644 14.1671 18.3710 4.13360 137.577270 1.39380
18000 90.0000 -2.144380 1.0064 -0.081486 0.040213 0.223639 14.1660 18.3804 4.38037 174.006084 1.39357
18100 90.5000 -2.154152 1.0204 0.114841 0.063720 0.002959 14.1638 18.3782 4.52737 152.024266 1.39315
18200 91.0000 -2.147452 0.9857 -0.241811 -0.339455 -0.134993 14.1640 18.3791 4.44966 186.963613 1.39319
18300 91.5000 -2.158311 0.9960 -0.076390 -0.075207 0.035999 14.1581 18.3754 4.37968 142.659380 1.39202
18400 92.0000 -2.153026 0.9948 -0.118412 0.083352 0.007351 14.1560 18.3775 4.29929 127.129712 1.39162
18500 92.5000 -2.163962 0.9863 -0.015757 -0.210068 0.048830 14.1537 18.3803 4.74026 113.698772 1.39116
18600 93.0000 -2.150640 0.9987 -0.136987 -0.053420 -0.000716 14.1507 18.3907 4.73633 95.576376 1.39057
18700 93.5000 -2.132458 1.0152 -0.090340 0.017518 0.271817 14.1539 18.4038 4.56113 98.671456 1.39120
18800 94.0000 -2.129781 1.0022 0.213276 0.085069 0.290770 14.1578 18.4131 4.41576 138.126341 1.39197
18900 94.5000 -2.144068 0.9870 -0.123728 -0.058179 0.151175 14.1571 18.4155 4.47429 138.060397 1.39183
19000 95.0000 -2.163948 1.0053 0.004510 0.175159 -0.246722 14.1574 18.4125 4.42493 131.653251 1.39190
19100 95.5000 -2.162843 0.9982 0.048171 -0.123589 0.179298 14.1565 18.4101 4.47322 99.686888 1.39171
19200 96.0000 -2.166072 1.0122 -0.120835 -0.159793 -0.060626 14.1535 18.4131 4.30812 85.596323 1.39112
19300 96.5000 -2.121183 0.9960 0.026936 -0.029933 -0.083931 14.1498 18.4147 4.30972 96.425725 1.39040
19400 97.0000 -2.173840 0.9968 -0.162391 -0.199621 -0.007900 14.1438 18.4113 4.42127 117.830176 1.38921
19500 97.5000 -2.210123 1.0051 -0.294756 -0.100127 -0.042833 14.1396 18.4094 4.52139 150.904699 1.38839
19600 98.0000 -2.220122 0.9877 -0.125781 0.117778 -0.074581 14.1362 18.4105 4.70404 136.345614 1.38772
19700 98.5000 -2.217148 0.9870 -0.367532 0.036683 -0.250489 14.1321 18.4119 4.38514 137.203047 1.38691
19800 99.0000 -2.211385 0.9874 -0.231528 0.157054 0.073308 14.1250 18.4087 4.67875 156.753470 1.38552
19900 99.5000 -2.209429 0.9677 -0.282961 -0.338383 -0.128496 14.1178 18.4063 4.57106 191.356865 1.38410
20000 100.0000 -2.185457 0.9836 -0.229055 -0.090698 -0.077360 14.1121 18.3998 4.41932 216.282931 1.38299
20100 100.5000 -2.158987 0.9807 0.048584 0.160615 -0.030199 14.1154 18.3970 4.80691 135.025792 1.38365
20200 101.0000 -2.185862 1.0007 -0.280220 0.018729 0.083323 14.1110 18.4019 4.61270 129.678500 1.38278
20300 101.5000 -2.160443 0.9876 0.102380 -0.060291 -0.146188 14.1071 18.3962 4.75064 138.671182 1.38202
20400 102.0000 -2.169739 0.9997 -0.320545 -0.178889 -0.453958 14.1005 18.3910 4.70917 227.676011 1.38072
20500 102.5000 -2.137819 0.9954 -0.232842 0.048918 -0.044376 14.0954 18.3832 4.49823 232.587099 1.37972
20600 103.0000 -2.151159 1.0142 -0.055335 -0.067261 0.133282 14.0937 18.3762 4.46562 239.026223 1.37940
20700 103.5000 -2.129020 1.0079 -0.145100 0.284642 -0.006781 14.0955 18.3869 4.30925 213.308343 1.37974
20800 104.0000 -2.140481 1.0026 -0.284423 -0.153945 -0.082227 14.0928 18.3926 4.33568 221.048780 1.37921
20900 104.5000 -2.120216 0.9957 -0.111291 -0.036906 0.147393 14.0902 18.3901 4.39683 231.270251 1.37871
21000 105.0000 -2.129950 0.9737 -0.144228 -0.031591 -0.051194 14.0866 18.3874 4.58786 172.227358 1.37800
21100 105.5000 -2.166706 0.9973 -0.269623 -0.135462 0.107142 14.0828 18.3882 4.63043 231.105587 1.37726
21200 106.0000 -2.188118 1.0194 -0.454178 -0.157671 -0.190515 14.0788 18.3928 4.45066 212.057728 1.37647
21300 106.5000 -2.168687 0.9825 -0.265466 -0.385552 -0.044036 14.0748 18.3896 4.43344 211.478533 1.37569
21400 107.0000 -2.148730 1.0005 -0.120161 0.050718 -0.122222 14.0682 18.3814 4.72999 185.203306 1.37441
21500 107.5000 -2.118618 0.9798 -0.262723 0.057245 0.021720 14.0633 18.3817 4.80264 166.662320 1.37345
21600 108.0000 -2.121527 0.9956 0.005398 0.250412 0.070350 14.0594 18.3858 4.69523 196.415668 1.37268
21700 108.5000 -2.152486 1.0122 -0.308033 0.176432 0.245234 14.0576 18.3878 4.65472 204.707945 1.37233
21800 109.0000 -2.153415 0.9820 -0.277259 0.111384 -0.049814 14.0569 18.3923 4.56771 222.002289 1.37219
21900 109.5000 -2.181317 1.0057 -0.437475 -0.063871 -0.064929 14.0537 18.3947 4.31175 152.129664 1.37158
22000 110.0000 -2.172177 0.9778 -0.251331 0.100322 -0.169681 14.0512 18.3937 4.49287 201.937889 1.37109
22100 110.5000 -2.181093 0.9983 0.092433 0.191147 0.018753 14.0479 18.3882 4.71949 201.392958 1.37044
22200 111.0000 -2.166991 0.9734 -0.109823 0.176442 -0.144524 14.0474 18.3859 4.63462 166.393727 1.37035
22300 111.5000 -2.211396 0.9684 -0.158219 -0.061607 -0.352220 14.0385 18.3827 4.82925 195.586464 1.36862
22400 112.0000 -2.194407 1.0023 0.058852 0.271137 -0.225918 14.0337 18.3768 5.01155 200.684950 1.36768
22500 112.5000 -2.217149 0.9847 -0.254685 -0.179427 0.061334 14.0284 18.3773 5.09483 191.097371 1.36664
22600 113.0000 -2.206334 0.9826 -0.334233 0.009081 0.044292 14.0262 18.3773 5.11456 192.616165 1.36620
22700 113.5000 -2.202565 0.9938 -0.264903 -0.017002 0.074780 14.0231 18.3795 5.06862 220.489285 1.36561
22800 114.0000 -2.152068 0.9936 0.067270 0.067583 -0.100994 14.0209 18.3824 5.10204 250.925770 1.36518
22900 114.5000 -2.119023 0.9807 0.099184 -0.076949 0.325192 14.0200 18.3863 4.97822 249.591128 1.36499
