# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
3000 15.0000 -2.590122 1.0008 -0.219402 -0.307847 -0.350190 14.0288 17.2080 0.91407 224.432246 1.36671
3100 15.5000 -2.582056 0.9748 -0.093310 -0.041586 -0.094766 14.0248 17.2042 0.91350 259.141574 1.36593
3200 16.0000 -2.595894 0.9799 -0.170718 0.010230 0.240301 14.0183 17.1987 0.83660 315.203733 1.36468
3300 16.5000 -2.615984 1.0013 -0.165883 -0.038276 -0.067570 14.0113 17.1987 0.78940 332.579851 1.36331
3400 17.0000 -2.588604 0.9911 -0.026765 0.220086 -0.167116 14.0090 17.1932 0.86723 312.015482 1.36287
3500 17.5000 -2.635844 1.0075 0.013929 -0.321791 -0.143144 14.0057 17.1943 0.81533 314.834164 1.36223
3600 18.0000 -2.616605 1.0185 -0.138127 0.014585 -0.090315 14.0023 17.1946 0.88919 282.817153 1.36156
3700 18.5000 -2.602107 1.0082 -0.338930 0.105072 0.058410 14.0059 17.1964 0.94726 279.191841 1.36225
3800 19.0000 -2.581734 1.0090 0.151469 0.157816 -0.187816 14.0050 17.1975 0.93511 269.298212 1.36208
3900 19.5000 -2.637512 1.0128 -0.292843 -0.013186 0.048941 14.0043 17.1913 0.93731 278.492117 1.36194
4000 20.0000 -2.616253 1.0083 0.027644 0.146865 0.291486 14.0069 17.1830 0.90179 279.949002 1.36246
4100 20.5000 -2.599239 0.9668 -0.160439 0.115720 -0.049031 14.0143 17.1836 0.86683 307.625542 1.36390
4200 21.0000 -2.619663 0.9773 0.030964 0.017209 -0.030974 14.0167 17.1749 0.83558 273.608842 1.36437
4300 21.5000 -2.621015 0.9808 -0.203498 -0.081925 -0.307810 14.0092 17.1703 0.86187 224.199706 1.36290
4400 22.0000 -2.637327 0.9809 -0.246067 -0.192234 0.141478 14.0047 17.1678 0.87771 259.820175 1.36202
4500 22.5000 -2.632337 0.9786 0.150103 -0.036453 -0.051433 14.0029 17.1606 0.76213 294.610802 1.36167
4600 23.0000 -2.646897 1.0118 -0.257534 -0.343164 -0.206570 14.0013 17.1562 0.77635 297.813386 1.36137
4700 23.5000 -2.627497 0.9899 0.073435 -0.016188 0.415891 14.0029 17.1586 0.79940 288.491231 1.36168
4800 24.0000 -2.644229 0.9672 -0.273029 0.042069 -0.015691 14.0038 17.1546 0.75627 286.583095 1.36184
4900 24.5000 -2.603232 0.9813 0.040992 0.149708 -0.208687 14.0031 17.1472 0.83424 284.263602 1.36171
5000 25.0000 -2.628862 0.9752 -0.081013 0.240202 -0.147541 13.9999 17.1402 0.73410 329.098433 1.36109
5100 25.5000 -2.659789 0.9778 0.004210 -0.080464 -0.400229 13.9979 17.1350 0.73395 360.913546 1.36071
5200 26.0000 -2.651611 0.9893 -0.095371 -0.178906 0.121949 13.9965 17.1336 0.75805 355.482504 1.36042
5300 26.5000 -2.659561 1.0167 -0.122590 0.134501 -0.046433 13.9976 17.1349 0.74047 339.675454 1.36065
5400 27.0000 -2.641269 0.9803 0.124447 0.432777 -0.166001 14.0021 17.1273 0.71604 311.969515 1.36152
5500 27.5000 -2.644992 0.9877 0.142086 -0.010044 -0.131320 14.0041 17.1269 0.81757 326.388977 1.36192
5600 28.0000 -2.652574 1.0143 0.086831 0.361239 0.611060 14.0080 17.1294 0.79793 298.662418 1.36268
5700 28.5000 -2.657537 1.0100 -0.084760 0.178104 0.099824 14.0115 17.1247 0.81007 327.006902 1.36335
5800 29.0000 -2.654420 1.0003 0.122872 0.055139 0.041636 14.0147 17.1263 0.84019 298.461383 1.36397
5900 29.5000 -2.654161 0.9991 0.126278 -0.052126 0.051467 14.0167 17.1209 0.80812 318.604259 1.36435
6000 30.0000 -2.625632 1.0132 0.141055 -0.020947 0.316563 14.0218 17.1233 0.85686 318.695084 1.36535
6100 30.5000 -2.603240 0.9893 0.092183 -0.052504 -0.224561 14.0243 17.1256 0.82717 310.360913 1.36583
6200 31.0000 -2.645389 1.0091 -0.418334 0.049268 -0.084826 14.0218 17.1279 0.91314 310.970686 1.36535
6300 31.5000 -2.632965 0.9650 0.227437 -0.230907 0.258632 14.0187 17.1217 0.85132 323.363181 1.36475
6400 32.0000 -2.635462 0.9653 0.176141 0.083792 -0.341976 14.0169 17.1187 0.93558 313.787451 1.36440
6500 32.5000 -2.627652 0.9655 -0.087433 -0.047365 -0.201845 14.0157 17.1107 0.84931 280.750202 1.36416
6600 33.0000 -2.671657 0.9639 0.137125 -0.058326 0.088574 14.0133 17.1080 0.89020 295.782337 1.36369
6700 33.5000 -2.668547 0.9749 -0.130036 -0.016926 0.287727 14.0120 17.1104 0.88804 247.965169 1.36345
6800 34.0000 -2.661805 0.9766 -0.165245 0.288275 0.149567 14.0118 17.1146 0.91318 249.959924 1.36341
6900 34.5000 -2.659559 1.0030 -0.054655 -0.129777 -0.526146 14.0139 17.1159 0.89081 272.317027 1.36382
7000 35.0000 -2.611939 0.9927 0.281044 0.200988 0.044413 14.0177 17.1168 0.85070 253.333381 1.36456
7100 35.5000 -2.631567 0.9896 0.024830 0.403061 0.073150 14.0186 17.1043 0.89560 294.020312 1.36474
7200 36.0000 -2.613313 1.0035 -0.000863 -0.230567 0.025765 14.0234 17.1092 0.95013 293.330547 1.36566
7300 36.5000 -2.609006 1.0007 0.113516 0.247133 0.401096 14.0246 17.1122 0.94969 269.855242 1.36590
7400 37.0000 -2.615888 0.9971 -0.019749 -0.051945 0.219132 14.0272 17.1146 0.88214 284.678506 1.36641
7500 37.5000 -2.602032 0.9996 0.310323 0.395907 0.210232 14.0298 17.1182 0.95536 315.045910 1.36692
7600 38.0000 -2.612545 0.9748 0.115413 0.012045 -0.162650 14.0330 17.1188 0.89745 281.814055 1.36754
7700 38.5000 -2.624759 1.0023 0.058215 0.120309 -0.184314 14.0316 17.1095 0.88368 308.782892 1.36726
7800 39.0000 -2.598362 1.0140 0.087818 -0.053128 0.593396 14.0353 17.1104 0.85680 303.744365 1.36799
7900 39.5000 -2.615628 1.0014 -0.093610 -0.221144 0.228628 14.0384 17.1130 0.90047 274.038415 1.36859
8000 40.0000 -2.614611 0.9756 -0.258463 0.070761 -0.248065 14.0350 17.1067 0.77904 279.185337 1.36792
8100 40.5000 -2.636147 0.9943 -0.103320 0.173743 0.194955 14.0310 17.1053 0.75513 306.054786 1.36714
8200 41.0000 -2.625072 0.9891 0.025870 0.015995 0.081034 14.0283 17.1068 0.76111 297.718496 1.36663
8300 41.5000 -2.619197 0.9974 0.007158 -0.169806 0.253794 14.0279 17.1111 0.70815 307.578141 1.36654
8400 42.0000 -2.628887 0.9895 0.155442 -0.060536 -0.073054 14.0289 17.1108 0.74234 302.327156 1.36674
8500 42.5000 -2.654452 1.0095 0.146667 -0.293954 -0.087621 14.0317 17.1115 0.80609 312.669056 1.36728
8600 43.0000 -2.596972 1.0007 0.152566 0.434755 0.021607 14.0327 17.1149 0.85927 306.058278 1.36747
8700 43.5000 -2.610175 0.9804 -0.162786 -0.024178 -0.171695 14.0327 17.1149 0.85626 290.320411 1.36747
8800 44.0000 -2.605735 0.9803 -0.095386 0.090444 -0.178902 14.0311 17.1145 0.87788 276.927433 1.36717
8900 44.5000 -2.618153 1.0068 -0.110804 -0.004586 -0.231911 14.0352 17.1156 0.89410 299.649660 1.36797
9000 45.0000 -2.578484 1.0029 0.176079 0.106277 0.435900 14.0382 17.1208 0.94814 280.966975 1.36854
9100 45.5000 -2.611334 1.0205 -0.170750 -0.009450 -0.100779 14.0397 17.1209 0.92725 305.664965 1.36884
9200 46.0000 -2.606596 0.9941 -0.014131 -0.016860 0.055775 14.0379 17.1190 0.88477 317.914996 1.36848
9300 46.5000 -2.612409 0.9909 0.114922 -0.022872 0.098831 14.0340 17.1200 0.84497 319.341417 1.36773
9400 47.0000 -2.629735 0.9941 -0.253189 0.064613 0.069522 14.0353 17.1181 0.89703 302.204262 1.36798
9500 47.5000 -2.611879 0.9862 -0.100507 0.138496 0.234432 14.0344 17.1174 0.89191 312.815375 1.36781
9600 48.0000 -2.615136 0.9964 -0.216793 0.199684 -0.335553 14.0321 17.1165 0.82219 333.569259 1.36737
9700 48.5000 -2.610335 0.9630 0.183227 0.074305 0.088654 14.0306 17.1154 0.82691 296.294413 1.36706
9800 49.0000 -2.624969 0.9955 -0.045329 -0.018702 0.113865 14.0291 17.1137 0.86130 282.122709 1.36677
9900 49.5000 -2.618680 0.9890 -0.067712 0.043976 -0.185089 14.0332 17.1149 0.84962 328.653295 1.36757
10000 50.0000 -2.611751 1.0040 0.115115 -0.082177 0.162730 14.0321 17.1174 0.81744 280.208901 1.36737
10100 50.5000 -2.656575 0.9918 -0.249441 0.096724 -0.083701 14.0304 17.1172 0.82988 267.613474 1.36704
10200 51.0000 -2.643296 0.9933 0.114064 -0.144336 0.087967 14.0310 17.1136 0.85041 286.965085 1.36714
10300 51.5000 -2.645959 0.9990 -0.303332 0.066393 0.106778 14.0296 17.1201 0.87326 306.695329 1.36688
10400 52.0000 -2.626108 1.0216 -0.088202 -0.006598 0.045908 14.0319 17.1235 0.87271 307.512841 1.36732
10500 52.5000 -2.600369 0.9844 -0.160250 0.049116 0.369418 14.0327 17.1267 0.89833 254.296847 1.36747
10600 53.0000 -2.607026 0.9784 -0.024841 -0.126147 0.183466 14.0313 17.1282 0.87461 289.173964 1.36720
10700 53.5000 -2.583796 0.9953 0.241508 0.142218 -0.029594 14.0333 17.1315 0.95582 261.138012 1.36759
10800 54.0000 -2.585095 1.0221 -0.014075 0.036182 0.162086 14.0388 17.1374 0.98570 273.648528 1.36867
10900 54.5000 -2.583268 0.9886 0.011815 0.170176 0.380567 14.0386 17.1418 0.94640 305.148921 1.36863
11000 55.0000 -2.583173 1.0002 -0.068378 0.061603 0.075970 14.0369 17.1482 0.92492 318.151152 1.36829
11100 55.5000 -2.552653 1.0204 0.221498 0.170256 0.115578 14.0373 17.1519 0.91631 267.900826 1.36837
11200 56.0000 -2.549680 1.0201 0.093084 0.360090 0.060910 14.0449 17.1575 0.91436 308.542496 1.36986
11300 56.5000 -2.541724 0.9871 -0.009613 0.151825 -0.141513 14.0465 17.1535 0.93058 297.596249 1.37016
11400 57.0000 -2.580236 1.0235 -0.282159 0.150699 -0.182708 14.0456 17.1522 0.97742 306.159721 1.36999
11500 57.5000 -2.548385 0.9949 0.131261 0.111494 -0.505553 14.0484 17.1472 0.92901 293.096462 1.37053
11600 58.0000 -2.571613 0.9897 0.017925 0.048870 -0.090179 14.0529 17.1413 0.96085 321.653142 1.37141
11700 58.5000 -2.607583 1.0176 -0.080502 -0.079508 0.078230 14.0538 17.1426 0.89050 341.940670 1.37159
11800 59.0000 -2.584109 0.9943 -0.084132 -0.177868 -0.274989 14.0550 17.1448 0.88801 316.565877 1.37183
11900 59.5000 -2.607669 0.9789 -0.272355 -0.113794 0.025019 14.0471 17.1439 0.82504 303.669619 1.37028
12000 60.0000 -2.655919 0.9914 -0.292291 -0.353119 -0.477332 14.0415 17.1373 0.80524 313.863659 1.36918
12100 60.5000 -2.624636 0.9762 0.117604 -0.155771 -0.233552 14.0363 17.1309 0.83501 316.450444 1.36818
12200 61.0000 -2.636459 0.9657 -0.122946 -0.022758 -0.315219 14.0347 17.1227 0.79867 297.955358 1.36786
12300 61.5000 -2.645076 1.0135 -0.025155 -0.021191 -0.507691 14.0360 17.1181 0.86286 277.388074 1.36811
12400 62.0000 -2.605167 0.9920 0.093634 -0.034945 -0.047804 14.0394 17.1168 0.85295 316.368277 1.36878
12500 62.5000 -2.615562 1.0079 -0.148215 -0.093001 -0.253611 14.0388 17.1125 0.84585 292.562908 1.36866
12600 63.0000 -2.626176 1.0209 -0.014917 -0.325332 0.226636 14.0384 17.1106 0.85162 303.148391 1.36859
12700 63.5000 -2.585289 0.9765 0.022524 0.060287 -0.140334 14.0358 17.1042 0.83519 279.463321 1.36809
12800 64.0000 -2.629004 1.0075 0.012513 0.022651 0.074206 14.0380 17.1041 0.86731 317.995302 1.36852
12900 64.5000 -2.623311 0.9970 -0.021333 -0.073434 -0.157875 14.0390 17.1096 0.91085 300.017122 1.36871
13000 65.0000 -2.598380 0.9825 -0.078234 0.000945 0.526502 14.0404 17.1069 0.86939 263.357030 1.36897
13100 65.5000 -2.617454 0.9888 -0.056894 -0.032677 0.052227 14.0422 17.1082 0.87681 290.770776 1.36933
13200 66.0000 -2.600546 0.9916 -0.003318 -0.101449 0.059426 14.0377 17.1079 0.92439 325.240531 1.36845
13300 66.5000 -2.597581 0.9894 0.183026 -0.024774 0.117998 14.0338 17.1085 0.87141 310.139559 1.36769
13400 67.0000 -2.605090 1.0019 0.040672 -0.157445 0.209638 14.0349 17.1096 0.93629 316.709258 1.36791
13500 67.5000 -2.632421 0.9989 -0.122970 0.093903 -0.252357 14.0350 17.1101 0.83205 350.904703 1.36793
13600 68.0000 -2.636145 0.9818 0.039017 -0.122399 -0.335186 14.0321 17.1032 0.81207 356.994624 1.36736
13700 68.5000 -2.634091 0.9949 0.107225 -0.046203 0.403821 14.0333 17.0942 0.81446 349.177423 1.36760
13800 69.0000 -2.624799 0.9891 -0.030020 -0.149713 0.030330 14.0313 17.0919 0.85142 342.486872 1.36720
13900 69.5000 -2.619527 1.0052 0.176500 0.260355 -0.292356 14.0311 17.0912 0.81401 339.307662 1.36717
14000 70.0000 -2.574448 1.0000 0.321137 0.289605 0.057975 14.0396 17.0968 0.82835 340.221326 1.36881
14100 70.5000 -2.618719 1.0121 -0.041035 -0.056437 0.540729 14.0456 17.1018 0.79365 305.317517 1.36998
14200 71.0000 -2.588188 1.0147 0.210986 0.104071 0.505276 14.0514 17.1080 0.88437 289.480927 1.37112
14300 71.5000 -2.593132 1.0332 0.088219 -0.298820 0.111437 14.0572 17.1101 0.88647 312.587282 1.37225
14400 72.0000 -2.588612 1.0082 0.009061 0.034354 0.028453 14.0560 17.1164 0.81670 310.801173 1.37203
14500 72.5000 -2.586765 1.0166 -0.301774 -0.157740 -0.164211 14.0534 17.1139 0.79306 324.378808 1.37152
14600 73.0000 -2.588383 1.0236 0.015262 -0.190228 -0.095233 14.0509 17.1085 0.77170 340.092734 1.37102
14700 73.5000 -2.577759 1.0016 0.218297 0.138576 0.229260 14.0543 17.1045 0.84131 347.665945 1.37169
14800 74.0000 -2.569146 0.9800 -0.019609 0.219727 -0.286863 14.0577 17.0977 0.82933 310.092839 1.37236
14900 74.5000 -2.560674 1.0062 -0.146245 0.011292 -0.253114 14.0612 17.0942 0.81913 331.783556 1.37304
15000 75.0000 -2.545876 1.0189 -0.005712 0.047670 0.181266 14.0608 17.0964 0.85969 355.339824 1.37295
15100 75.5000 -2.573025 1.0270 -0.193217 -0.146402 -0.497612 14.0643 17.1005 0.84897 352.361800 1.37363
15200 76.0000 -2.564180 1.0010 0.045081 0.277152 0.643328 14.0602 17.1024 0.81046 380.729525 1.37285
15300 76.5000 -2.586607 0.9905 -0.177746 0.011382 -0.104163 14.0625 17.1013 0.85288 356.726755 1.37330
15400 77.0000 -2.597921 0.9835 -0.021318 -0.114479 -0.092649 14.0558 17.0919 0.80248 383.607524 1.37198
15500 77.5000 -2.606132 0.9965 -0.013986 -0.167217 -0.418915 14.0515 17.0844 0.85660 317.617055 1.37115
15600 78.0000 -2.590768 0.9905 -0.233313 0.259023 0.148433 14.0493 17.0856 0.86051 309.628119 1.37071
15700 78.5000 -2.594253 1.0022 0.007610 0.324635 -0.313631 14.0496 17.0832 0.86660 295.313686 1.37076
15800 79.0000 -2.591303 1.0010 -0.014990 -0.014536 0.063055 14.0490 17.0817 0.88335 299.367423 1.37066
15900 79.5000 -2.606493 1.0097 0.221927 -0.012458 -0.176812 14.0511 17.0861 0.90281 336.447625 1.37107
16000 80.0000 -2.613589 1.0312 0.012007 -0.019302 -0.051828 14.0533 17.0769 0.90552 310.550512 1.37149
16100 80.5000 -2.563382 1.0027 0.130220 -0.067218 -0.037301 14.0536 17.0728 0.89151 340.862718 1.37154
16200 81.0000 -2.565662 0.9895 0.062184 -0.006675 0.047351 14.0560 17.0730 0.89969 326.412976 1.37202
16300 81.5000 -2.620555 0.9754 -0.149182 -0.248999 0.069596 14.0474 17.0684 0.86934 308.634400 1.37035
16400 82.0000 -2.643151 0.9787 -0.115938 -0.115376 -0.187447 14.0414 17.0569 0.82910 325.074623 1.36916
16500 82.5000 -2.647780 0.9839 0.029669 -0.137251 -0.209256 14.0422 17.0517 0.83436 321.825300 1.36933
16600 83.0000 -2.628625 0.9985 0.170978 0.108848 0.315357 14.0399 17.0452 0.80425 314.694741 1.36888
16700 83.5000 -2.630574 0.9909 0.054617 0.054052 0.019509 14.0428 17.0472 0.86036 343.227213 1.36944
16800 84.0000 -2.637256 0.9795 -0.034512 -0.081896 -0.045983 14.0436 17.0412 0.91898 331.376743 1.36960
16900 84.5000 -2.639795 0.9841 -0.020244 0.029419 -0.165471 14.0412 17.0399 0.88477 315.604452 1.36914
17000 85.0000 -2.644211 0.9957 -0.309093 0.142113 -0.069034 14.0442 17.0383 0.87354 326.685648 1.36972
17100 85.5000 -2.615095 0.9858 0.146822 0.081618 0.275946 14.0441 17.0412 0.89649 299.474743 1.36970
17200 86.0000 -2.646959 0.9904 -0.049283 -0.042001 0.169373 14.0429 17.0385 0.87345 337.695871 1.36946
17300 86.5000 -2.625909 0.9788 0.087618 0.112161 -0.064839 14.0420 17.0365 0.84656 346.989919 1.36929
17400 87.0000 -2.640104 0.9910 -0.021549 0.072828 0.077654 14.0411 17.0478 0.87568 315.033581 1.36912
17500 87.5000 -2.626100 1.0016 0.219866 -0.009237 0.053889 14.0426 17.0475 0.82540 294.724142 1.36940
17600 88.0000 -2.624064 0.9837 0.110373 -0.212725 0.127773 14.0478 17.0519 0.80439 323.027007 1.37042
17700 88.5000 -2.604016 0.9784 0.104429 -0.086173 0.605594 14.0441 17.0517 0.81325 329.003858 1.36971
17800 89.0000 -2.607231 0.9879 0.144427 -0.077995 0.387370 14.0446 17.0630 0.85218 288.660909 1.36979
17900 89.5000 -2.624893 0.9978 0.016609 0.042891 -0.418235 14.0491 17.0669 0.81942 311.703235 1.37068
18000 90.0000 -2.601372 0.9967 0.195318 0.109997 0.143362 14.0521 17.0653 0.76514 335.627581 1.37126
18100 90.5000 -2.606329 0.9909 0.050284 0.203678 -0.273243 14.0548 17.0688 0.74984 347.772238 1.37178
18200 91.0000 -2.610279 1.0031 0.039831 0.080618 0.476367 14.0581 17.0657 0.72920 312.877678 1.37243
18300 91.5000 -2.600835 0.9959 -0.040529 -0.151507 -0.039701 14.0603 17.0685 0.76617 335.069499 1.37285
18400 92.0000 -2.598157 1.0066 -0.234105 0.038354 -0.019806 14.0624 17.0703 0.70151 345.474479 1.37327
18500 92.5000 -2.634113 1.0070 -0.184734 -0.245941 -0.191913 14.0590 17.0687 0.68324 377.742665 1.37260
18600 93.0000 -2.598182 0.9850 -0.116781 0.247352 -0.195602 14.0552 17.0648 0.65279 347.999112 1.37187
18700 93.5000 -2.658839 0.9967 -0.239668 -0.143948 0.110048 14.0584 17.0592 0.71666 326.878360 1.37249
18800 94.0000 -2.629707 0.9968 -0.003322 -0.022321 -0.369713 14.0578 17.0497 0.74012 310.208808 1.37238
18900 94.5000 -2.615471 0.9988 -0.039286 -0.139242 -0.602052 14.0574 17.0438 0.72731 326.249826 1.37229
19000 95.0000 -2.593755 0.9896 0.247401 0.105168 0.215819 14.0572 17.0387 0.76041 334.454348 1.37226
19100 95.5000 -2.594936 1.0034 0.079357 0.088665 -0.009312 14.0621 17.0365 0.72853 340.567440 1.37322
19200 96.0000 -2.628838 1.0095 -0.012645 -0.227818 -0.387069 14.0640 17.0421 0.71500 305.789125 1.37359
19300 96.5000 -2.634365 1.0335 -0.038499 -0.016632 -0.060913 14.0655 17.0372 0.72432 338.956292 1.37388
19400 97.0000 -2.612400 1.0152 -0.207671 0.101944 -0.011106 14.0697 17.0359 0.76066 366.703845 1.37469
19500 97.5000 -2.620994 1.0016 -0.025893 0.248362 -0.640281 14.0722 17.0373 0.77122 341.771071 1.37519
19600 98.0000 -2.607298 0.9753 -0.131266 -0.020330 -0.009954 14.0710 17.0280 0.77602 339.459935 1.37495
19700 98.5000 -2.599719 0.9840 0.024694 -0.064964 -0.108074 14.0698 17.0325 0.81534 332.348874 1.37473
19800 99.0000 -2.620699 0.9840 -0.043992 0.005152 0.031567 14.0674 17.0264 0.80644 331.199748 1.37425
19900 99.5000 -2.592364 0.9582 -0.018159 0.438040 0.193885 14.0696 17.0247 0.82050 346.881791 1.37468
20000 100.0000 -2.639037 0.9952 0.012933 -0.085748 -0.010136 14.0650 17.0142 0.76228 338.879431 1.37378
20100 100.5000 -2.625764 0.9967 -0.158060 -0.064510 0.192231 14.0624 17.0128 0.79197 309.703932 1.37327
20200 101.0000 -2.605678 0.9988 0.094262 0.133612 0.009689 14.0669 17.0164 0.83923 327.837374 1.37414
20300 101.5000 -2.605295 1.0279 0.349363 0.052397 0.031075 14.0740 17.0208 0.84010 322.376558 1.37553
20400 102.0000 -2.626317 0.9876 -0.087136 0.331509 0.288553 14.0763 17.0219 0.82850 343.550845 1.37599
20500 102.5000 -2.602242 0.9871 0.082488 0.104985 0.198049 14.0780 17.0193 0.89220 316.577257 1.37633
20600 103.0000 -2.586999 0.9940 -0.116277 0.169508 -0.052670 14.0785 17.0174 0.84369 319.179129 1.37641
20700 103.5000 -2.583198 0.9907 -0.063676 0.088690 0.142145 14.0814 17.0164 0.92011 358.548660 1.37698
20800 104.0000 -2.613739 1.0111 -0.074263 -0.118613 -0.325969 14.0848 17.0108 0.89149 343.204384 1.37764
20900 104.5000 -2.597604 0.9852 0.070978 -0.075863 -0.038944 14.0812 17.0104 0.87272 322.712319 1.37695
21000 105.0000 -2.602145 0.9909 0.199784 0.123278 0.229984 14.0790 17.0135 0.87587 326.564632 1.37652
21100 105.5000 -2.667198 1.0004 -0.473656 -0.440064 0.108268 14.0743 17.0096 0.81556 326.236403 1.37560
21200 106.0000 -2.653554 0.9926 -0.165904 -0.287157 -0.423448 14.0677 17.0116 0.87172 318.280417 1.37431
21300 106.5000 -2.640230 0.9820 0.075183 -0.161851 -0.307354 14.0658 17.0077 0.88836 311.621106 1.37394
21400 107.0000 -2.602773 0.9590 0.248410 0.038362 0.248160 14.0689 17.0039 0.83186 386.853735 1.37454
21500 107.5000 -2.635087 0.9998 -0.289589 0.153542 -0.124685 14.0671 17.0012 0.77796 366.122330 1.37419
21600 108.0000 -2.616180 1.0046 0.049826 -0.133842 -0.152968 14.0626 16.9958 0.84589 344.431078 1.37330
21700 108.5000 -2.649812 1.0071 -0.005176 -0.131896 -0.105619 14.0612 16.9908 0.80654 365.186065 1.37303
21800 109.0000 -2.637769 0.9775 0.049486 0.117468 0.026825 14.0633 16.9925 0.77594 339.204211 1.37345
21900 109.5000 -2.647373 0.9637 -0.100579 -0.172536 -0.264736 14.0611 16.9844 0.77890 293.215720 1.37302
22000 110.0000 -2.650246 0.9746 -0.005094 -0.088538 0.176027 14.0568 16.9748 0.87612 291.874689 1.37218
22100 110.5000 -2.657118 0.9758 0.070835 0.059589 0.456297 14.0568 16.9733 0.79074 320.373067 1.37218
22200 111.0000 -2.654668 0.9805 0.046765 0.092950 -0.268283 14.0547 16.9726 0.84910 301.144799 1.37177
22300 111.5000 -2.663718 0.9668 0.105442 -0.080695 -0.253764 14.0542 16.9658 0.82432 344.167767 1.37167
22400 112.0000 -2.651617 0.9805 0.011504 0.104095 0.119020 14.0538 16.9674 0.82299 356.269996 1.37160
22500 112.5000 -2.634091 1.0111 0.029313 0.211531 -0.191347 14.0569 16.9728 0.83364 342.496231 1.37219
22600 113.0000 -2.648539 0.9818 -0.132609 0.107486 0.053127 14.0605 16.9762 0.88330 312.987711 1.37290
22700 113.5000 -2.642494 0.9990 0.122751 0.219844 -0.036832 14.0621 16.9737 0.83887 358.266831 1.37321
22800 114.0000 -2.615114 0.9752 0.181328 0.147138 0.185295 14.0655 16.9793 0.84092 352.637061 1.37387
22900 114.5000 -2.609740 0.9996 0.209187 0.130465 -0.159922 14.0689 16.9813 0.80668 353.623563 1.37454
