# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
2400 12.0000 -2.519464 1.0001 0.472590 0.087134 -0.380019 14.0383 17.1568 1.13251 712.114901 1.36857
2500 12.5000 -2.580833 0.9884 -0.407574 0.015498 -0.223920 14.0374 17.1489 1.07453 713.394154 1.36839
2600 13.0000 -2.571189 0.9763 -0.253201 -0.027160 -0.033084 14.0345 17.1428 1.18795 665.803565 1.36783
2700 13.5000 -2.596083 0.9787 0.112955 -0.154894 -0.235744 14.0297 17.1328 1.15500 705.268686 1.36690
2800 14.0000 -2.551278 0.9730 0.016267 0.191866 -0.112144 14.0330 17.1255 1.15718 718.640446 1.36754
2900 14.5000 -2.551095 0.9588 0.223373 -0.019014 -0.145946 14.0354 17.1192 1.23487 690.890769 1.36800
3000 15.0000 -2.567213 0.9973 0.111316 0.225225 0.327064 14.0395 17.1210 1.23158 688.911485 1.36881
3100 15.5000 -2.555018 1.0059 0.251935 0.075171 -0.046017 14.0425 17.1214 1.09719 702.909624 1.36939
3200 16.0000 -2.527575 0.9853 -0.194208 -0.006906 0.145850 14.0435 17.1212 1.10342 728.302666 1.36957
3300 16.5000 -2.530444 0.9977 -0.158619 0.111682 -0.193745 14.0420 17.1215 1.14339 705.697919 1.36929
3400 17.0000 -2.544908 1.0015 0.376468 0.079667 0.066565 14.0441 17.1179 1.13919 682.052115 1.36971
3500 17.5000 -2.554009 0.9928 -0.005023 0.055784 0.423346 14.0440 17.1160 1.23849 660.160139 1.36968
3600 18.0000 -2.570449 0.9847 0.196016 0.132930 -0.179012 14.0434 17.1167 1.17049 690.092245 1.36957
3700 18.5000 -2.537435 0.9866 0.034047 0.145835 -0.010753 14.0462 17.1158 1.23048 676.134134 1.37011
3800 19.0000 -2.569229 0.9898 0.035604 0.101019 -0.153083 14.0482 17.1123 1.19280 664.686313 1.37049
3900 19.5000 -2.587181 0.9912 0.020293 0.247158 -0.095973 14.0499 17.1052 1.23824 670.260634 1.37084
4000 20.0000 -2.574924 0.9789 -0.057305 0.131928 -0.178009 14.0490 17.0983 1.29754 654.584091 1.37065
4100 20.5000 -2.562803 0.9853 0.010155 -0.099240 0.141804 14.0504 17.0903 1.26898 668.982944 1.37092
4200 21.0000 -2.578292 0.9993 0.025565 -0.199448 -0.279266 14.0478 17.0895 1.23471 665.627807 1.37042
4300 21.5000 -2.552185 0.9637 0.196060 -0.172295 0.049875 14.0509 17.0841 1.15407 669.759874 1.37104
4400 22.0000 -2.581425 0.9823 0.006133 0.049087 -0.010691 14.0512 17.0844 1.02619 646.614312 1.37108
4500 22.5000 -2.605957 0.9937 -0.132063 -0.034767 0.131763 14.0504 17.0853 1.16499 586.564806 1.37093
4600 23.0000 -2.583419 0.9899 -0.060855 0.005467 -0.180907 14.0465 17.0872 1.07755 635.718212 1.37017
4700 23.5000 -2.574760 0.9869 -0.035931 0.167314 0.064769 14.0437 17.0930 1.18241 632.149754 1.36961
4800 24.0000 -2.561279 0.9887 0.189664 0.051585 0.058726 14.0477 17.0997 1.26929 599.213684 1.37040
4900 24.5000 -2.569261 0.9920 0.126873 -0.334722 0.116928 14.0534 17.1024 1.09838 599.740637 1.37152
5000 25.0000 -2.541118 0.9820 0.100478 0.134876 0.006499 14.0584 17.1005 1.13491 626.117815 1.37249
5100 25.5000 -2.563517 1.0159 0.138157 -0.025463 0.211490 14.0596 17.0986 1.14226 588.528391 1.37273
5200 26.0000 -2.532125 1.0071 -0.102496 0.261504 0.040962 14.0677 17.1011 1.15027 613.598687 1.37430
5300 26.5000 -2.539354 0.9946 -0.015764 0.025745 -0.094835 14.0697 17.0931 1.08607 627.341489 1.37470
5400 27.0000 -2.563596 1.0108 -0.136908 0.073402 -0.225433 14.0710 17.0877 1.06288 651.940236 1.37496
5500 27.5000 -2.536090 0.9990 -0.155287 -0.085223 0.199007 14.0717 17.0812 1.10474 643.454673 1.37510
5600 28.0000 -2.555051 0.9891 0.021748 0.206933 -0.378928 14.0753 17.0753 1.10444 644.778226 1.37580
5700 28.5000 -2.549708 1.0102 0.165312 -0.004023 0.150647 14.0785 17.0693 1.15375 642.170831 1.37641
5800 29.0000 -2.519073 0.9994 0.079555 0.138568 -0.065235 14.0821 17.0689 1.18716 606.620246 1.37713
5900 29.5000 -2.562772 1.0178 -0.000199 -0.236518 -0.363167 14.0811 17.0665 1.20078 593.995155 1.37693
6000 30.0000 -2.540935 1.0084 0.076501 0.061235 0.083141 14.0823 17.0686 1.19930 552.482481 1.37716
6100 30.5000 -2.508900 0.9777 -0.030276 0.379955 0.115918 14.0847 17.0698 1.19892 570.466133 1.37764
6200 31.0000 -2.536502 0.9978 0.059010 -0.147817 -0.100091 14.0851 17.0707 1.24284 626.985106 1.37770
6300 31.5000 -2.525441 0.9906 0.012011 -0.168053 -0.308879 14.0811 17.0616 1.13500 632.516454 1.37692
6400 32.0000 -2.551992 0.9793 -0.044241 -0.267039 0.083406 14.0795 17.0613 1.17693 622.727022 1.37660
6500 32.5000 -2.579740 0.9967 -0.185093 -0.031948 -0.344857 14.0728 17.0539 1.19977 605.229733 1.37530
6600 33.0000 -2.574903 0.9830 -0.085529 -0.190645 -0.116299 14.0754 17.0565 1.28352 610.611412 1.37582
6700 33.5000 -2.595002 1.0014 -0.086796 -0.117692 -0.270724 14.0741 17.0592 1.28745 561.926729 1.37555
6800 34.0000 -2.531608 0.9465 0.537484 0.359536 -0.071069 14.0749 17.0538 1.24003 543.703878 1.37571
6900 34.5000 -2.538921 0.9838 0.010521 0.307641 -0.096778 14.0788 17.0530 1.18392 577.882436 1.37647
7000 35.0000 -2.550347 0.9892 -0.147244 -0.209053 -0.299083 14.0818 17.0609 1.11489 575.840440 1.37707
7100 35.5000 -2.531653 0.9701 -0.112483 0.121760 -0.002069 14.0813 17.0588 1.06487 598.782859 1.37696
7200 36.0000 -2.543392 0.9891 0.220726 0.253202 0.281015 14.0858 17.0591 1.18385 582.559649 1.37784
7300 36.5000 -2.547235 0.9961 -0.104086 0.212562 0.358190 14.0874 17.0675 1.25350 560.101761 1.37817
7400 37.0000 -2.529234 0.9777 -0.068439 0.184469 0.261448 14.0891 17.0658 1.22185 585.518776 1.37849
7500 37.5000 -2.546811 1.0079 -0.034213 0.054004 -0.501965 14.0893 17.0706 1.30036 585.576705 1.37853
7600 38.0000 -2.527344 0.9988 -0.010146 0.045475 0.206196 14.0894 17.0665 1.24240 564.710866 1.37856
7700 38.5000 -2.508852 0.9896 0.099878 0.077918 0.054396 14.0901 17.0682 1.24669 593.330597 1.37869
7800 39.0000 -2.539282 0.9868 0.013606 -0.018112 -0.045685 14.0911 17.0576 1.37037 604.671011 1.37888
7900 39.5000 -2.518210 0.9791 0.340261 0.092108 -0.177972 14.0914 17.0479 1.36574 590.713048 1.37894
8000 40.0000 -2.554544 1.0073 0.230825 0.213298 0.136051 14.0937 17.0512 1.41993 582.939754 1.37940
8100 40.5000 -2.536067 0.9771 0.198922 0.297492 -0.018933 14.1012 17.0491 1.33033 589.629770 1.38086
8200 41.0000 -2.563052 1.0215 0.131150 -0.159272 -0.088971 14.1019 17.0419 1.32803 551.194426 1.38099
8300 41.5000 -2.552370 1.0063 -0.134721 0.104529 -0.053197 14.1053 17.0395 1.35400 580.973023 1.38166
8400 42.0000 -2.547408 1.0113 0.080056 -0.013741 -0.009339 14.1051 17.0371 1.12133 589.358566 1.38163
8500 42.5000 -2.505973 0.9778 0.233442 0.000777 0.025730 14.1085 17.0437 1.25755 604.310635 1.38229
8600 43.0000 -2.527442 0.9922 0.079049 -0.199558 0.029485 14.1084 17.0458 1.25527 585.149279 1.38226
8700 43.5000 -2.535602 0.9951 -0.220374 -0.190519 0.228062 14.1050 17.0520 1.29794 576.992345 1.38161
8800 44.0000 -2.523463 0.9701 0.075393 0.339633 0.149761 14.1039 17.0465 1.23990 555.331252 1.38139
8900 44.5000 -2.518714 0.9958 0.179076 0.137895 0.253053 14.1058 17.0458 1.22329 531.464954 1.38177
9000 45.0000 -2.505254 0.9964 0.105263 0.139686 -0.179883 14.1096 17.0462 1.11400 583.244178 1.38251
9100 45.5000 -2.495368 0.9920 -0.095380 0.371846 -0.170852 14.1176 17.0430 1.14562 618.026118 1.38407
9200 46.0000 -2.498428 0.9939 0.109212 0.038887 0.055317 14.1204 17.0395 1.18325 618.434383 1.38463
9300 46.5000 -2.516842 0.9909 0.123856 -0.157391 -0.042248 14.1193 17.0356 1.12813 583.028837 1.38441
9400 47.0000 -2.521779 1.0203 0.210915 0.046440 -0.133392 14.1230 17.0339 1.17523 578.135418 1.38514
9500 47.5000 -2.533753 0.9884 0.066035 0.371029 -0.160135 14.1253 17.0286 1.14849 546.987598 1.38558
9600 48.0000 -2.537239 0.9809 0.002522 -0.162801 -0.446424 14.1246 17.0249 1.20980 560.766424 1.38545
9700 48.5000 -2.516578 0.9536 0.043731 -0.056015 0.286769 14.1200 17.0262 1.33039 591.643496 1.38455
9800 49.0000 -2.536601 0.9760 0.079139 0.203214 0.057501 14.1150 17.0183 1.36435 541.566630 1.38357
9900 49.5000 -2.555696 0.9985 0.033051 -0.007728 0.110474 14.1187 17.0167 1.29600 589.529447 1.38429
10000 50.0000 -2.546821 1.0078 0.075993 0.134896 0.108737 14.1208 17.0117 1.26421 591.025656 1.38470
10100 50.5000 -2.538960 0.9920 0.121299 0.060405 0.182439 14.1263 17.0168 1.31324 595.848243 1.38578
10200 51.0000 -2.507412 0.9829 -0.003462 0.276428 0.285742 14.1293 17.0153 1.33410 555.346836 1.38638
10300 51.5000 -2.558511 1.0145 -0.066996 -0.156029 0.095401 14.1300 17.0167 1.32421 582.128922 1.38651
10400 52.0000 -2.518388 0.9988 0.079340 -0.172152 0.034573 14.1310 17.0154 1.41354 570.610726 1.38671
10500 52.5000 -2.529474 1.0113 -0.265245 0.126685 -0.161967 14.1357 17.0197 1.39798 533.768877 1.38763
10600 53.0000 -2.547230 1.0297 -0.264944 -0.157518 0.034435 14.1375 17.0147 1.51159 503.706814 1.38799
10700 53.5000 -2.512945 0.9965 0.048777 -0.029942 -0.174218 14.1403 17.0170 1.41891 507.930311 1.38853
10800 54.0000 -2.494931 0.9563 0.044320 -0.005734 -0.004376 14.1409 17.0196 1.64591 478.338718 1.38865
10900 54.5000 -2.507571 0.9985 0.065656 0.295091 0.126070 14.1447 17.0240 1.54727 461.064699 1.38940
11000 55.0000 -2.528300 1.0097 0.110913 -0.019383 -0.346802 14.1505 17.0261 1.56387 469.313726 1.39053
11100 55.5000 -2.487441 1.0028 0.248205 0.053423 -0.103462 14.1562 17.0259 1.57076 474.658981 1.39165
11200 56.0000 -2.483922 0.9838 -0.125853 -0.011175 -0.201461 14.1642 17.0240 1.60143 465.659184 1.39323
11300 56.5000 -2.467021 0.9809 0.206252 -0.019644 -0.000165 14.1633 17.0153 1.36150 480.999731 1.39304
11400 57.0000 -2.492677 0.9864 -0.101375 0.077058 -0.123087 14.1624 17.0132 1.55873 498.473319 1.39287
11500 57.5000 -2.469659 0.9878 0.402218 -0.034131 0.454294 14.1659 17.0059 1.40862 475.708527 1.39357
11600 58.0000 -2.464560 0.9993 -0.087072 0.048476 -0.420841 14.1700 17.0039 1.50154 495.073093 1.39436
11700 58.5000 -2.461046 1.0105 0.148865 0.042923 0.326284 14.1689 17.0034 1.59631 503.650537 1.39416
11800 59.0000 -2.518710 1.0056 -0.477583 -0.037014 -0.542239 14.1657 16.9980 1.62875 518.671482 1.39352
11900 59.5000 -2.488555 0.9951 -0.160983 -0.074585 -0.313443 14.1662 16.9884 1.59476 508.261726 1.39362
12000 60.0000 -2.499134 1.0224 -0.036590 0.017846 0.023772 14.1688 16.9886 1.48388 501.316413 1.39413
12100 60.5000 -2.482370 0.9960 -0.041445 0.051092 0.124714 14.1730 16.9889 1.43014 492.776667 1.39495
12200 61.0000 -2.504713 0.9922 -0.123131 0.124633 0.031701 14.1734 16.9832 1.48964 535.075027 1.39503
12300 61.5000 -2.480731 0.9851 0.105755 0.123278 0.060459 14.1746 16.9811 1.52580 490.165845 1.39526
12400 62.0000 -2.503193 0.9821 -0.070113 0.053265 0.095061 14.1757 16.9775 1.46420 472.632479 1.39549
12500 62.5000 -2.465023 0.9747 0.173228 0.090076 -0.145428 14.1782 16.9722 1.47232 491.851803 1.39597
12600 63.0000 -2.475888 0.9927 0.134844 -0.098096 0.057851 14.1781 16.9688 1.52640 460.548738 1.39595
12700 63.5000 -2.492746 1.0134 -0.183542 -0.094456 -0.244723 14.1794 16.9671 1.53788 448.526667 1.39621
12800 64.0000 -2.476357 1.0006 0.138061 0.361904 -0.442429 14.1798 16.9643 1.51105 420.545065 1.39630
12900 64.5000 -2.454220 1.0000 -0.045906 -0.060758 -0.057466 14.1810 16.9580 1.54974 461.410274 1.39654
13000 65.0000 -2.450986 0.9862 -0.073071 0.016697 0.445048 14.1818 16.9577 1.48794 455.810790 1.39670
13100 65.5000 -2.453089 1.0063 0.148514 0.267159 0.110320 14.1866 16.9583 1.62441 402.257053 1.39764
13200 66.0000 -2.475197 0.9928 -0.196551 0.135632 -0.430870 14.1893 16.9580 1.46585 456.094642 1.39817
13300 66.5000 -2.469851 1.0032 -0.073392 -0.018454 -0.099823 14.1898 16.9620 1.48724 492.926865 1.39826
13400 67.0000 -2.465158 0.9895 0.073175 -0.059621 0.302323 14.1870 16.9604 1.58981 465.519836 1.39771
13500 67.5000 -2.465811 0.9812 -0.154689 0.181026 -0.274134 14.1848 16.9599 1.71504 396.582269 1.39729
13600 68.0000 -2.484373 1.0114 -0.094589 0.089649 -0.199529 14.1853 16.9524 1.62960 470.344869 1.39738
13700 68.5000 -2.456326 0.9827 -0.056201 0.000540 -0.100195 14.1856 16.9427 1.63672 488.135024 1.39744
13800 69.0000 -2.498234 0.9921 -0.320928 -0.010864 0.112927 14.1879 16.9430 1.62694 494.558304 1.39789
13900 69.5000 -2.470676 0.9858 0.238507 0.016937 -0.287669 14.1877 16.9462 1.67883 464.726826 1.39786
14000 70.0000 -2.512157 0.9959 -0.137273 -0.215520 0.172632 14.1871 16.9491 1.59574 487.616412 1.39774
14100 70.5000 -2.487915 0.9985 0.131632 -0.248423 -0.007279 14.1861 16.9469 1.64189 486.062724 1.39754
14200 71.0000 -2.486574 0.9745 -0.023928 -0.035194 0.172259 14.1875 16.9475 1.43652 485.802745 1.39782
14300 71.5000 -2.522524 1.0158 -0.181457 -0.145292 -0.510414 14.1881 16.9428 1.49540 438.020522 1.39793
14400 72.0000 -2.457689 0.9928 -0.132503 0.367886 -0.011407 14.1873 16.9388 1.71205 435.775001 1.39778
14500 72.5000 -2.458361 1.0191 -0.020367 0.052933 0.035038 14.1931 16.9424 1.61428 381.967701 1.39891
14600 73.0000 -2.485322 1.0167 0.017322 -0.092231 -0.160488 14.2019 16.9395 1.56058 388.064145 1.40065
14700 73.5000 -2.473680 1.0141 0.122025 -0.178699 -0.209101 14.2045 16.9375 1.64814 396.623462 1.40116
14800 74.0000 -2.471675 0.9747 -0.065360 0.085585 0.007051 14.2040 16.9374 1.72039 412.347164 1.40107
14900 74.5000 -2.494180 0.9944 -0.058709 -0.114238 0.046400 14.2037 16.9334 1.59831 446.992600 1.40102
15000 75.0000 -2.495812 0.9933 0.080832 -0.042236 0.144657 14.2019 16.9278 1.55530 426.551137 1.40065
15100 75.5000 -2.479658 0.9871 -0.244145 -0.158910 0.213017 14.1962 16.9336 1.51712 453.446555 1.39952
15200 76.0000 -2.485906 1.0031 0.224461 0.205530 -0.033489 14.1939 16.9332 1.44852 472.803233 1.39908
15300 76.5000 -2.471484 0.9915 -0.190531 0.079225 0.337672 14.1980 16.9417 1.48976 443.670619 1.39988
15400 77.0000 -2.506574 1.0129 -0.057314 0.187427 -0.065623 14.1968 16.9404 1.58287 430.350538 1.39965
15500 77.5000 -2.517637 0.9933 -0.161971 -0.110602 -0.122904 14.1948 16.9393 1.65841 423.706911 1.39925
15600 78.0000 -2.503937 1.0088 0.171828 0.171297 -0.014088 14.1928 16.9354 1.33231 434.576227 1.39885
15700 78.5000 -2.530334 0.9955 -0.147894 -0.073358 -0.351536 14.1875 16.9296 1.48943 446.373112 1.39782
15800 79.0000 -2.513559 0.9946 0.103569 0.122698 -0.327999 14.1877 16.9199 1.63621 453.940003 1.39785
15900 79.5000 -2.494978 0.9944 0.224528 0.098834 0.161919 14.1877 16.9183 1.39701 416.706600 1.39786
16000 80.0000 -2.518973 0.9764 -0.076472 -0.176296 0.035932 14.1884 16.9170 1.60137 436.948557 1.39800
16100 80.5000 -2.499327 0.9976 -0.141855 0.203458 0.345018 14.1862 16.9245 1.50695 413.047318 1.39755
16200 81.0000 -2.475348 0.9714 0.176697 -0.048997 -0.195428 14.1885 16.9314 1.59576 442.327440 1.39801
16300 81.5000 -2.507363 1.0002 -0.295385 -0.116474 -0.379391 14.1856 16.9316 1.61647 469.947625 1.39745
16400 82.0000 -2.459829 0.9607 -0.037199 -0.095945 0.013225 14.1844 16.9311 1.47368 491.841893 1.39721
16500 82.5000 -2.445691 0.9760 0.254895 0.055949 0.246255 14.1865 16.9302 1.55812 519.606137 1.39762
16600 83.0000 -2.467881 0.9860 -0.316557 -0.001243 -0.132454 14.1860 16.9337 1.49244 484.842725 1.39752
16700 83.5000 -2.462012 1.0065 0.221013 0.076950 0.384107 14.1871 16.9339 1.57462 456.804829 1.39774
16800 84.0000 -2.480769 0.9993 -0.093121 0.368609 0.124118 14.1952 16.9425 1.51253 454.985726 1.39932
16900 84.5000 -2.443758 0.9894 -0.038265 0.053612 -0.053544 14.1984 16.9445 1.67886 464.886790 1.39997
17000 85.0000 -2.470415 1.0079 0.106641 -0.076949 0.123725 14.2003 16.9494 1.72265 466.586727 1.40034
17100 85.5000 -2.444860 0.9869 -0.094388 0.102101 0.208699 14.1973 16.9507 1.64633 476.526970 1.39974
17200 86.0000 -2.479817 1.0013 -0.140078 -0.220219 0.026523 14.1962 16.9507 1.60932 448.753372 1.39953
17300 86.5000 -2.500441 1.0033 -0.244034 -0.224539 0.143065 14.1941 16.9459 1.66853 485.504731 1.39912
17400 87.0000 -2.462800 0.9987 0.374470 0.177937 -0.221660 14.1918 16.9433 1.54623 458.820898 1.39866
17500 87.5000 -2.490685 0.9998 0.038637 -0.336174 0.315446 14.1906 16.9516 1.52433 445.634013 1.39843
17600 88.0000 -2.484778 0.9771 -0.172585 0.296856 0.104203 14.1877 16.9551 1.45954 420.429784 1.39784
17700 88.5000 -2.484203 1.0008 -0.059431 -0.151519 0.136517 14.1892 16.9503 1.50377 454.691268 1.39815
17800 89.0000 -2.485859 1.0118 -0.222121 0.074747 -0.131609 14.1882 16.9510 1.58327 456.747300 1.39796
17900 89.5000 -2.486946 1.0231 0.158509 -0.065761 -0.196177 14.1893 16.9525 1.59904 472.648665 1.39816
18000 90.0000 -2.493006 1.0333 -0.110377 0.009953 0.366371 14.1902 16.9600 1.45274 481.020065 1.39835
18100 90.5000 -2.455423 1.0184 -0.348065 0.342102 0.267552 14.1935 16.9649 1.43583 457.907023 1.39900
18200 91.0000 -2.460993 0.9937 -0.203913 0.163618 -0.047320 14.1961 16.9727 1.57311 419.100473 1.39951
18300 91.5000 -2.484541 0.9704 -0.086805 -0.150611 -0.052873 14.1977 16.9746 1.58074 400.958770 1.39983
18400 92.0000 -2.469655 0.9960 0.159632 0.080316 0.278824 14.1970 16.9752 1.78665 424.653417 1.39969
18500 92.5000 -2.479241 1.0130 -0.060883 -0.276452 -0.312119 14.1966 16.9815 1.77433 420.599722 1.39961
18600 93.0000 -2.471774 1.0062 0.087818 -0.155368 -0.002080 14.1946 16.9807 1.56965 439.293809 1.39920
18700 93.5000 -2.489500 1.0014 -0.016651 0.133259 -0.136442 14.1904 16.9700 1.54025 438.070043 1.39838
18800 94.0000 -2.462044 0.9927 0.022731 0.089135 0.097436 14.1890 16.9677 1.62107 465.284899 1.39812
18900 94.5000 -2.483883 0.9794 0.050738 -0.074777 -0.484886 14.1929 16.9647 1.71891 422.337316 1.39887
19000 95.0000 -2.506441 0.9677 -0.110344 -0.082420 -0.080811 14.1859 16.9548 1.50907 430.433944 1.39749
19100 95.5000 -2.522096 0.9910 0.066708 0.081469 0.332422 14.1840 16.9488 1.38317 367.671194 1.39713
19200 96.0000 -2.522124 0.9631 0.009878 -0.023452 0.416224 14.1860 16.9487 1.48287 421.954469 1.39751
19300 96.5000 -2.528135 0.9750 -0.339565 -0.080688 0.071482 14.1817 16.9467 1.47077 413.917596 1.39667
19400 97.0000 -2.496413 0.9971 0.038743 0.119240 0.202586 14.1817 16.9474 1.33931 452.273089 1.39668
19500 97.5000 -2.495103 0.9835 -0.197725 0.129305 0.036768 14.1798 16.9490 1.42925 466.772719 1.39629
19600 98.0000 -2.498480 1.0110 -0.289354 0.092620 -0.211599 14.1724 16.9530 1.45332 441.707379 1.39485
19700 98.5000 -2.488685 0.9900 0.146940 -0.018125 -0.416128 14.1733 16.9545 1.45616 387.809876 1.39501
19800 99.0000 -2.492579 0.9768 -0.123883 0.309321 -0.035018 14.1752 16.9522 1.43525 417.718680 1.39540
19900 99.5000 -2.501918 1.0042 -0.004558 0.100498 -0.256605 14.1772 16.9552 1.30485 449.732183 1.39579
20000 100.0000 -2.481241 0.9703 -0.005718 0.239732 0.241406 14.1770 16.9514 1.34603 380.231686 1.39574
20100 100.5000 -2.548813 0.9975 -0.291331 -0.058322 -0.357018 14.1744 16.9449 1.29535 348.178922 1.39524
20200 101.0000 -2.514289 0.9755 0.048995 0.152786 0.134360 14.1763 16.9519 1.25574 365.736286 1.39561
20300 101.5000 -2.507578 0.9928 0.008710 0.225886 0.033283 14.1809 16.9531 1.45261 367.815522 1.39652
20400 102.0000 -2.544539 0.9946 -0.490007 0.053585 -0.306743 14.1796 16.9552 1.40320 350.186497 1.39625
20500 102.5000 -2.543376 1.0204 -0.186585 -0.143860 0.088800 14.1778 16.9568 1.40146 386.385933 1.39590
20600 103.0000 -2.502070 1.0002 -0.014958 0.161004 0.221085 14.1781 16.9648 1.52032 384.408159 1.39596
20700 103.5000 -2.522064 1.0053 -0.037564 -0.100299 0.013882 14.1803 16.9631 1.67857 349.108309 1.39640
20800 104.0000 -2.531098 0.9978 -0.282987 -0.067153 -0.260942 14.1797 16.9573 1.61022 352.364266 1.39628
20900 104.5000 -2.511492 0.9733 0.041888 0.124293 0.002007 14.1779 16.9579 1.45788 355.535434 1.39592
21000 105.0000 -2.525513 0.9903 -0.228668 0.042716 0.214141 14.1768 16.9604 1.47526 363.831419 1.39570
21100 105.5000 -2.531251 0.9931 -0.122188 0.144718 0.136029 14.1778 16.9685 1.45464 416.147823 1.39591
21200 106.0000 -2.499874 0.9820 -0.062485 0.245323 0.100207 14.1741 16.9695 1.46333 410.939168 1.39518
21300 106.5000 -2.519909 0.9908 -0.152775 -0.133170 -0.354359 14.1745 16.9700 1.47307 381.951452 1.39526
21400 107.0000 -2.476705 0.9691 0.070288 -0.100252 0.124889 14.1717 16.9711 1.37995 356.920721 1.39470
21500 107.5000 -2.492311 0.9726 0.159477 0.104651 -0.026912 14.1688 16.9802 1.47795 374.191727 1.39414
21600 108.0000 -2.472178 0.9752 0.098747 0.017033 -0.117125 14.1709 16.9816 1.48550 380.980105 1.39455
21700 108.5000 -2.499700 0.9712 -0.062972 0.209123 -0.247219 14.1729 16.9749 1.47251 347.656353 1.39493
21800 109.0000 -2.469356 0.9718 -0.118047 -0.065155 0.046844 14.1695 16.9756 1.37388 350.716274 1.39426
21900 109.5000 -2.492452 0.9958 0.063782 0.096654 -0.000951 14.1695 16.9741 1.35685 330.864955 1.39427
22000 110.0000 -2.477829 0.9946 -0.018422 0.021011 0.409538 14.1706 16.9806 1.29612 288.578319 1.39449
22100 110.5000 -2.459100 1.0201 -0.089046 0.339028 0.400842 14.1749 16.9870 1.39040 324.208325 1.39533
22200 111.0000 -2.459640 1.0039 -0.000832 0.151842 -0.205692 14.1803 16.9938 1.37170 349.739322 1.39640
22300 111.5000 -2.466611 0.9925 -0.075530 0.240578 0.376847 14.1824 16.9976 1.22619 361.038958 1.39680
22400 112.0000 -2.479328 0.9945 -0.101280 0.035846 -0.164768 14.1839 16.9972 1.34646 377.231896 1.39710
22500 112.5000 -2.489153 1.0043 -0.162617 0.085750 -0.140978 14.1895 16.9976 1.39717 340.323353 1.39821
22600 113.0000 -2.465559 1.0022 -0.053215 -0.081269 -0.193415 14.1906 16.9952 1.37790 400.518729 1.39842
22700 113.5000 -2.461293 0.9810 -0.103545 0.032433 -0.167537 14.1902 16.9925 1.39252 369.044893 1.39835
22800 114.0000 -2.482032 0.9964 -0.008396 0.137349 0.209968 14.1903 16.9864 1.52924 392.206195 1.39836
22900 114.5000 -2.474113 1.0041 -0.101894 -0.165131 0.151323 14.1927 16.9916 1.64213 386.185632 1.39883
